7	3	Oxygen	None	WT-aerobic	WT-anaerobic	89	fnr	823	ynfE	-2.187815e+00	1	1	3	
7	3	Oxygen	None	WT-aerobic	WT-anaerobic	89	fnr	824	ynfF	-2.518845e+00	1	1	3	
7	3	Oxygen	None	WT-aerobic	WT-anaerobic	89	fnr	825	ynfG	-1.912133e+00	1	1	3	
7	3	Oxygen	None	WT-aerobic	WT-anaerobic	89	fnr	826	ynfH	-1.072846e+00	1	1	3	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	787	aldA	1.653801e+00	-1	2	3	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	581	cydA	4.698714e+00	1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	582	cydB	2.645340e+00	1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1508	fadA	3.331768e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1509	fadB	7.040060e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	421	fadE	2.129519e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1055	fadI	5.641820e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1054	fadJ	3.845511e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1056	fadL	1.055630e+00	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1247	glcA	3.173307e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1248	glcB	7.222034e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1249	glcD	4.202011e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1678	glcF	3.359716e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	3392	glcG	3.631341e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	713	icd	2.300025e+00	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	1410	lldD	3.134541e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	256	lldR	1.001892e+00	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	381	lpd	1.290975e+00	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	573	sdhA	3.035427e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	574	sdhB	2.196271e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	571	sdhC	3.818310e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	572	sdhD	3.758240e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	3983	ssb	1.319863e-01	-1	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	575	sucA	2.093575e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	576	sucB	2.457041e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	577	sucC	2.575465e+00	2	2	2	
7	2	Oxygen	arcB	WT-aerobic	WT-anaerobic	322	arcA	578	sucD	2.037608e+00	2	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	289	soxR	834	fumC	1.115689e+00	1	0	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	289	soxR	288	soxS	7.016003e-01	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1243	ansB	-1.286565e+00	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	988	ccmC	-1.486350e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	987	ccmD	-3.895964e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	986	ccmE	-3.104297e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	581	cydA	2	-2	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	582	cydB	1	-2	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1324	cysG	-4.756504e-01	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	643	dmsA	-2.538229e+00	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	644	dmsB	-2.684255e+00	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	645	dmsC	-8.731958e-01	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2585	dmsD	-7.774534e-01	1	1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	89	fnr	6.239011e-01	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	648	focA	2	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1137	grcA	-1.336482e+00	-2	2	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2131	hcp	-5.579445e-01	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2130	hcr	-3.943125e-01	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2341	hlyE	-5.978165e-01	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1130	hmp	1.931399e-01	-1	2	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3247	hypB	-1.697992e+00	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3248	hypC	-1.190824e+00	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3249	hypD	-1.193384e+00	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	3250	hypE	-3.020600e-01	1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	995	napA	-3.772328e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	992	napB	-2.305470e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	991	napC	-4.910358e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2969	napF	-8.843019e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	994	napG	-3.131644e-01	1	1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	731	narG	-6.824527e-01	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	732	narH	-4.839574e-01	1	-1	3	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	78	narL	5.176054e-01	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	2360	narX	4.427727e-01	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	705	ndh	6.400586e-01	-1	2	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1366	nikA	-5.674468e-01	1	-1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1367	nikB	-3.144742e-01	1	-1	2	
8	3	Oxygen	None	WT-aerobic	KOappY-anaerobic	89	fnr	1368	nikC	-6.313134e-01	1	-1	2	
