"yeaJ"	"G6972"		"b1786"	"ECK1784"
"flhC"	"EG10319"	("flaI")	"b1891"	"ECK1892"
"yfiR"	"G7354"		"b2603"	"ECK2600"
"fliA"	"EG11355"	("rpoF" "flaD")	"b1922"	"ECK1921"
"fliJ"	"G378"	("flaO")	"b1942"	"ECK1940"
"yedQ"	"G7049"		"b1956"	"ECK1954"
"fliH"	"EG11656"	("flaAII.3" "flaBIII")	"b1940"	"ECK1938"
"fliC"	"EG10321"	("H" "flaF" "hag")	"b1923"	"ECK1922"
"flgM"	"G369"		"b1071"	"ECK1056"
"fliO"	"EG11224"	("flbD")	"b1947"	"ECK1945"
"crcB"	"EG12209"	("ybeI")	"b0624"	"ECK0617"
"nudF"	"EG12633"	("trgB" "aspP" "yqiE")	"b3034"	"ECK3025"
"rdgB"	"G7530"	("yggV")	"b2954"	"ECK2949"
"yibD"	"EG11266"		"b3615"	"ECK3605"
"pliG"	"G6615"	("ycgK")	"b1178"	"ECK1166"
"spf"	"EG30098"		"b3864"	"ECK3856"
"yhjA"	"EG12244"		"b3518"	"ECK3503"
"cbrA"	"EG11714"	("yidS")	"b3690"	"ECK3682"
"yqhD"	"G7564"		"b3011"	"ECK3003"
"yfhM"	"G7323"		"b2520"	"ECK2516"
"ivy"	"G6104"	("ykfE")	"b0220"	"ECK0221"
"iroK"	"G0-10716"		"b4706"	"ECK4518"
"spy"	"G6939"		"b1743"	"ECK1741"
"cho"	"G6937"	("ydjQ")	"b1741"	"ECK1739"
"cynS"	"EG10175"	("cnt" "cyaN")	"b0340"	"ECK0337"
"yjjQ"	"G7947"		"b4365"	"ECK4355"
"fpr"	"EG10628"	("flxR" "mvrA")	"b3924"	"ECK3916"
"tpx"	"G6660"	("yzzJ")	"b1324"	"ECK1320"
"gstB"	"G6438"	("yliJ")	"b0838"	"ECK0828"
"cutC"	"G7024"	("dinY?")	"b1874"	"ECK1875"
"norW"	"EG12450"	("ygaL" "ygbD")	"b2711"	"ECK2706"
"katE"	"EG10509"		"b1732"	"ECK1730"
"yniC"	"G6932"		"b1727"	"ECK1725"
"sodC"	"G6886"		"b1646"	"ECK1642"
"yfgD"	"G7312"		"b2495"	"ECK2491"
"frmB"	"G6208"	("yaiM")	"b0355"	"ECK0352"
"yjjG"	"EG12115"		"b4374"	"ECK4365"
"ydbD"	"EG11310"		"b1407"	"ECK1400"
"yqiI"	"G7587"		"b3048"	"ECK3037"
"katG"	"EG10511"		"b3942"	"ECK3934"
"cpxA"	"EG10163"	("rssE" "ecfB" "eup" "ssd" "ecf")	"b3911"	"ECK3904"
"yjjX"	"EG12600"		"b4394"	"ECK4386"
"sodB"	"EG10954"		"b1656"	"ECK1652"
"yieF"	"EG11723"	("chrR")	"b3713"	"ECK3706"
"yghZ"	"G7558"	("mgrA")	"b3001"	"ECK2995"
"marA"	"EG11434"	("norB" "inaR" "cfxB" "nfxC" "soxQ")	"b1531"	"ECK1524"
"cpxR"	"EG10020"	("yiiA")	"b3912"	"ECK3905"
"mnmE"	"EG10997"	("trmE" "thdF")	"b3706"	"ECK3699"
"nlpE"	"EG12137"	("cutF")	"b0192"	"ECK0192"
"paoB"	"G6156"	("yagS")	"b0285"	"ECK0284"
"yjeF"	"EG11758"	("nnr")	"b4167"	"ECK4163"
"zntR"	"EG11969"	("yhdM")	"b3292"	"ECK3279"
"cynR"	"EG11421"		"b0338"	"ECK0335"
"dkgB"	"EG11648"	("yafB")	"b0207"	"ECK0207"
"hchA"	"G7055"	("yzzC" "yedU")	"b1967"	"ECK1963"
"ahpF"	"EG11385"		"b0606"	"ECK0600"
"paoC"	"G6155"	("yagR")	"b0284"	"ECK0283"
"gstA"	"G6878"	("gst")	"b1635"	"ECK1631"
"nemA"	"G6890"	("ydhN")	"b1650"	"ECK1646"
"norR"	"EG12108"	("ygaA")	"b2709"	"ECK2704"
"sodA"	"EG10953"		"b3908"	"ECK3901"
"yihU"	"EG11847"		"b3882"	"ECK3875"
"rcnB"	"G7139"	("yohN")	"b2107"	"ECK2100"
"ycbX"	"G6487"		"b0947"	"ECK0938"
"tam"	"G6806"	("yneD" "lsrE")	"b1519"	"ECK1512"
"yeiG"	"EG12026"		"b2154"	"ECK2147"
"yiiM"	"EG11870"		"b3910"	"ECK3903"
"bcp"	"EG10108"		"b2480"	"ECK2476"
"ahpC"	"EG11384"	("tpx" "ssi8")	"b0605"	"ECK0599"
"paoA"	"G6157"	("yagT")	"b0286"	"ECK0285"
"yeaE"	"G6967"		"b1781"	"ECK1779"
"dtd"	"EG11852"	("yihZ")	"b3887"	"ECK3880"
"sad"	"G6811"	("yneI")	"b1525"	"ECK1518"
"pmrD"	"G7172"		"b2259"	"ECK2253"
"dacB"	"EG10202"		"b3182"	"ECK3171"
"ispH"	"EG11081"	("yaaE" "lytB")	"b0029"	"ECK0030"
"arsR"	"EG12235"	("arsE")	"b3501"	"ECK3486"
"mdaB"	"EG12656"	("mda66")	"b3028"	"ECK3019"
"bacA"	"EG11665"	("uppP")	"b3057"	"ECK3047"
"amiC"	"G7458"	("ygdN")	"b2817"	"ECK2813"
"ssrA"	"EG30100"	("sipB")	"b2621"	"ECK2617"
"yedW"	"G7057"		"b1969"	"ECK1965"
"ftsI"	"EG10341"	("pbpB" "sep")	"b0084"	"ECK0085"
"dacA"	"EG10201"	("pfv")	"b0632"	"ECK0625"
"ampC"	"EG10040"	("ampA")	"b4150"	"ECK4146"
"tehB"	"EG11884"		"b1430"	"ECK1423"
"marR"	"EG11435"	("cfxB" "inaR" "soxQ")	"b1530"	"ECK1523"
"ybjG"	"G6439"	("bcrC")	"b0841"	"ECK0831"
"fau"	"EG11158"	("ygfA")	"b2912"	"ECK2907"
"mprA"	"EG10603"	("emrR")	"b2684"	"ECK2678"
"ampE"	"EG10042"		"b0111"	"ECK0110"
"mreB"	"EG10608"	("rodY" "envB" "mon" "mreB_1")	"b3251"	"ECK3239"
"arnA"	"G7168"	("SAF" "yfbG" "pmrI")	"b2255"	"ECK2248"
"envR"	"EG11741"	("acrS" "yhdK")	"b3264"	"ECK3251"
"acrR"	"EG12116"	("ybaH")	"b0464"	"ECK0458"
"prc"	"EG10760"	("tsp")	"b1830"	"ECK1829"
"arsC"	"EG12237"	("arsG")	"b3503"	"ECK3488"
"mrcB"	"EG10605"	("pbpF" "ponB")	"b0149"	"ECK0148"
"pbpG"	"EG12015"	("yohB")	"b2134"	"ECK2127"
"clsA"	"EG11608"	("yciJ" "nov" "cls")	"b1249"	"ECK1243"
"nfsB"	"EG50005"	("ntr" "dprA" "nfnB")	"b0578"	"ECK0570"
"dacC"	"EG10203"		"b0839"	"ECK0829"
"mepA"	"EG10580"		"b2328"	"ECK2322"
"ampH"	"EG12867"	("yaiH")	"b0376"	"ECK0371"
"yehT"	"EG12006"		"b2125"	"ECK2117"
"mrdA"	"EG10606"	("pbpA")	"b0635"	"ECK0628"
"mrcA"	"EG10748"	("ponA")	"b3396"	"ECK3383"
"arnB"	"G7166"	("pmrH" "yfbE")	"b2253"	"ECK2246"
"ldrA"	"G0-9602"		"b4419"	"ECK1204"
"hha"	"EG10439"		"b0460"	"ECK0454"
"yafO"	"G6117"		"b0233"	"ECK0234"
"yafQ"	"G6109"		"b0225"	"ECK0226"
"pspC"	"EG10778"		"b1306"	"ECK1301"
"relE"	"EG11131"		"b1563"	"ECK1557"
"hokC"	"G0-9563"	("gef")	"b4412"	"ECK0017"
"cbtA"	"G7085"	("yeeV")	"b2005"	"ECK1998"
"pmbA"	"EG10741"	("mcb" "tldE")	"b4235"	"ECK4230"
"hlyE"	"G6619"	("ycgD" "clyA" "hpr" "sheA")	"b1182"	"ECK1170"
"ldrB"	"G0-9605"		"b4421"	"ECK1206"
"ecnA"	"G0-41"		"b4410"	"ECK4142"
"rnlB"	"G7366"	("yfjO")	"b2631"	"ECK2627"
"hokB"	"G0-9610"	("ydcB")	"b4428"	"ECK1412"
"yafW"	"G6121"		"b0246"	"ECK0247"
"mukF"	"EG12165"	("kicB")	"b0922"	"ECK0913"
"ypjF"	"G7381"		"b2646"	"ECK2643"
"ratA"	"G7358"	("yfjG")	"b2619"	"ECK2615"
"rdlD"	"G0-9042"		"b4454"	"ECK3525"
"ecnB"	"G0-9562"	("yjeU")	"b4411"	"ECK4143"
"hokA"	"G0-9613"	("yiaZ")	"b4455"	"ECK3544"
"dinJ"	"G6110"	("sosA")	"b0226"	"ECK0227"
"ldrC"	"G0-9607"		"b4423"	"ECK1208"
"relB"	"EG10836"	("RC")	"b1564"	"ECK1558"
"sbmC"	"EG11892"	("dgi" "gyrI" "yeeB")	"b2009"	"ECK2003"
"cbeA"	"G7084"	("yeeU")	"b2004"	"ECK1997"
"ldrD"	"G0-9041"		"b4453"	"ECK3524"
"ykfI"	"G6120"		"b0245"	"ECK0246"
"slyA"	"G6882"		"b1642"	"ECK1638"
"mokC"	"EG10373"	("gefL")	"b0018"	"ECK0018"
"uvrC"	"EG11063"		"b1913"	"ECK1912"
"uvrB"	"EG11062"	("dar-1" "dar-6")	"b0779"	"ECK0768"
"polB"	"EG10747"	("dinA")	"b0060"	"ECK0061"
"exoX"	"G7016"	("yobC")	"b1844"	"ECK1845"
"uvrA"	"EG11061"	("dar" "dinE")	"b4058"	"ECK4050"
"recX"	"EG12080"	("oraA")	"b2698"	"ECK2693"
"xthA"	"EG11073"	("xth")	"b1749"	"ECK1747"
"nth"	"EG10662"		"b1633"	"ECK1629"
"nfo"	"EG10651"		"b2159"	"ECK2152"
"ftsW"	"EG10344"		"b0089"	"ECK0090"
"hslV"	"EG11676"	("yiiC" "clpQ" "htpO")	"b3932"	"ECK3924"
"matP"	"EG12855"	("ycbG")	"b0956"	"ECK0947"
"lon"	"EG10542"	("capR" "deg" "dir" "lopA" "muc")	"b0439"	"ECK0433"
"groL"	"EG10599"	("groEL" "mopA")	"b4143"	"ECK4137"
"zapD"	"EG12313"	("yacF")	"b0102"	"ECK0102"
"xerC"	"EG11069"		"b3811"	"ECK3806"
"ftsZ"	"EG10347"	("sfiB" "sulB")	"b0095"	"ECK0096"
"yceG"	"EG11494"		"b1097"	"ECK1083"
"groS"	"EG10600"	("groE" "groES" "mopB")	"b4142"	"ECK4136"
"tig"	"EG11003"		"b0436"	"ECK0430"
"sulA"	"EG10984"	("sfiA" "suf")	"b0958"	"ECK0949"
"zipA"	"G7258"		"b2412"	"ECK2407"
"ftsL"	"EG11086"	("mraR" "yabD")	"b0083"	"ECK0084"
"murF"	"EG10622"	("mra")	"b0086"	"ECK0087"
"nlpD"	"EG12111"		"b2742"	"ECK2737"
"nlpI"	"EG12371"	("yhbM")	"b3163"	"ECK3151"
"envC"	"EG12297"	("yibP" "slm11")	"b3613"	"ECK3603"
"sdiA"	"EG10935"		"b1916"	"ECK1915"
"slt"	"EG10950"	("sltY")	"b4392"	"ECK4384"
"grpE"	"EG10416"		"b2614"	"ECK2610"
"zapB"	"EG11878"	("yiiU")	"b3928"	"ECK3920"
"ftsH"	"EG11506"	("std" "hflB" "mrsC" "tolZ")	"b3178"	"ECK3167"
"fic"	"EG10307"	("fic-1")	"b3361"	"ECK3349"
"rng"	"EG11299"	("adhR" "cafA" "yhdF")	"b3247"	"ECK3235"
"prlC"	"EG11441"	("opdA")	"b3498"	"ECK3483"
"zapC"	"G6486"	("ycbW")	"b0946"	"ECK0937"
"ftsB"	"G7424"	("ygbQ")	"b2748"	"ECK2743"
"ftsQ"	"EG10342"		"b0093"	"ECK0094"
"mltB"	"G7410"	("slt")	"b2701"	"ECK2696"
"ftsN"	"EG11529"	("msgA")	"b3933"	"ECK3925"
"zapA"	"EG12878"	("ygfE")	"b2910"	"ECK2905"
"prlF"	"EG10955"	("sohA" "prlFA")	"b3129"	"ECK3117"
"mukB"	"EG10618"		"b0924"	"ECK0915"
"cedA"	"G6936"	("ydjP")	"b1731"	"ECK1729"
"yebA"	"EG10013"		"b1856"	"ECK1857"
"dnaC"	"EG10237"	("dnaD")	"b4361"	"ECK4351"
"ymgF"	"G0-10261"		"b4520"	"ECK1156"
"slmA"	"EG11191"	("yicB" "ttk")	"b3641"	"ECK3631"
"ftsA"	"EG10339"	("divA")	"b0094"	"ECK0095"
"mltA"	"G7457"	("ygdM" "mlt")	"b2813"	"ECK2809"
"damX"	"EG11183"	("yhfB")	"b3388"	"ECK3375"
"ftsP"	"EG11376"	("sui" "sufI")	"b3017"	"ECK3008"
"symE"	"G7940"	("yjiW" "dinL" "sosC")	"b4347"	"ECK4337"
"recN"	"EG10831"	("radB")	"b2616"	"ECK2612"
"recA"	"EG10823"	("zab" "umuB" "tif" "lexB" "recH" "rnmB" "srf")	"b2699"	"ECK2694"
"uvrD"	"EG11064"	("uvr502" "srjC" "uvrE" "dar-2" "dda" "mutU" "pdeB" "rad" "recL")	"b3813"	"ECK3808"
"waaG"	"EG11339"	("rfaG")	"b3631"	"ECK3621"
"ruvA"	"RUVA"		"b1861"	"ECK1862"
"dinB"	"G6115"	("dinP")	"b0231"	"ECK0232"
"ruvB"	"RUVB"		"b1860"	"ECK1861"
"tisB"	"G0-9962"	("ysdB")	"b4618"	"ECK4427"
"ybfE"	"EG11775"		"b0685"	"ECK0673"
"dinG"	"EG11357"	("rarB")	"b0799"	"ECK0788"
"umuC"	"EG11056"	("uvm")	"b1184"	"ECK1172"
"lexA"	"EG10533"	("exrA" "spr" "tsl" "umuA")	"b4043"	"ECK4035"
"ssb"	"EG10976"	("exrB" "lexC")	"b4059"	"ECK4051"
"dinI"	"G6558"		"b1061"	"ECK1046"
"umuD"	"EG11057"		"b1183"	"ECK1171"
"yebG"	"EG11808"		"b1848"	"ECK1849"
"ydjM"	"G6933"		"b1728"	"ECK1726"
"chaB"	"EG12402"		"b1217"	"ECK1211"
"istR-2"	"G0-10201"	("psrA19")	"b4616"	"ECK4425"
"lsrF"	"G6804"	("yneB")	"b1517"	"ECK1510"
"mgtL"	"G0-10689"		"b4702"	"ECK4513"
"hspQ"	"G6500"	("yccV")	"b0966"	"ECK0957"
"rseX"	"G0-10574"	("IS096")	"b4603"	"ECK4412"
"yjdM"	"EG10711"	("phnA")	"b4108"	"ECK4101"
"cobB"	"G6577"	("ycfY")	"b1120"	"ECK1106"
"cnu"	"G6869"	("ydgT")	"b1625"	"ECK1621"
"thrL"	"EG11277"		"b0001"	"ECK0001"
"purR"	"EG10800"		"b1658"	"ECK1654"
"rpoD"	"EG10896"	("alt")	"b3067"	"ECK3057"
"rpoN"	"EG10898"	("glnF" "ntrA")	"b3202"	"ECK3191"
"rsd"	"EG11738"	("yjaE")	"b3995"	"ECK3987"
"rob"	"EG11366"	("cbpB" "robA")	"b4396"	"ECK4388"
"fur"	"EG10359"		"b0683"	"ECK0671"
"dnaA"	"EG10235"		"b3702"	"ECK3694"
"yihW"	"EG11849"		"b3884"	"ECK3877"
"rfaH"	"EG10839"	("hlyT" "sfrB")	"b3842"	"ECK3834"
"fadR"	"EG10281"	("dec" "ole" "oleR" "thdB")	"b1187"	"ECK1175"
"exuR"	"EG12739"		"b3094"	"ECK3085"
"phoB"	"EG10728"	("phoRc" "phoT")	"b0399"	"ECK0393"
"cra"	"EG10338"	("serR?" "fruR" "fruC" "shl")	"b0080"	"ECK0081"
"cdaR"	"EG12335"	("sdaR" "yaeG")	"b0162"	"ECK0161"
"asnC"	"EG10093"		"b3743"	"ECK3737"
"narP"	"EG11527"		"b2193"	"ECK2185"
"cysB"	"EG10184"		"b1275"	"ECK1269"
"cytR"	"EG10200"		"b3934"	"ECK3926"
"zraR"	"EG10482"	("hydG")	"b4004"	"ECK3996"
"cbl"	"G7071"		"b1987"	"ECK1982"
"gltF"	"EG11514"	("ossB")	"b3214"	"ECK3204"
"gntR"	"EG12630"		"b3438"	"ECK3423"
"atoC"	"EG11668"		"b2220"	"ECK2213"
"deoR"	"EG10223"	("nucR")	"b0840"	"ECK0830"
"leuO"	"EG10531"		"b0076"	"ECK0078"
"sgcR"	"G7913"	("yjhJ")	"b4300"	"ECK4289"
"pspB"	"EG10777"		"b1305"	"ECK1300"
"yiaJ"	"EG12278"		"b3574"	"ECK3563"
"lysR"	"EG10551"		"b2839"	"ECK2837"
"nanR"	"G7678"	("yhcK")	"b3226"	"ECK3215"
"rbsR"	"EG10819"		"b3753"	"ECK3747"
"envY"	"EG10268"		"b0566"	"ECK0558"
"lrhA"	"EG12123"	("genR")	"b2289"	"ECK2283"
"uhpA"	"EG11051"		"b3669"	"ECK3660"
"rhaS"	"EG10843"	("rhaC2")	"b3905"	"ECK3898"
"dsdC"	"EG13161"		"b2364"	"ECK2360"
"rpiR"	"G7821"	("yjcY" "alsR")	"b4089"	"ECK4082"
"hdfR"	"EG11449"	("b3762 (obsolete)" "yifA" "apeR?" "pssR" "yifD" "b3763 (obsolete)")	"b4480"	"ECK3756"
"crl"	"EG11092"		"b0240"	"ECK0241"
"tyrR"	"EG11042"		"b1323"	"ECK1319"
"hyfR"	"G7308"		"b2491"	"ECK2487"
"nagC"	"EG10636"	("nagR")	"b0676"	"ECK0664"
"xapR"	"EG11146"	("pRndR" "pndR" "yfeB")	"b2405"	"ECK2399"
"glnG"	"EG10385"	("glnT" "ntrC")	"b3868"	"ECK3861"
"uxuR"	"EG20249"		"b4324"	"ECK4315"
"ilvY"	"EG10503"		"b3773"	"ECK3765"
"iclR"	"EG10491"		"b4018"	"ECK4010"
"lacI"	"EG10525"		"b0345"	"ECK0342"
"ebgR"	"EG10254"		"b3075"	"ECK3065"
"cadC"	"EG10133"		"b4133"	"ECK4127"
"malY"	"EG10564"		"b1622"	"ECK1617"
"ada"	"EG10029"		"b2213"	"ECK2205"
"hycA"	"EG10474"	("hevA")	"b2725"	"ECK2720"
"frvR"	"EG11861"	("yiiH")	"b3897"	"ECK3890"
"nikR"	"EG11519"	("yhhG")	"b3481"	"ECK3465"
"glpR"	"EG10400"		"b3423"	"ECK3409"
"tdcA"	"EG10989"		"b3118"	"ECK3107"
"rtcR"	"EG12356"	("yhgB")	"b3422"	"ECK3408"
"kdgR"	"G7003"	("yebP")	"b1827"	"ECK1826"
"araC"	"EG10054"		"b0064"	"ECK0065"
"torR"	"EG12615"		"b0995"	"ECK0986"
"nadR"	"EG11335"	("nadI")	"b4390"	"ECK4382"
"melR"	"EG11230"		"b4118"	"ECK4111"
"lrp"	"EG10547"	("rblA" "oppI" "mbf" "lstR" "alsB" "ihb" "livR" "lrs" "lss")	"b0889"	"ECK0880"
"zur"	"EG11929"	("yjbK" "znuR")	"b4046"	"ECK4038"
"rhaR"	"EG10842"	("rhaC1")	"b3906"	"ECK3899"
"pdhR"	"EG11088"	("aceC" "genA" "yacB")	"b0113"	"ECK0112"
"bglJ"	"G7948"	("yjjR")	"b4366"	"ECK4356"
"metR"	"EG10591"		"b3828"	"ECK3822"
"srlR"	"EG10974"	("gutR")	"b2707"	"ECK2702"
"malI"	"EG10557"		"b1620"	"ECK1615"
"iscR"	"G7326"	("yfhP")	"b2531"	"ECK2528"
"xylR"	"EG20253"		"b3569"	"ECK3558"
"torC"	"EG11815"		"b0996"	"ECK0987"
"fecI"	"EG10291"		"b4293"	"ECK4283"
"mhpR"	"G6201"		"b0346"	"ECK0343"
"galR"	"EG10364"	("Rgal")	"b2837"	"ECK2835"
"rcsB"	"EG10821"		"b2217"	"ECK2210"
"creB"	"EG11218"	("yjjE" "ORF2")	"b4398"	"ECK4390"
"birA"	"EG10123"	("bioR" "dhbB")	"b3973"	"ECK3965"
"kdpE"	"EG10517"		"b0694"	"ECK0682"
"caiF"	"G6088"		"b0034"	"ECK0035"
"ompR"	"EG10672"	("cry" "kmt" "ompB")	"b3405"	"ECK3392"
"rcsA"	"EG10820"	("cpsR")	"b1951"	"ECK1949"
"idnR"	"G7891"	("gntS?" "gntH" "yjgS")	"b4264"	"ECK4257"
"gcvA"	"EG11795"		"b2808"	"ECK2803"
"phoP"	"EG10731"		"b1130"	"ECK1116"
"argP"	"EG10490"	("iciA")	"b2916"	"ECK2912"
"trpR"	"EG11029"	("rtrY")	"b4393"	"ECK4385"
"metJ"	"EG10588"		"b3938"	"ECK3930"
"malT"	"EG10562"	("malA")	"b3418"	"ECK3405"
"allR"	"G6276"	("glxA3" "ybbU")	"b0506"	"ECK0499"
"chbR"	"EG10143"	("celD")	"b1735"	"ECK1733"
"fimE"	"EG10312"	("hyp" "pilH")	"b4313"	"ECK4304"
"galS"	"EG10365"	("mglD")	"b2151"	"ECK2144"
"glcC"	"G7546"	("yghN")	"b2980"	"ECK2975"
"tdcR"	"EG10992"		"b3119"	"ECK3108"
"rplD"	"EG10867"	("eryA")	"b3319"	"ECK3306"
"gcvR"	"EG11149"	("yffD")	"b2479"	"ECK2475"
"feaR"	"G6706"	("ydbM" "maoX" "maoB")	"b1384"	"ECK1381"
"nac"	"G7072"		"b1988"	"ECK1983"
"bglG"	"EG10116"	("bglC")	"b3723"	"ECK3716"
"fhlA"	"EG10301"	("fhl")	"b2731"	"ECK2726"
"dgoR"	"G7789"	("yidW" "b3695 (obsolete)" "b3694 (obsolete)")	"b4479"	"ECK3687"
"uidR"	"G6867"	("gusR")	"b1618"	"ECK1613"
"mlc"	"G6852"	("dgsA")	"b1594"	"ECK1589"
"ascG"	"EG10087"	("sac")	"b2714"	"ECK2709"
"rutR"	"EG12301"	("ycdC")	"b1013"	"ECK1004"
"prpR"	"G6195"	("yahP")	"b0330"	"ECK0328"
"pspF"	"EG12344"	("ycjB")	"b1303"	"ECK1298"
"modE"	"G6395"	("chlD" "modR")	"b0761"	"ECK0750"
"dpiA"	"G6346"	("citB" "criR" "mpdA")	"b0620"	"ECK0613"
"fimZ"	"EG11103"	("ybcA")	"b0535"	"ECK0528"
"hcaR"	"G7331"	("phdR" "yfhT")	"b2537"	"ECK2534"
"narL"	"EG10643"	("frdR" "narR")	"b1221"	"ECK1215"
"fucR"	"EG10353"		"b2805"	"ECK2800"
"fimB"	"EG10309"	("pil")	"b4312"	"ECK4303"
"lldR"	"EG11962"	("lct" "lctR")	"b3604"	"ECK3594"
"adiY"	"EG11966"		"b4116"	"ECK4109"
"pspA"	"EG10776"	("cog")	"b1304"	"ECK1299"
"crp"	"EG10164"	("cap" "csm" "gurB")	"b3357"	"ECK3345"
"fnr"	"EG10325"	("frdB" "nirA" "nirR" "ossA" "oxrA")	"b1334"	"ECK1330"
"hfq"	"EG10438"		"b4172"	"ECK4168"
"rydC"	"G0-10592"		"b4597"	"ECK4407"
"glmY"	"G0-8910"	("tke1" "sroF")	"b4441"	"ECK2554"
"uof"	"G0-10580"		"b4637"	"ECK4461"
"chpB"	"EG12096"	("yjfE" "chpBK")	"b4225"	"ECK4221"
"rpsH"	"EG10907"		"b3306"	"ECK3293"
"suhB"	"EG10983"	("ssyA")	"b2533"	"ECK2530"
"rraB"	"G7885"	("yjgD")	"b4255"	"ECK4248"
"mzrA"	"G7610"	("ecfM" "yqjB")	"b3096"	"ECK3087"
"rraA"	"EG11879"	("menG" "yiiV")	"b3929"	"ECK3921"
"rplT"	"EG10881"	("pdzA")	"b1716"	"ECK1714"
"csrD"	"EG10018"	("yhdA")	"b3252"	"ECK3240"
"viaA"	"EG11730"	("yieD" "yieD_1" "yieD_2" "yieM")	"b3745"	"ECK3739"
"rplA"	"EG10864"	("rpy")	"b3984"	"ECK3975"
"csrB"	"G0-8785"		"b4408"	"ECK2787"
"mtfA"	"G7063"	("yeeI")	"b1976"	"ECK1972"
"gcvB"	"G0-8867"	("psrA11" "IS145")	"b4443"	"ECK2804"
"yhbJ"	"EG12146"		"b3205"	"ECK3194"
"sgrT"	"G0-10617"		"b4662"	"ECK4477"
"ydiV"	"G6925"		"b1707"	"ECK1705"
"bluF"	"G6603"	("ycgF")	"b1163"	"ECK1150"
"cyaA"	"EG10170"	("cya")	"b3806"	"ECK3800"
"yjjW"	"G7953"		"b4379"	"ECK4371"
"pflA"	"EG10028"	("act")	"b0902"	"ECK0893"
"cbpM"	"EG12194"	("yccD")	"b0999"	"ECK0990"
"nrdG"	"G812"	("yjgE")	"b4237"	"ECK4232"
"yacG"	"EG12314"		"b0101"	"ECK0101"
"yihI"	"EG11835"		"b3866"	"ECK3859"
"ymdB"	"G6550"		"b1045"	"ECK1031"
"yafN"	"G6116"		"b0232"	"ECK0233"
"sufE"	"G6905"	("ynhA")	"b1679"	"ECK1675"
"glnB"	"EG10384"		"b2553"	"ECK2550"
"pyrI"	"EG10811"		"b4244"	"ECK4239"
"rpsT"	"EG10919"	("supS" "sup(s20)" "supS20")	"b0023"	"ECK0024"
"ybcL"	"G6301"		"b0545"	"ECK0536"
"ybiY"	"G6427"	("pflE")	"b0824"	"ECK0814"
"ybhB"	"EG11238"		"b0773"	"ECK0762"
"hda"	"G7313"	("idaB" "yfgE")	"b2496"	"ECK2492"
"ptsN"	"EG11682"	("yhbI" "rpoP")	"b3204"	"ECK3193"
"eco"	"EG10255"	("eti")	"b2209"	"ECK2201"
"pflC"	"EG11911"	("yijM")	"b3952"	"ECK3943"
"safA"	"G6790"	("yneN")	"b1500"	"ECK4475"
"rpmH"	"EG10892"	("rimA" "ssaF")	"b3703"	"ECK3695"
"hflK"	"EG10436"	("hslY" "hflA")	"b4174"	"ECK4170"
"yifB"	"EG11260"		"b3765"	"ECK3758"
"lit"	"EG10535"		"b1139"	"ECK1125"
"tsaB"	"G6991"	("yeaZ")	"b1807"	"ECK1805"
"degS"	"EG11652"	("hhoB" "htrH")	"b3235"	"ECK3224"
"cpdA"	"G7579"	("icc")	"b3032"	"ECK3023"
"hflC"	"EG10435"	("hflA")	"b4175"	"ECK4171"
"rdlB"	"G0-9606"		"b4422"	"ECK1207"
"ryhB"	"G0-8872"	("psrA18" "IS176" "sraI")	"b4451"	"ECK3426"
"dsrB"	"G7045"		"b1952"	"ECK1950"
"rdlA"	"G0-9603"		"b4420"	"ECK1205"
"mcaS"	"G0-8899"	("IS061" "isrA")	"b4426"	"ECK1336"
"sgrS"	"G0-9941"	("ryaA")	"b4577"	"ECK0071"
"sokC"	"G0-9581"	("sof")	"b4413"	"ECK0019"
"glmZ"	"G0-8873"	("psrA20" "sraJ" "k19" "ryiA")	"b4456"	"ECK3795"
"dsrA"	"G7047"		"b1954"	"ECK1952"
"sokB"	"G0-9611"		"b4429"	"ECK1414"
"micA"	"G0-8866"	("sraD" "psrA10")	"b4442"	"ECK2682"
"micC"	"G0-8901"	("IS063" "tke8")	"b4427"	"ECK1373"
"rdlC"	"G0-9608"		"b4424"	"ECK1209"
"istR-1"	"G0-10202"			
"cyaR"	"G0-8878"	("ryeE")	"b4438"	"ECK2078"
"fnrS"	"G0-10677"	("rydA")	"b4699"	"ECK4511"
"rprA"	"G0-8863"	("psrA5" "IS083")	"b4431"	"ECK1686"
"mgrR"	"G0-10671"		"b4698"	"ECK4510"
"citC"	"G6344"	("ybeO")	"b0618"	"ECK0611"
"creC"	"EG10730"	("phoM")	"b4399"	"ECK4391"
"baeS"	"EG11617"		"b2078"	"ECK2074"
"zraS"	"EG10008"	("hydH")	"b4003"	"ECK3995"
"rstB"	"EG11233"	("uspT")	"b1609"	"ECK1604"
"torS"	"G6514"	("yccI")	"b0993"	"ECK0984"
"cusS"	"G6318"	("ybcZ" "agrS")	"b0570"	"ECK0562"
"glrK"	"G7345"	("yfhZ" "yfhK")	"b2556"	"ECK2553"
"epmA"	"EG11211"	("genX" "poxA" "yjeA")	"b4155"	"ECK4151"
"phoR"	"EG10733"	("R1pho" "phoR1" "nmpB")	"b0400"	"ECK0394"
"evgS"	"EG11610"		"b2370"	"ECK2366"
"sixA"	"G7211"	("yfcW")	"b2340"	"ECK2334"
"rcsC"	"EG10822"		"b2218"	"ECK2211"
"hipA"	"EG10443"		"b1507"	"ECK1500"
"ppsR"	"EG11132"	("ydiA")	"b1703"	"ECK1701"
