hemA	TU0-4202	(PM00366)		(EG10427)
hemA-prfA-prmC	TU0-4201	(PM00367)		(EG12424 EG10761 EG10427)
hemB	TU0-12908	(PM0-44462)		(EG10428)
hemCDXY	TU00283			(EG10434 EG10433 EG10430 EG10429)
hemF	TU0-2742	(PM0-2922)		(EG12189)
hemH	TU0-12951	(PM0-9365)		(EG10431)
hemL	TU0-14806	(PM0-10531)		(EG10432)
hemL	TU0-7806	(PM0-8186)		(EG10432)
hemL	TU0-14805	(PM0-10530)		(EG10432)
hemN	TU0-6505	(PM335)		(EG11836)
hepA	TU0-14488	(PM0-9741)		(EG11083)
hepA-rluA	TU0-3841	(PM0-4081)		(EG12609 EG11083)
hflD-purB	TU00054	(PM00515)		(EG11314 EG11345)
hfq-hflXKC	TU0-14568	(PM0-9871)		(EG10435 EG10436 EG10437 EG10438)
hfq-hflXKC	TU0-14567	(PM0-9870)		(EG10435 EG10436 EG10437 EG10438)
hfq-hflXKC	TU0-14548	(PM0-9831)		(EG10435 EG10436 EG10437 EG10438)
hha	TU0-41521	(PM0-44488)		(EG10439)
hicAB	TU0-13266	(PM0-10389)		(G6749 G0-10451)
higA	TU0-42154	(PM0-45622)		(G7601)
higBA	TU0-13854	(PM0-46154)		(G7602 G7601)
hinT-ycfL-lpoB-thiK-nagZ-ycfP	TU0-41670	(PM0-44749)		(G6568 G6567 G6566 G6565 G6564 EG12172)
hinT-ycfL-lpoB-thiK-nagZ-ycfP	TU0-13136	(PM0-44747)		(G6568 G6567 G6566 G6565 G6564 EG12172)
hinT-ycfL-lpoB-thiK-nagZ-ycfP	TU0-41669	(PM0-44748)		(G6564 G6565 G6566 G6567 G6568 EG12172)
hipBA	TU00284	(PM0-8864)		(EG10443 EG10442)
hisBHAFI	TU0-6650	(PM00398)		(EG10451 EG10448 EG10444 EG10450 EG10445)
hisJQMP	TU0-14415	(PM0-9577)		(EG10452 EG10007 EG12125 EG12124)
hisL	TU0-42511	(PM0-7141)	(TERM0-1058)	(EG11269)
hisLGDCBHAFI	TU00285	(PM0-7141)		(EG11269 EG10449 EG10447 EG10446 EG10445 EG10450 EG10444 EG10448 EG10451)
hisS	TU0-6506	(PM00414)		(EG10453)
hlpA-lpxD-fabZ-lpxA	TU0-4146	(PM0-4386)		(EG10545 EG11284 EG10316 EG10455)
hlyE	TU581	(PM681)		(G6619)
hmp	TU681	(PM00415)		(EG10456)
hns	TU00139	(PM00191)	(TERM0-1168)	(EG10457)
hofMNOP	TU0-13927	(PM0-10365)		(G7739 G7738 G7737 G7736)
hofQ	TU0-13926			(EG12113)
hokA	TU0-8810	(PM0-45837)		(G0-9613)
hokB	TU0-13255			(G0-9610)
hokC	TU0-41432	(PM0-44343)		(G0-9563)
hokD	TU0-13324			(EG11130)
hokE	TU0-8266	(PM0-10246)		(G0-9582)
holC	TU0-14322			(EG11413)
holC-valS	TU0-14474	(PM0-9727)		(EG11067 EG11413)
holD-rimI-yjjG	TU0-14216	(PM0-10195)		(EG12115 EG10850 EG11414)
holE	TU0-13433	(PM0-45121)		(EG11505)
holE	TU0-41878	(PM0-45122)		(EG11505)
holE	TU0-41879	(PM0-45123)		(EG11505)
hpt	TU0-2041	(PM0-2221)		(EG20098)
hrpA	TU0-13251			(G6732)
hrpB	TU0-12819	(PM0-44370)		(EG12329)
hscBA-fdx-iscX	TU00423	(PM00573)	(TERM0-1129)	(EG12311 EG11328 EG12130 EG12131)
hscC	TU0-13013	(PM0-44581)		(G6357)
hscC	TU0-41574	(PM0-44582)		(G6357)
hsdMS	TU00286			(EG10460 EG10458)
hsdRMS	TU0-14319			(EG10460 EG10458 EG10459)
hsdS	TU0-42433	(PM0-46091)		(EG10460)
hslJ	TU0-13241	(PM0-9409)		(G6702)
hslO	TU0-42243	(PM0-45756)		(G7744)
hslO	TU0-13930	(PM0-45755)		(G7744)
hslR-hslO	TU0-14479	(PM0-9732)		(G7744 G7743)
hslVU	TU00287	(PM00485)	(TERM60)	(EG11881 EG11676)
hspQ	TU0-13102	(PM0-9861)		(G6500)
hsrA	TU0-42330	(PM0-45903)		(EG11732)
hsrA	TU0-42329	(PM0-45902)		(EG11732)
htgA	TU00405	(PM00556)		(EG11509)
htgA	TU00406	(PM00557)		(EG11509)
htpG	TU0-14784	(PM0-10471)		(EG10461)
htpG	TU00402	(PM00341)	(TERM61)	(EG10461)
htpG	TU00401	(PM00340)	(TERM61)	(EG10461)
htpX	TU00400	(PM00381)	(TERM62)	(EG10462)
htrE	TU0-41448	(PM0-44365)		(EG11972)
htrE	TU0-41447	(PM0-44364)		(EG11972)
htrG	TU0-4192	(PM0-4433)		(EG12434)
htrG-cca	TU-8393	(PM-8776)		(EG10136 EG12434)
htrL	TU0-14000	(PM0-45865)		(EG11188)
htrL	TU0-42306	(PM0-45867)		(EG11188)
htrL	TU0-42305	(PM0-45866)		(EG11188)
hupA	TU486	(PM586)	(TERM162)	(EG10466)
hupB	TU489	(PM589)	(TERM163 TERM164)	(EG10467)
hupB	TU488	(PM588)	(TERM163 TERM164)	(EG10467)
hupB	TU487	(PM587)	(TERM163 TERM164)	(EG10467)
hupB	TU490	(PM590)	(TERM163 TERM164)	(EG10467)
hyaABCDEF	TU00288	(PM00598)	(TERM50)	(EG10468 EG10469 EG10470 EG10471 EG10472 EG10473)
hybOABCDEFG	TU00289	(PM197)		(G7554 EG11805 EG11804 EG11803 EG11802 EG11801 EG11800 EG11799)
hycABCDEFGHI	TU00153	(PM00209)	(TERM0801)	(G7414 EG10481 EG10480 EG10479 EG10478 EG10477 EG10476 EG10475 EG10474)
hycI	TU0-42066	(PM0-45455)	(TERM0801)	(G7414)
hydN-hypF	TU424	(PM526)		(EG11551 EG11552)
hyfABCDEFGHIJR-focB	TU686	(PM787)		(G7309 G7308 G7307 G7306 G7305 G7304 G7303 G7302 G7301 G7300 EG11282 EG11150)
hypABCDE	TU00154	(PM00210)	(TERM57)	(EG10483 EG10484 EG10485 EG10486 EG10487)
hypABCDE-fhlA	TU0-8344	(PM00210)		(EG10301 EG10487 EG10486 EG10485 EG10484 EG10483)
hypBCDE	TU00424	(PM00574)	(TERM57)	(EG10484 EG10485 EG10486 EG10487)
hypBCDE-fhlA	TU0-8345	(PM00574)		(EG10301 EG10487 EG10486 EG10485 EG10484)
hypF	TU0-14405	(PM0-9566)		(EG11551)
hypF	TU0-14407	(PM0-9568)		(EG11551)
hypF	TU0-14406	(PM0-9567)		(EG11551)
hypT	TU0-14198	(PM0-46080)		(G7924)
hyuA	TU0-13776	(PM0-45521)		(G7492)
hyuA	TU0-42098	(PM0-45522)		(G7492)
iaaA-gsiABCD	TU0-13063	(PM0-9997)		(G6432 G6431 G6430 G6429 EG12407)
iadA	TU0-42426	(PM0-46081)		(G7925)
iap	TU0-8811	(PM0-45466)		(EG10488)
iap	TU0-42072	(PM0-45467)		(EG10488)
ibaG	TU0-13888	(PM0-36160)		(G7657)
ibaG	TU0-42191	(PM0-45682)		(G7657)
ibaG	TU0-42192	(PM0-45683)		(G7657)
ibaG-murA	TU0-42495	(PM0-46203)		(EG11358 G7657)
ibpAB	TU00407	(PM00512)		(EG11535 EG11534)
ibpB	TU0-5001	(PM0-5241)		(EG11535)
icd	TU00425	(PM00575)		(EG10489)
icd	TU00107	(PM00149)		(EG10489)
icdC	TU0-13155			(G0-10556)
iclR	TU0-4288	(PM0-4528)		(EG10491)
idi	TU0-42103	(PM0-45532)		(G7508)
idi	TU0-13786	(PM0-45529)		(G7508)
idi	TU0-42102	(PM0-45531)		(G7508)
idi	TU0-42101	(PM0-45530)		(G7508)
idnDOTR	TU0-4682	(PM0-4922)		(G7891 EG12539 G7892 G7893)
idnK	TU0-4681	(PM0-4921)		(EG12152)
idnR	TU0-4924	(PM0-5164)		(G7891)
ihfA	TU00174	(PM00241)	(IHFA-TERMINATOR)	(EG10440)
ihfB	TU00175	(PM00242)		(EG10441)
ileS-lspA-fkpB-ispH	TU0-14394	(PM0-9552)	(TERM0-1039)	(EG11081 EG11080 EG10548 EG10492)
ileS-lspA-fkpB-ispH	TU0-14465	(PM0-9709)	(TERM0-1039)	(EG11081 EG11080 EG10548 EG10492)
ileS-lspA-fkpB-ispH	TU0-14395	(PM0-9553)	(TERM0-1039)	(EG11081 EG11080 EG10548 EG10492)
ileX	TU00502	(PM00657)		(EG30046)
ileY	TU0-13704			(G7387)
ilvA	TU0-6651	(PM00477)	(ILVA-RHO-TERMINATOR TERM165)	(EG10493)
ilvC	TU00090	(PM00128)		(EG10495)
ilvEDA	TU526	(PM00476)	(ILVA-RHO-TERMINATOR TERM165)	(EG10493 EG10496 EG10497)
ilvIH	TU0-6882	(PM00323)		(EG10499 EG10500)
ilvIH	TU0-6861	(PM00322)		(EG10499 EG10500)
ilvIH	TU0-6881	(PM00321)		(EG10499 EG10500)
ilvIH	TU00081	(PM00111)		(EG10500 EG10499)
ilvL	TU0-42516	(PM00474)	(TERM0-1054)	(EG11270)
ilvL	TU0-42517	(PM00475)	(TERM0-1054)	(EG11270)
ilvLXG_1G_2MEDA	TU525	(PM00475)	(ILVA-RHO-TERMINATOR TERM165)	(G0-10641 G8221 EG10493 EG10496 EG10497 EG10501 EG10498 EG11270)
ilvLXG_1G_2MEDA	TU524	(PM00474)	(ILVA-RHO-TERMINATOR TERM165)	(G0-10641 G8221 EG10493 EG10496 EG10497 EG10501 EG10498 EG11270)
ilvY	TU00033	(PM00041)	(TERM167)	(EG10503)
imp	TU0-4284	(PM0-4524)		(EG11569)
imp	TU0-4285	(PM0-4525)		(EG11569)
imp-surA-pdxA	TU0-4287	(PM0-4527)		(EG10691 EG10985 EG11569)
inaA	TU0-1841	(PM0-2021)		(EG11422)
infA	TU-8389	(PM-8772)	(TERM1)	(EG10504)
infA	TU-8390	(PM-8773)	(TERM1)	(EG10504)
infC	TU0-3304	(PM00376)		(EG10506)
infC-rpmI-rplT	TU0-3305	(PM0-3485)	(RPLT-T2)	(EG10881 EG11231 EG10506)
insA-1B-1-insAB-1	TU0-12796			(G6086 G6085 G0-10535)
insA-2B-2-afuBC-insAB-2	TU0-12865			(G6139 G6138 G0-10537 G6137 EG12340)
insA-3B-3-insAB-3	TU0-12870			(G6146 G6145 G0-10538)
insA-4B-4-insAB-4	TU0-13109			(G6509 G0-10430 G0-10536)
insA-5B-5-insAB-5	TU0-13446	(PM0-10068)		(G7030 G7029 G0-10539)
insA-7	TU0-8829	(PM0-46072)		(G7908)
insA-7	TU0-42421	(PM0-46073)		(G7908)
insB-7_1-insB-7_2	TU0-14189			(G0-10570 G0-10569)
insC-1D-1-insCD-1	TU0-12904			(G6213 G6212 G0-10541)
insC-2D-2-insCD-2	TU0-13245			(G6724 G6723 G0-10542)
insC-3D-3-insCD-3	TU0-13480			(G7077 G7076 G0-10543)
insC-4D-4-ygeONM-insCD-4	TU0-13767			(G7481 G7480 G0-10544 G7479 G7478 G7477)
insC-5D-5-yqiGHI-insCD-5	TU0-13843	(PM0-46126)		(G7587 G7586 G7585 G7584 G7583 G0-10545)
insC-6D-6-insCD-6	TU0-14179			(G7895 G7894 G0-10546)
insE-2F-2-insEF-2	TU0-12910			(G6224 G6223 G0-10529)
insE-3F-3-insEF-3	TU0-12971			(G6297 G6296 G0-10530)
insE-4F-4-insEF-4	TU0-13117			(G6534 G6533 G0-10531)
insE-5F-5-insEF-5	TU0-13507			(G7126 G7125 G0-10528)
insF-2-insEF-2	TU0-41508	(PM0-44464)		(G6223 G0-10529)
insF-2-insEF-2	TU0-41507	(PM0-44463)		(G6223 G0-10529)
insF-4-insEF-4	TU0-41648	(PM0-44717)		(G6533 G0-10531)
insF-4-insEF-4	TU0-41647	(PM0-44716)		(G6533 G0-10531)
insG	TU0-8830	(PM0-46063)		(G7900)
insH-1	TU0-8831	(PM0-44405)		(G6134)
insH-10	TU0-8832			(G7672)
insH-11	TU0-8833	(PM0-45810)		(G7769)
insH-11	TU0-42277	(PM0-45811)		(G7769)
insH-2	TU0-14363	(PM0-44531)		(G6308)
insH-3	TU0-13015	(PM0-44584)		(G6360)
insH-3	TU0-41576	(PM0-44586)		(G6360)
insH-3	TU0-41575	(PM0-44585)		(G6360)
insH-4	TU0-13219	(PM0-44871)		(G6667)
insH-5	TU0-8834	(PM0-44893)		(G6693)
insH-6	TU0-13479	(PM0-45187)		(G7074)
insH-6	TU0-41916	(PM0-45188)		(G7074)
insH-7	TU0-41921	(PM0-45200)		(G7092)
insH-7	TU0-14362	(PM0-45199)		(G7092)
insH-7	TU0-41922	(PM0-45201)		(G7092)
insH-8	TU0-8835			(G7150)
insH-9	TU0-8836	(PM0-45562)		(G7548)
insI-2	TU0-13246			(G6725)
insI-3	TU0-42417	(PM0-46068)		(G7905)
insJ	TU0-14385	(PM0-45838)		(G7776)
insK	TU0-8262	(PM0-8642)		(G7777)
insL-1	TU0-12793	(PM0-44341)		(G6083)
insL-1	TU0-41431	(PM0-44342)		(G6083)
insL-2	TU0-12990	(PM0-44541)		(G6327)
insL-3	TU0-13617	(PM0-45355)		(G7255)
insMI-3	TU0-14186			(G0-10567 G7905)
insN-1I-1O-1	TU0-12862	(PM0-46127)		(G6132 G6131 G6130)
insN-2	TU0-14185	(PM0-9774)		(G7904)
insO-2-yjhWV	TU0-14188			(G7907 G0-10515 G7906)
intA	TU0-13688			(EG11783)
intB	TU0-14178			(EG12364)
intD	TU0-8837	(PM0-44522)		(EG10507)
intF	TU0-12874			(G6152)
intG	TU0-8838			(G7044)
intR	TU0-41745	(PM0-44875)		(G6676)
intS	TU0-13600	(PM0-36189)		(G7218)
intS	TU0-42005	(PM0-45342)		(G7218)
intZ	TU0-13628	(PM0-45372)		(G7272)
iraD	TU0-14766	(PM0-10448)		(G7923)
iraD	TU0-8625	(PM0-9061)		(G7923)
iraM	TU0-36425	(PM0-36194)		(G6600)
iraM	TU0-13156	(PM0-10021)		(G6600)
iraP	TU0-12913	(PM0-9521)		(EG11256)
iraP	TU0-14613	(PM0-9974)		(EG11256)
IS128	TU0-13653			(G0-8908)
iscA	TU0-42038	(PM0-45399)		(EG12132)
iscA	TU0-42039	(PM0-45400)		(EG12132)
iscRSUA	TU0-1881	(PM0-2061)		(EG12132 G7324 G7325 G7326)
iscX	TU0-42037	(PM0-45398)	(TERM0-1129)	(EG12311)
ispB	TU0-13885			(EG10017)
ispDF	TU0-14313			(EG11816 G7423)
ispF	TU0-42070	(PM0-45463)		(EG11816)
ispF	TU0-42069	(PM0-45462)		(EG11816)
ispG-sroE	TU0-42033	(PM0-45391)		(G0-9385 EG10370)
ispG-sroE	TU0-42032	(PM0-45390)		(G0-9385 EG10370)
ispG-sroE	TU0-14336	(PM0-45389)		(EG10370 G0-9385)
ispU	TU0-14339	(PM0-9964)		(G6092)
ispU	TU0-14609	(PM0-9965)		(G6092)
isrA	TU0-8839	(PM0-46176)		(G0-8899)
isrB	TU0-13448			(G0-8904)
isrC	TU0-14334			(G0-8905)
istR-1	TU0-7182	(PM0-7522)	(TERM0-1100)	(G0-10202)
istR-2	TU0-7181	(PM0-7521)	(TERM0-1100)	(G0-10201)
ivbL	TU0-42513	(PM00040)	(TERM0-1055)	(EG11275)
ivbL-ilvBN	TU00032	(PM00040)	(TERM0-1119)	(EG10502 EG10494 EG11275)
ivbL-ilvBN-uhpABC	TU0-14764			(EG11053 EG11052 EG11051 EG10502 EG10494 EG11275)
ivy	TU0-41465	(PM0-44396)		(G6104)
ivy	TU0-8840	(PM0-44395)		(G6104)
katE	TU0-6507	(PM00378)	(TERM0841)	(EG10509)
katG	TU00034	(PM00043)		(EG10511)
kbaZ-agaVWA	TU0-6581	(PM0-6881)		(EG12766 G7633 G7632 G7631)
kbl-tdh	TU00225	(PM00115)		(EG10993 EG10512)
kch	TU0-4403	(PM0-4643)		(EG11606)
kdgK	TU0-7301			(EG12253)
kdgR	TU0-8841	(PM0-45107)		(G7003)
kdgR	TU0-41870	(PM0-45109)		(G7003)
kdgR	TU0-41869	(PM0-45108)		(G7003)
kdgT	TU0-14076			(EG11869)
kdpDE	TU00292			(EG10517 EG10516)
kdpE	TU0-41579	(PM0-44590)		(EG10517)
kdpFABC	TU00035	(PM00044)		(G0-10439 EG10515 EG10514 EG10513)
kdsA	TU306	(PM384)	(TERM0-1047)	(EG10518)
kdsC-lptCAB	TU0-14291	(PM0-9421)		(EG11680 G7665 G7664 G7663)
kdsC-lptCAB	TU0-36432	(PM0-36210)		(EG11680 G7665 G7664 G7663)
kdsC-lptCAB	TU0-36431	(PM0-36209)		(EG11680 G7665 G7664 G7663)
kdtA-coaD	TU00293	(PM0-7506)		(EG10520 EG11190)
kduD	TU0-13755			(EG12361)
kduI	TU0-13756	(PM0-45496)		(G7463)
kefFC	TU0-12800	(PM0-44347)		(EG10521 EG11568)
kefGB-yheV	TU0-13918			(G7717 EG20110 G0-10466)
kgtP	TU0-42049	(PM0-45419)		(EG10522)
kgtP	TU0-42050	(PM0-45420)		(EG10522)
kgtP	TU0-13674	(PM0-45418)		(EG10522)
kilR-ydaE	TU0-13228			(EG12155 G0-9081)
kptA	TU0-8842			(G7928)
kup	TU0-14032	(PM0-10157)		(EG11541)
kup	TU0-14662	(PM0-10158)		(EG11541)
kup	TU0-14663	(PM0-10159)		(EG11541)
lacI	TU0-6508	(PM00335)		(EG10525)
lacYA	TU0-14521	(PM0-9804)	(TERM0223 TERM0222)	(EG10524 EG10526)
lacZYA	TU0-4702	(PM0-4942)	(TERM0223 TERM0222)	(EG10524 EG10526 EG10527)
lacZYA	TU00036	(PM00045)	(TERM0223 TERM0222)	(EG10524 EG10526 EG10527)
lacZYA	TU0-4701	(PM0-4941)	(TERM0223 TERM0222)	(EG10524 EG10526 EG10527)
lacZYA	TU0-4703	(PM0-4943)	(TERM0223 TERM0222)	(EG10524 EG10526 EG10527)
lafU	TU0-12852			(G6114)
ldcA	TU0-13175	(PM0-44807)		(G6621)
ldcC	TU0-1161	(PM0-1321)		(G6094)
ldhA	TU0-8353	(PM0-8734)		(G592)
ldrA	TU0-8843	(PM0-44815)		(G0-9602)
ldrB	TU0-8844	(PM0-44817)		(G0-9605)
ldrC	TU0-8845	(PM0-44819)		(G0-9607)
ldrD	TU0-8846	(PM0-9604)	(TERM0-1046)	(G0-9041)
lepAB	TU0-6942	(PM00416)		(EG10529 EG10530)
lepB	TU0-42047	(PM0-45411)		(EG10530)
leuD	TU0-41439	(PM0-44352)		(EG11575)
leuE	TU0-42526	(PM0-46264)		(G6984)
leuE	TU0-13408	(PM0-45093)		(G6984)
leuL	TU0-42508	(PM00250)	(TERM0-1090)	(EG11280)
leuLABCD	TU0-42478	(PM0-46180)		(EG11575 EG11576 EG11577 EG11226 EG11280)
leuLABCD	TU00179	(PM00250)		(EG11575 EG11576 EG11577 EG11226 EG11280)
leuO	TU0-42477	(PM0-46179)		(EG10531)
leuO	TU0-12807	(PM0-9884)		(EG10531)
leuO	TU0-42475	(PM0-46177)		(EG10531)
leuQPV	TU00521	(PM00676)		(EG30051 EG30047 EG30048)
leuS-lptE-holA-nadD-cobC	TU0-13010			(EG10532 EG10855 EG11412 G6350 G6349)
leuU	TU00518	(PM00673)		(EG30050)
leuV	TU0-42441	(PM0-46103)		(EG30051)
leuX	TU00506	(PM00661)		(EG30053)
lexA-dinF	TU00037	(PM00046)		(EG10533 EG11491)
lfhA	TU0-14247			(G6113)
lgt-thyA	TU00295			(EG11002 EG12128)
lhr	TU-8430	(PM-8816)	(TERM0-1171)	(EG11548)
ligA-ypeB	TU0-13620	(PM0-10090)		(EG10534 G0-10462)
ligB	TU0-42312	(PM0-45874)		(EG11334)
ligB	TU0-8847	(PM0-45873)		(EG11334)
ligT	TU0-14344			(EG12330)
lipA	TU0-13004	(PM0-9992)		(EG11306)
lipB	TU0-13006	(PM0-44561)		(EG11591)
lipB	TU0-41560	(PM0-44562)		(EG11591)
lit	TU0-41687	(PM0-44772)		(EG10535)
lit	TU0-8848	(PM0-44770)		(EG10535)
lit	TU0-41686	(PM0-44771)		(EG10535)
livJ	TU00183	(PM00256)		(EG10539)
livKHMGF	TU00184	(PM00257)		(EG10536 EG10537 EG10541 EG10538 EG10540)
livKHMGF	TU00457	(PM00612)		(EG10536 EG10537 EG10541 EG10538 EG10540)
lldPRD	TU164	(PM224)		(EG11963 EG11962 EG11961)
lnt	TU0-41577	(PM0-44587)		(EG10168)
lolA-rarA	TU0-13079	(PM0-46189)		(EG12690 G6465)
lolB-ispE-prs	TU0-8323	(PM0-8703)	(TERM4)	(EG10774 EG11294 EG11293)
lolCDE	TU0-41675	(PM0-44757)		(G6574 G6575 G6573)
lolCDE	TU0-13141	(PM0-44756)		(G6575 G6574 G6573)
lomR_2-stfR-tfaR	TU0-13236			(G6696 G6695 G6694)
lon	TU0-4931	(PM00511)		(EG10542)
lpcA	TU0-12846	(PM0-44397)		(G6106)
lpdA	TU00523	(PM00326)	(TERM01021)	(EG10543)
lplA	TU0-42445	(PM0-46110)		(EG11796)
lplT	TU0-42082	(PM0-45494)		(EG12455)
lpp	TU0-6509	(PM00373)		(EG10544)
lpp	TU0-8380	(PM0-8763)		(EG10544)
lptAB	TU0-36433	(PM0-36211)		(EG11680 G7665)
lptAB	TU0-14292	(PM0-9422)		(EG11680 G7665)
lptB-rpoN-hpf-ptsN-yhbJ	TU-8398	(PM-8781)		(EG12146 EG11682 EG11681 EG10898 EG11680)
lptFG	TU0-42410	(PM0-46056)		(G7889 G7888)
lptFG	TU0-14176	(PM0-46055)		(G7889 G7888)
lpxC	TU0-12809	(PM0-9872)	(TERM0-1064)	(EG10265)
lpxC	TU0-14606	(PM0-9958)		(EG10265)
lpxD	TU0-4184	(PM0-4424)		(EG10316)
lpxL	TU0-901	(PM0-1061)		(EG10464)
lpxM	TU0-13441	(PM0-45129)		(EG10614)
lpxP	TU0-3421	(PM0-3621)		(G7241)
lrhA	TU00428	(PM00576)		(EG12123)
lrp	TU00181	(PM00252)		(EG10547)
lsp-fkpB-ispH	TU0-14253	(PM0-9328)	(TERM0-1039)	(EG11081 EG11080 EG10548)
lsrACDBFG-tam	TU0-7861	(PM0-8241)		(G6806 G6805 G6804 G6803 G6802 G6801 G6800)
lsrK	TU0-13298			(G6798)
lsrRK	TU0-13299	(PM0-10233)		(G6798 G6799)
ltaE-ybjT	TU0-14618	(PM0-10001)		(G6454 G6455)
luxS	TU0-36414	(PM0-36173)		(EG12712)
luxS	TU0-8849	(PM0-10300)		(EG12712)
lysA	TU00185	(PM00258)		(EG10549)
lysC	TU0-6552	(PM179)		(EG10550)
lysC	TU0-6553	(PM178)		(EG10550)
lysP	TU0-6404	(PM340)		(EG11337)
lysQ	TU0-13036			(G6392)
lysR	TU00186	(PM00259)		(EG10551)
lysT-valT-lysW	TU00492	(PM00647)		(EG30055 EG30109 EG30057)
lysU	TU00429	(PM00580)		(EG10553)
lysU	TU00221	(PM00305)		(EG10553)
lysZ	TU0-13035			(G6391)
maa	TU0-12942			(G58)
macAB	TU0-14298			(G6462 G6461)
macB	TU0-8350	(PM0-8731)		(G6462)
macB	TU0-8349	(PM0-8730)		(G6462)
maeA	TU0-13287	(PM0-44954)		(EG10948)
maeA	TU0-41789	(PM0-44955)		(EG10948)
maeB	TU0-13637			(G7293)
mak	TU0-8828	(PM0-44472)		(EG11288)
malEFG	TU00038	(PM00047)	(TERM0242)	(EG10556 EG10555 EG10554)
malI	TU00187	(PM00260)	(TERM0-1104)	(EG10557)
malK-lamB-malM	TU00123	(PM00048)		(EG10558 EG10528 EG10559)
malPQ	TU00039	(PM00049)		(EG10561 EG10560)
malQ	TU-8414	(PM-8800)		(EG10561)
malS	TU00137	(PM00185)	(TERM55 TERM56)	(EG11316)
malT	TU00091	(PM00129)	(TERM0881)	(EG10562)
malXY	TU00132	(PM00177)		(EG10563 EG10564)
malZ	TU0-5402	(PM0-5642)	(TERM0582 TERM0583)	(EG10565)
manA	TU0-6425	(PM00371)		(EG10566)
manXYZ	TU00196	(PM00276)		(EG10567 EG10568 EG10569)
map-glnD-dapD	TU0-12827			(EG10570 EG11411 EG10207)
marC	TU0-8827	(PM0-9954)		(EG11637)
marRAB	TU00190	(PM00265)		(EG11435 EG11434 EG11599)
matP	TU0-8677	(PM0-10011)		(EG12855)
mazEFG	TU523	(PM623)		(EG10572 EG11249 EG10571)
mazEFG	TU522	(PM622)		(EG10572 EG11249 EG10571)
mazG	TU0-42075	(PM0-45476)		(EG10572)
mcbA	TU0-13056	(PM0-44629)		(G6415)
mcbR	TU0-13273	(PM0-44942)		(G6761)
mcrA	TU0-41699	(PM0-44790)		(EG10573)
mcrA	TU0-13154	(PM0-44787)		(EG10573)
mcrA	TU0-41698	(PM0-44789)		(EG10573)
mcrA	TU0-41697	(PM0-44788)		(EG10573)
mcrBC	TU0-5661			(EG10575 EG10574)
mcrC	TU0-42432	(PM0-46090)		(EG10575)
mdaB	TU0-42141	(PM0-45597)		(EG12656)
mdaB	TU0-13835	(PM0-45595)		(EG12656)
mdaB	TU0-42140	(PM0-45596)		(EG12656)
mdh	TU0-14745	(PM0-10371)		(EG10576)
mdh	TU00108	(PM00150)		(EG10576)
mdlAB	TU0-12937			(EG11622 G6248)
mdoB	TU0-14212	(PM0-46100)		(EG12591)
mdoC	TU0-8826			(G6552)
mdoD	TU0-13259	(PM0-44919)		(EG12859)
mdoD	TU0-41771	(PM0-44920)		(EG12859)
mdoD	TU0-41772	(PM0-44921)		(EG12859)
mdoD	TU0-41773	(PM0-44922)		(EG12859)
mdoGH	TU0-4143	(PM0-4383)	(TERM0141)	(EG11886 EG11885)
mdoGH	TU00297	(PM00542)	(TERM0141)	(EG11885 EG11886)
mdtABCD-baeSR	TU0-7881	(PM0-8261)		(EG11618 EG11617 EG12136 G7115 G7114 G7113)
mdtEF	TU0-13964	(PM0-10251)		(EG12241 EG12240)
mdtEF	TU0-14698	(PM0-10253)		(EG12241 EG12240)
mdtEF	TU0-14697	(PM0-10252)		(EG12241 EG12240)
mdtG	TU0-13125			(EG11343)
mdtH	TU0-13131			(G6559)
mdtJI	TU0-13343			(G6858 G6857)
mdtK	TU0-8825	(PM0-45028)		(EG12400)
mdtK	TU0-41827	(PM0-45029)		(EG12400)
mdtL	TU0-14022			(EG11720)
mdtM-yjiN	TU0-14203			(EG12576 G7933)
mdtNOP	TU0-14128			(EG11954 EG11953 EG11952)
mdtP	TU0-42386	(PM0-46006)		(EG11952)
mdtQ	TU0-13532			(EG12020)
melAB	TU00131	(PM00175)		(EG10577 EG10578)
melR	TU00040	(PM00050)		(EG11230)
menA-rraA	TU0-965	(PM0-1125)		(EG11879 EG11880)
menA-rraA	TU0-14669	(PM0-10172)		(EG11879 EG11880)
menBCE	TU0-5843	(PM0-6143)		(EG12437 EG11532 EG11368)
menD-yfbB-menBCE	TU0-14538	(PM0-9821)		(EG12437 EG11532 EG11368 EG12438 EG10579)
menFD-yfbB-menBCE	TU00298			(EG12437 EG11532 EG11368 EG12438 EG10579 EG12362)
metA	TU0-5061	(PM0-5301)		(EG10581)
metA	TU00041	(PM00051)		(EG10581)
metBL	TU0-3741	(PM00490)		(EG10590 EG10582)
metC	TU00191	(PM00267)		(EG10583)
metE	TU0-8221	(PM0-8601)		(EG10584)
metF	TU00218	(PM00054)		(EG10585)
metG	TU0-13519	(PM0-10081)		(EG10586)
metH	TU00042	(PM00055)		(EG10587)
metH	TU0-42471	(PM0-46171)		(EG10587)
metJ	TU0-2708	(PM00487)		(EG10588)
metJ	TU0-2707	(PM00488)		(EG10588)
metJ	TU0-2706	(PM00489)		(EG10588)
metK	TU0-1783	(PM0-1963)		(EG10589)
metNIQ	TU0-2302	(PM0-2482)		(EG11504 EG11737 EG11621)
metR	TU0-8224	(PM0-8604)		(EG10591)
metR	TU0-8223	(PM0-8603)		(EG10591)
