"geneId"	"name"	"translationEfficiency"
"G0-10512"	"ymiA"	1.39674311834
"G0-10513"	"yciX"	0.549882299584
"EG11325"	"acnA"	1.72210078091
"EG11331"	"ribA"	2.57137583535
"EG10705"	"pgpB"	0.993863058004
"G6637"	"yciS"	1.05784310268
"EG12691"	"yciM"	0.501804159694
"EG10809"	"pyrF"	2.08528910362
"EG11128"	"yciH"	0.948489846045
"G6638"	"yciT"	1.89397211542
"G6639"	"gmr"	0.87709090754
"EG11620"	"rnb"	1.93434501961
"G6640"	"yciW"	0.24921288612
"EG11528"	"fabI"	2.87865195207
"EG12305"	"sapF"	1.03207498039
"EG12304"	"sapD"	0.908227031178
"G2000"	"sapC"	0.926004271559
"G2001"	"sapB"	1.02344821384
"G2002"	"sapA"	1.23028441466
"G6644"	"puuA"	2.33497814713
"EG12431"	"puuR"	1.42172030946
"EG10776"	"pspA"	3.45752473135
"EG10780"	"pspE"	3.54515463338
"G6659"	"ycjX"	1.25442850025
"EG12870"	"ycjF"	1.03828079665
"EG11042"	"tyrR"	1.62387116596
"G6660"	"tpx"	4.30131206417
"G6661"	"ycjG"	0.938470998509
"G6662"	"mpaA"	1.34186196448
"G6665"	"mppA"	1.59747976065
"G6666"	"ynaI"	1.16388130999
"G6668"	"ynaJ"	2.66461307264
"EG11246"	"uspE"	1.19315182074
"EG10325"	"fnr"	1.86053476617
"G6674"	"ydaN"	1.08827699297
"EG10210"	"dbpA"	1.46724978164
"G6675"	"ttcA"	3.28060801302
"G6676"	"intR"	0.153002936491
"G6680"	"racR"	0.847060069014
"EG11020"	"trkG"	1.29970856032
"G6701"	"ydbK"	1.14499098518
"G0-10450"	"ydbJ"	2.38167771007
"G6702"	"hslJ"	2.13106452226
"G592"	"ldhA"	2.40660189716
"G6703"	"ydbH"	0.820373712595
"G6720"	"paaX"	1.60779323362
"G6721"	"paaY"	1.44196210092
"G6731"	"azoR"	4.38278860789
"G6732"	"hrpA"	1.27162371632
"EG12110"	"ydcF"	1.511444538
"EG10035"	"aldA"	2.06095236881
"EG10172"	"cybB"	2.89950441683
"G0-9610"	"hokB"	0.0805491649781
"G6737"	"ydcI"	2.23512425791
"EG11883"	"tehA"	1.30992761923
"EG11884"	"tehB"	3.20388283402
"G6742"	"ydcL"	2.26875780124
"G6746"	"ydcP"	1.34083728316
"G6750"	"ydcR"	1.5782679464
"G6757"	"ydcY"	2.69299657139
"G6762"	"yncD"	1.76715722642
"G6763"	"yncE"	1.9417552997
"G6764"	"ansP"	1.13604155643
"EG11825"	"yddE"	1.70718849942
"EG12713"	"yddG"	1.57554166697
"EG10948"	"maeA"	2.05833760223
"G6785"	"yddW"	1.48664261672
"EG11744"	"pqqL"	1.1232660026
"EG10443"	"hipA"	1.28609766604
"G6807"	"yneE"	1.78570025123
"G6808"	"yneF"	0.173720297938
"G6809"	"yneG"	0.98835737429
"G6810"	"yneH"	1.23793417699
"G6811"	"sad"	1.86750115867
"G6812"	"yneJ"	1.15990797568
"EG11636"	"ydeA"	1.75396830623
"EG11637"	"marC"	1.29505562444
"EG11435"	"marR"	0.450762294506
"EG11434"	"marA"	3.20500888018
"EG11599"	"marB"	0.522235837814
"EG11639"	"eamA"	0.993627461688
"EG10212"	"dcp"	2.19408356524
"EG12345"	"ydfG"	3.14263928131
"G6814"	"ydfH"	1.8564206475
"G6823"	"gnsB"	3.84381167929
"EG11130"	"hokD"	0.0625367586377
"EG11131"	"relE"	0.776600270664
"EG10836"	"relB"	4.30968740526
"EG10226"	"dicA"	1.66232348865
"G6841"	"ynfB"	3.05829069589
"G6842"	"speG"	2.59661297483
"G6843"	"ynfC"	1.4355811717
"G6848"	"ynfH"	0.391486775557
"G6849"	"dmsD"	1.77478065913
"G6856"	"ydgD"	0.668652833042
"EG10745"	"pntB"	0.745183864913
"EG10744"	"pntA"	1.15915397267
"G6860"	"ydgH"	2.78094385479
"G6861"	"ydgI"	0.851533336243
"G6862"	"folM"	1.16946094312
"G6864"	"rstA"	2.6489697781
"EG11233"	"rstB"	1.37255777123
"EG11038"	"tus"	2.77594192559
"EG10358"	"fumC"	2.99698921424
"EG10356"	"fumA"	2.91910843033
"EG10566"	"manA"	2.52438525925
"G6865"	"ydgA"	1.84520970045
"G6867"	"uidR"	1.3700858362
"EG10425"	"hdhA"	2.1938283082
"EG10563"	"malX"	1.24591017891
"EG10564"	"malY"	1.101774936
"EG10030"	"add"	2.4400355801
"G6868"	"ydgJ"	1.20936951699
"G0-9561"	"blr"	1.44611903462
"G6869"	"cnu"	2.16803312166
"G6870"	"ydgK"	0.756396985427
"G6871"	"rsxA"	0.661577141687
"G6872"	"rsxB"	0.881270864208
"G6873"	"rsxC"	0.960067884538
"G6874"	"rsxD"	1.05203207947
"G6875"	"rsxG"	0.751235735547
"G6876"	"rsxE"	1.23393481099
"EG10662"	"nth"	1.37222914492
"G6879"	"pdxY"	1.68577055347
"EG11043"	"tyrS"	1.94786671323
"EG11487"	"pdxH"	2.09276236809
"G6880"	"anmK"	1.42209470912
"G6881"	"slyB"	3.01909352361
"G6882"	"slyA"	1.93097678696
"G6884"	"ydhJ"	1.79103437422
"G6885"	"ydhK"	0.741493683086
"G6887"	"ydhF"	2.54881298797
"G6890"	"nemA"	2.09134922889
"G6891"	"gloA"	3.60226429607
"EG11547"	"rnt"	2.32274809708
"EG11548"	"lhr"	0.567911227439
"EG12181"	"grxD"	4.22372291246
"G6892"	"ydhO"	1.60848565104
"EG10954"	"sodB"	4.97065913778
"G6893"	"ydhP"	1.39065562617
"G0-10594"	"ynhF"	2.64622984505
"EG10800"	"purR"	1.68969882501
"EG12140"	"ydhB"	1.30227807004
"EG12141"	"ydhC"	1.25884713464
"EG11531"	"cfa"	1.63681064012
"EG11406"	"ribC"	3.01173972247
"EG12400"	"mdtK"	1.30867258583
"G6894"	"ydhQ"	1.57231970037
"G6895"	"ydhR"	2.98088238506
"G6903"	"ydhZ"	1.64545084923
"EG10804"	"pykF"	3.50065304867
"EG10544"	"lpp"	2.23878397022
"G6906"	"sufS"	0.543061240524
"G6907"	"sufD"	0.736683016752
"G6909"	"sufB"	0.687281572315
"G6913"	"ydiJ"	1.4321436275
"G6914"	"ydiK"	1.52100763788
"EG10076"	"aroD"	2.5259329975
"EG10759"	"ppsA"	1.65596073504
"EG11132"	"ppsR"	2.7498709584
"EG10080"	"aroH"	1.7052141297
"G6924"	"ydiU"	0.675157904126
"EG11133"	"nlpC"	0.989593145528
"EG10128"	"btuD"	0.555561698335
"EG10129"	"btuE"	1.5729261882
"EG10127"	"btuC"	0.539561026389
"EG10440"	"ihfA"	1.22771472556
"EG10710"	"pheT"	1.39069503587
"EG10709"	"pheS"	1.58460744535
"EG10881"	"rplT"	2.10650459147
"EG11231"	"rpmI"	2.11758131135
"EG10506"	"infC"	0.383420746306
"EG11001"	"thrS"	1.29027738585
"G6928"	"ydiY"	1.44142786899
"EG10700"	"pfkB"	2.36916138577
"G6931"	"yniB"	1.67307938311
"G6932"	"yniC"	3.21368782106
"G6934"	"ydjN"	5.35972447993
"EG10044"	"osmE"	2.7315581765
"EG10663"	"nadE"	2.84568196358
"EG11073"	"xthA"	3.09308793516
"G6949"	"ynjB"	1.23414208613
"G6952"	"ynjE"	2.05228583376
"G6953"	"ynjF"	1.51449124286
"EG10372"	"gdhA"	1.66833063675
"EG11014"	"topB"	0.519836806176
"EG10943"	"selD"	1.68567263661
"EG11134"	"ydjA"	2.65308528523
"EG10968"	"sppA"	1.19315155684
"EG10045"	"ansA"	2.00849390535
"EG11135"	"pncA"	1.32954451713
"G6957"	"ydjF"	2.05263609174
"G6964"	"yeaC"	2.09315593913
"EG12394"	"msrB"	3.8542546175
"EG10367"	"gapA"	3.0922425683
"G6966"	"yeaD"	2.87789267134
"G6967"	"yeaE"	0.850884522384
"G6968"	"mipA"	2.66711528335
"G6972"	"yeaJ"	0.722841202238
"G6973"	"yeaK"	2.55706985549
"G6980"	"yeaP"	1.23358099243
"G0-10649"	"yoaK"	0.191701465731
"G0-10648"	"yoaJ"	2.31064671836
"G6981"	"yeaQ"	3.19211565166
"G6984"	"leuE"	1.49058860795
"EG10858"	"rnd"	1.39991812181
"EG11530"	"fadD"	1.29779067561
"G6990"	"yeaY"	0.664645681305
"G6992"	"yoaA"	0.441869705023
"G6993"	"yoaB"	4.37894905092
"EG10683"	"pabB"	1.51154806159
"EG12693"	"nudL"	0.820791491174
"EG10930"	"sdaA"	2.36072981295
"G6997"	"yoaE"	0.831947477483
"EG10567"	"manX"	1.47593253085
"EG10568"	"manY"	1.52300545388
"EG10569"	"manZ"	1.02580542987
"G6998"	"yobD"	1.16825263738
"EG12207"	"rlmA"	2.13310111371
"EG12204"	"cspC"	3.9525880898
"G7000"	"yobF"	0.0754316275408
"G7001"	"yebO"	1.22336316469
"G7002"	"mgrB"	1.64261844165
"G7003"	"kdgR"	2.27991511701
"EG10462"	"htpX"	1.56647779554
"EG10760"	"prc"	0.739672257882
"EG12866"	"proQ"	1.76048413382
"G7006"	"yebS"	0.672410420687
"G7007"	"yebT"	1.29809454316
"G7008"	"rsmF"	1.5428818833
"G7012"	"yebY"	2.4482980656
"G7013"	"yebZ"	0.396836052775
"G7014"	"yobA"	3.40467664607
"EG11505"	"holE"	2.60400992832
"G7016"	"exoX"	1.58102655326
"EG11004"	"ptrB"	1.87239825377
"EG11807"	"yebF"	0.355996913292
"EG11808"	"yebG"	3.45953811222
"EG11809"	"purT"	2.41056474561
"EG10256"	"eda"	2.59546924948
"EG10257"	"edd"	0.376398905165
"EG11221"	"zwf"	2.32553482367
"EG12860"	"yebK"	0.990720837577
"EG10803"	"pykA"	2.17998859857
"EG10614"	"lpxM"	1.48977083742
"EG10013"	"yebA"	0.922992788804
"G7017"	"znuA"	2.49491500115
"G7018"	"znuC"	1.21676620979
"EG12368"	"znuB"	1.20480763926
"RUVB"	"ruvB"	1.12708748217
"RUVA"	"ruvA"	1.62387116596
"EG10925"	"ruvC"	0.309417399132
"EG11137"	"yebC"	2.17124907465
"EG11138"	"nudB"	0.195227104538
"EG10097"	"aspS"	1.99633222579
"EG12378"	"yecD"	2.07855509243
"EG12379"	"yecE"	0.752372740985
"G7019"	"yecN"	0.355214466261
"G7020"	"cmoA"	1.52004376892
"G7021"	"cmoB"	1.03728595718
"G7024"	"cutC"	1.32338694634
"G7025"	"yecM"	1.62077807802
"EG10071"	"argS"	2.31133653682
"EG10319"	"flhC"	1.17934777416
"EG10320"	"flhD"	1.75315022966
"G7033"	"ftnB"	1.22479793237
"G0-10455"	"yecJ"	3.4992886399
"G0-10653"	"azuC"	4.26846135052
"EG10921"	"ftnA"	8.30490897549
"EG11041"	"tyrP"	1.49019216309
"EG11139"	"yecA"	1.50233403088
"EG10706"	"pgsA"	2.1306259188
"EG11063"	"uvrC"	0.697669530292
"EG11140"	"uvrY"	0.869792303144
"EG12861"	"yecF"	3.01148238769
"EG10935"	"sdiA"	1.41566324693
"EG12347"	"yecC"	1.05649981942
"G7037"	"yecS"	1.32353135783
"G7038"	"dcyD"	1.58842953337
"G7039"	"fliY"	2.34647069849
"EG10321"	"fliC"	0.435264436236
"EG11659"	"yedD"	2.54261352441
"EG11660"	"yedE"	1.83227124813
"EG11661"	"yedF"	1.6063473764
"G7045"	"dsrB"	1.62212694344
"G7049"	"yedQ"	1.04623278388
"EG12709"	"yedI"	1.28633034588
"EG10211"	"dcm"	1.1008943314
"EG12710"	"yedJ"	0.523829408374
"G7051"	"yedR"	1.68932131099
"G7055"	"hchA"	1.06253298513
"G7056"	"yedV"	1.35939101023
"G7057"	"yedW"	0.934956125855
"G7063"	"mtfA"	1.35322597163
"G7064"	"yeeJ"	0.574760370041
"G7067"	"shiA"	1.07408994768
"EG10039"	"amn"	2.21852610137
"G7068"	"yeeN"	3.97501454642
"G7073"	"erfK"	0.942106037749
"EG12151"	"cobT"	0.898941574753
"EG12150"	"cobS"	1.30801329348
"EG13238"	"cobU"	0.475240073371
"G7087"	"yeeX"	3.85509392088
"EG11891"	"yeeA"	0.736175097749
"EG10926"	"sbcB"	1.672493571
"G0-10643"	"yoeI"	1.15045587344
"G7088"	"yeeY"	0.134103474666
"G7089"	"yeeZ"	1.67634499023
"G0-9121"	"yoeB"	0.861041877559
"EG11269"	"hisL"	0.241647494934
"EG10449"	"hisG"	2.33194185237
"EG10447"	"hisD"	1.17582970287
"EG10446"	"hisC"	1.28111793134
"EG10445"	"hisB"	1.42632885111
"EG10450"	"hisH"	1.00445639131
"EG10444"	"hisA"	0.752646169212
"EG10448"	"hisF"	1.03363951251
"EG10451"	"hisI"	1.94484687011
"G7091"	"ugd"	0.889684566077
"EG10411"	"gnd"	2.62887876479
"EG11985"	"wbbK"	1.26652904309
"EG11984"	"wbbJ"	1.0574826295
"EG11983"	"wbbI"	2.14267757427
"EG11981"	"glf"	2.3094725973
"EG11980"	"rfbX"	0.952578149576
"EG11979"	"rfbC"	1.68133094461
"EG11978"	"rfbA"	2.26649760087
"EG12411"	"rfbD"	1.52331946385
"EG12412"	"rfbB"	2.14850646573
"G7093"	"galF"	1.52170100521
"G7108"	"yegH"	1.30259644561
"EG11361"	"asmA"	0.562715250794
"EG11418"	"dcd"	0.677108672985
"EG11701"	"udk"	2.38526241463
"EG12396"	"yegE"	0.654307063207
"EG12200"	"yegD"	1.13801039948
"G7113"	"mdtA"	1.42189714034
"G7114"	"mdtB"	0.707577747582
"G7115"	"mdtC"	1.60996449589
"EG11618"	"baeR"	1.88548917633
"G7118"	"yegQ"	1.89126676104
"EG12417"	"gatD"	2.00222941855
"EG12416"	"gatC"	1.22083723727
"EG12415"	"gatB"	1.01755180438
"EG12414"	"gatA"	1.22117856603
"G7128"	"gatZ"	1.5402347622
"EG12419"	"gatY"	1.90749934009
"G7131"	"yegU"	1.16914227248
"G7133"	"yegW"	1.38969589144
"EG10611"	"mrp"	2.0927698781
"EG10586"	"metG"	2.31463892508
"EG12005"	"yehS"	2.49362833534
"EG12006"	"yehT"	1.05982742026
"EG12007"	"yehU"	0.698484729883
"G0-10459"	"yohO"	1.88045686967
"EG12013"	"bglX"	1.23008857794
"EG10231"	"dld"	2.14339859368
"EG12015"	"pbpG"	1.7474384668
"EG12022"	"dusC"	0.584209959473
"EG10137"	"cdd"	1.82757742432
"EG12025"	"sanA"	0.872497149852
"EG10592"	"mglA"	1.26813468336
"EG10593"	"mglB"	1.98066930473
"EG11290"	"yeiB"	0.310082925647
"EG11375"	"folE"	2.72208068737
"EG12026"	"yeiG"	2.23181498877
"EG10155"	"cirA"	0.474670033126
"EG11337"	"lysP"	1.08098769867
"EG12105"	"yeiE"	1.40048148175
"EG12027"	"yeiH"	1.07398886637
"EG10651"	"nfo"	2.37579944341
"EG12028"	"yeiI"	0.332351855497
"EG10336"	"fruA"	1.02289597199
"EG10337"	"fruK"	1.22523523425
"G7990"	"fruB"	1.61823069838
"EG12035"	"yeiP"	4.49821487384
"EG12036"	"yeiQ"	1.28770134564
"EG12104"	"yeiR"	1.52745083218
"G7146"	"lpxT"	2.13340216956
"G7147"	"spr"	1.22955578333
"G7148"	"rtn"	0.868208346156
"EG12037"	"yejA"	1.17757154892
"EG12040"	"yejE"	0.792132276078
"EG12041"	"yejF"	0.645142614383
"EG12042"	"yejG"	2.53891522805
"EG11419"	"bcr"	0.618604347774
"EG12044"	"rsuA"	2.39265420925
"EG12045"	"yejH"	1.95859582165
"EG10885"	"rplY"	3.57835083277
"EG12048"	"yejK"	1.93470816498
"EG12043"	"yejL"	3.09932399955
"EG12049"	"yejM"	0.504227804756
"EG11527"	"narP"	1.77571830469
"EG12052"	"ccmH"	0.623206738271
"EG12054"	"ccmF"	0.43222122911
"EG12055"	"ccmE"	1.6572383817
"EG12057"	"ccmC"	1.05991590882
"EG12060"	"napC"	0.378000837625
"EG12067"	"napA"	0.803633583154
"EG10255"	"eco"	5.30391924452
"EG12069"	"mqo"	2.04911913675
"EG12070"	"yojI"	0.921890194749
"EG10029"	"ada"	0.42858769776
"EG12073"	"apbE"	1.0223662252
"EG10670"	"ompC"	3.47648804952
"EG12385"	"rcsD"	0.982540742837
"EG10821"	"rcsB"	2.60621809938
"EG10822"	"rcsC"	0.872931193577
"EG10423"	"gyrA"	1.2116503833
"EG11143"	"ubiG"	2.60225794966
"EG12850"	"yfaL"	0.402576521876
"EG10660"	"nrdA"	1.82021709233
"EG10661"	"nrdB"	1.31634689728
"EG12360"	"yfaE"	0.25900061043
"EG11422"	"inaA"	1.97036999136
"EG10399"	"glpQ"	0.584997065998
"G7162"	"yfaY"	1.8413252619
"G7163"	"yfaZ"	2.43647871744
"G7166"	"arnB"	3.78903272057
"G7168"	"arnA"	2.91142280141
"EG12437"	"menE"	0.459726083514
"EG11532"	"menC"	0.753918662792
"EG11368"	"menB"	2.54440597607
"EG12438"	"menH"	0.278098010323
"EG10579"	"menD"	0.833367891186
"EG12362"	"menF"	0.671852128894
"G7173"	"elaB"	2.18703187335
"G7174"	"elaA"	2.07562479859
"G7175"	"rbn"	2.29701847478
"EG12093"	"nuoN"	1.00383106536
"EG11773"	"nuoM"	0.982941520655
"EG12092"	"nuoL"	0.655193826265
"EG12091"	"nuoK"	0.813903680804
"EG12090"	"nuoJ"	0.63969431133
"EG12089"	"nuoI"	0.906454015302
"EG12088"	"nuoH"	0.747991938166
"EG12087"	"nuoG"	0.915231603059
"EG11774"	"nuoF"	0.785882483692
"EG12086"	"nuoE"	1.21817169423
"EG12084"	"nuoC"	1.15965106675
"EG12083"	"nuoB"	1.55834064163
"EG12082"	"nuoA"	1.74521503451
"EG12123"	"lrhA"	0.912926455779
"G7184"	"alaA"	2.0354154381
"G7185"	"yfbR"	3.11540648138
"G7186"	"yfbS"	0.618811876475
"G7187"	"yfbT"	0.552514304376
"G7188"	"yfbU"	2.97319613557
"G7189"	"yfbV"	2.18038967296
"EG10027"	"ackA"	2.09454067778
"EG20173"	"pta"	1.47921938089
"G7191"	"yfcD"	2.03266950968
"G7192"	"yfcE"	1.31466820785
"G7195"	"folX"	2.99214910719
"G7196"	"yfcH"	0.566340044466
"EG10452"	"hisP"	1.33104193931
"EG10007"	"hisM"	0.721720518204
"EG12125"	"hisQ"	0.686626285818
"EG12124"	"hisJ"	2.88333399624
"EG10072"	"argT"	1.90656938513
"EG11044"	"ubiX"	0.892730155733
"EG10794"	"purF"	1.522431442
"EG10169"	"cvpA"	0.382558335221
"EG10218"	"dedD"	0.680321131519
"EG10327"	"folC"	1.20849743775
"EG10217"	"accD"	1.44323718935
"EG10216"	"dedA"	1.30351784116
"EG10454"	"truA"	0.742910048806
"EG11059"	"usg"	1.81024767454
"G0-9461"	"pdxB"	1.30255723662
"EG10229"	"flk"	1.07875089248
"G7198"	"yfcJ"	1.44452919399
"EG10274"	"fabB"	1.77726108189
"G7199"	"mnmC"	1.20717609871
"G7200"	"yfcL"	2.65457420258
"EG11144"	"yfcA"	0.786562596011
"EG10580"	"mepA"	1.06580916107
"EG10075"	"aroC"	1.20886242509
"EG12449"	"prmB"	1.85979928478
"G7203"	"yfcO"	0.516686280078
"G7211"	"sixA"	1.13155769849
"G7212"	"fadJ"	0.648621863721
"G7214"	"yfcZ"	1.94277573629
"EG10280"	"fadL"	1.79342455209
"G7216"	"mlaA"	1.21603255515
"G7218"	"intS"	1.70641398182
"EG13161"	"dsdC"	1.60207423756
"EG11609"	"evgA"	2.67926104359
"EG11610"	"evgS"	1.65678747338
"G0-10647"	"ypdK"	1.89022040482
"G7242"	"alaC"	1.70085920996
"G7243"	"ypdA"	1.18325555974
"G7244"	"ypdB"	1.04441930278
"EG12957"	"glk"	2.65316193852
"G7254"	"mntH"	0.687664740575
"EG11971"	"nupC"	1.77532305294
"EG11145"	"yfeA"	0.594907678977
"EG10407"	"gltX"	2.52045143215
"EG12376"	"yfeH"	1.30939106555
"G0-10462"	"ypeB"	0.614804843815
"EG10534"	"ligA"	1.59573722783
"G7258"	"zipA"	0.96267588698
"EG10003"	"cysZ"	2.62063761336
"EG10192"	"cysK"	2.81679813822
"EG10788"	"ptsH"	2.67233126824
"EG10789"	"ptsI"	1.2894357958
"EG10165"	"crr"	2.18676900894
"G7259"	"pdxK"	2.38659853179
"EG10193"	"cysM"	2.00184117873
"EG12133"	"ucpA"	1.05754609683
"G7263"	"murQ"	2.5070291685
"G7264"	"murP"	0.583728091885
"G7266"	"yfeX"	1.91697637763
"G7267"	"yfeY"	0.84349174581
"G7268"	"yfeZ"	0.664499709855
"G7269"	"ypeA"	1.31939532234
"EG11823"	"amiA"	1.20429756986
"EG12189"	"hemF"	0.638084574036
"G7270"	"eutK"	0.56189313701
"G7271"	"eutL"	1.69218937035
"EG50007"	"eutC"	1.00360831939
"EG50006"	"eutB"	1.27449282419
"G7272"	"intZ"	0.706449785468
"G7279"	"yffR"	1.0977217672
"G7280"	"yffS"	2.14764211123
"G7293"	"maeB"	1.63910856296
"EG12100"	"tktB"	1.40288564032
"EG12410"	"nudK"	2.72382884178
"EG11460"	"narQ"	1.07915488877
"EG10014"	"acrD"	1.11459907038
"G0-8888"	"ypfM"	0.496836588619
"EG11147"	"yffB"	3.52042245252
"EG10208"	"dapE"	1.24905498523
"G0-10463"	"ypfN"	1.07068428525
"G7296"	"ypfH"	1.81665952356
"G7297"	"tmcA"	0.400785223939
"G7298"	"ypfJ"	1.26909639323
"EG10791"	"purC"	3.25438035949
"EG10658"	"bamC"	0.811634340117
"EG10205"	"dapA"	1.23490704336
"EG11149"	"gcvR"	0.927523109631
"EG10108"	"bcp"	2.81736376439
"G7310"	"yfgO"	1.07403817433
"G7311"	"yfgC"	0.886163167921
"G7312"	"yfgD"	3.26464665115
"G7313"	"hda"	0.512014613893
"EG12129"	"uraA"	1.74250648013
"EG11332"	"upp"	2.87150166183
"EG10798"	"purM"	2.42113321431
"EG10799"	"purN"	1.07011674062
"EG11510"	"ppk"	1.0861893799
"EG11403"	"ppx"	1.41945444271
"EG10420"	"guaA"	1.8774148907
"EG10421"	"guaB"	2.65897033023
"EG11072"	"xseA"	1.06496006132
"G7318"	"yfgJ"	1.28081792321
"G7319"	"der"	1.82429505051
"G7320"	"bamB"	1.06826197056
"G7321"	"yfgM"	1.10599773539
"EG10453"	"hisS"	1.3202580055
"EG10370"	"ispG"	1.13427365353
"EG10015"	"rodZ"	1.37515324432
"EG12401"	"rlmN"	1.83953844652
"EG10650"	"ndk"	4.68523302858
"G7322"	"pbpC"	0.453543937652
"G7323"	"yfhM"	0.702545887712
"EG11600"	"sseA"	2.02349791246
"EG11601"	"sseB"	1.30399592298
"EG12310"	"pepB"	1.5450555591
"EG12311"	"iscX"	1.03091488005
"EG11328"	"fdx"	1.58591849575
"EG12130"	"hscA"	0.750147572399
"EG12131"	"hscB"	0.645908629078
"EG12132"	"iscA"	0.651306710915
"G7324"	"iscU"	1.93358661314
"G7325"	"iscS"	1.97836032569
"G7326"	"iscR"	2.13171218021
"G7327"	"trmJ"	2.03732635785
"EG10983"	"suhB"	2.75411220401
"G7330"	"hcaT"	0.819752813417
"EG10408"	"glyA"	2.69179100147
"EG10456"	"hmp"	3.19855981096
"EG10384"	"glnB"	2.92298545612
"EG11285"	"glrR"	1.07378951809
"EG12139"	"yfhG"	0.800121705449
"G7345"	"glrK"	0.496217315801
"EG10797"	"purL"	1.62712831784
"EG11373"	"mltF"	0.646900336352
"EG11372"	"tadA"	1.12285931798
"EG12308"	"yfhH"	1.55229320166
"G7346"	"yfhL"	1.85695809329
"G0-10634"	"shoB"	0.057299617712
"EG10247"	"acpS"	1.01439115
"EG10693"	"pdxJ"	2.32990210768
"EG10832"	"recO"	0.252129438674
"EG10270"	"era"	1.11790082625
"EG10857"	"rnc"	1.7534759069
"EG10530"	"lepB"	0.559866576358
"EG10529"	"lepA"	1.84682284719
"G7347"	"rseC"	0.607019404967
"G7348"	"rseB"	0.683079395238
"EG12341"	"rseA"	0.999372766958
"EG11897"	"rpoE"	0.710701135518
"EG10631"	"nadB"	1.91665115214
"EG11538"	"yfiC"	1.39988893617
"EG10975"	"srmB"	1.87864445634
"EG11785"	"yfiE"	1.31456237244
"EG11058"	"ung"	2.50597402154
"EG11786"	"yfiF"	1.84475232743
"EG11887"	"trxC"	3.05626545974
"G7349"	"yfiP"	2.36707598831
"EG10781"	"pssA"	1.26382435984
"EG10522"	"kgtP"	1.57462072246
"EG10157"	"clpB"	1.10271325519
"EG12097"	"yfiH"	0.890429611206
"EG12098"	"rluD"	2.54116481918
"G7352"	"bamD"	2.40854025548
"EG11151"	"raiA"	2.36973199115
"EG11271"	"pheL"	0.222448104926
"EG10707"	"pheA"	2.24719594406
"EG11039"	"tyrA"	1.36772482133
"EG10078"	"aroF"	1.20670065624
"G7354"	"yfiR"	0.387019940248
"EG12880"	"yfiN"	0.892688669894
"EG10880"	"rplS"	2.8418588923
"EG11023"	"trmD"	0.135259174802
"EG11153"	"rimM"	0.136825487285
"EG10915"	"rpsP"	3.04836305038
"EG10300"	"ffh"	1.65946446137
"G7355"	"ypjD"	1.82426377793
"EG12442"	"yfjD"	0.797858533495
"EG10416"	"grpE"	2.35248471501
"EG12192"	"nadK"	1.24504381121
"EG10831"	"recN"	1.47952706232
"EG10952"	"bamE"	1.89127787078
"EG11782"	"smpB"	4.10523392615
"EG11783"	"intA"	1.51344792667
"G7362"	"yfjK"	0.867501006954
"G7363"	"yfjL"	0.503731463726
"G7365"	"rnlA"	1.21920559674
"G7382"	"ypjA"	0.579570673905
"G7395"	"ygaU"	1.40527312439
"G7396"	"yqaE"	4.17418165096
"EG11554"	"stpA"	3.52925167808
"G7402"	"nrdI"	0.264044092026
"EG20257"	"nrdE"	0.458668317917
"EG10771"	"proV"	1.11894653985
"EG10772"	"proW"	0.848517058192
"EG10773"	"proX"	1.36603252657
"G7405"	"ygaZ"	0.455557077534
"G7406"	"ygaH"	0.367555254633
"EG10603"	"mprA"	3.02192793665
"EG11354"	"emrA"	1.55184269249
"EG11439"	"emrB"	0.412953209227
"EG12712"	"luxS"	2.72155289931
"EG10418"	"gshA"	1.02288212559
"G7407"	"yqaA"	0.104901238111
"G7408"	"yqaB"	1.32319891668
"EG11447"	"csrA"	1.91692310062
"EG10034"	"alaS"	1.25180984408
"EG10823"	"recA"	2.69742705668
"G7410"	"mltB"	2.7437823149
"EG10974"	"srlR"	1.29474079551
"EG10973"	"gutQ"	1.63064984893
"EG12108"	"norR"	0.829362368953
"EG11551"	"hypF"	1.310995039
"EG10087"	"ascG"	1.20659157842
"G7414"	"hycI"	1.33745410716
"EG10486"	"hypD"	1.1051345435
"EG10487"	"hypE"	0.916115828061
"EG10301"	"fhlA"	0.727035102285
"EG10625"	"mutS"	1.56238970495
"G7416"	"ygbI"	1.43677468257
"EG10510"	"rpoS"	0.679684476634
"EG12111"	"nlpD"	0.669667517753
"EG10689"	"pcm"	0.834387295933
"EG11817"	"surE"	0.542323385578
"G7422"	"truD"	0.935834844019
"EG11816"	"ispF"	1.44140359881
"G7423"	"ispD"	0.705197768554
"G7424"	"ftsB"	0.41946149776
"EG10488"	"iap"	1.38457967811
"G7431"	"queD"	3.66520812186
"G7432"	"ygcN"	0.373433787294
"EG10258"	"eno"	2.7820274124
"EG10810"	"pyrG"	2.03679139024
"EG10572"	"mazG"	1.43534368425
"EG11249"	"mazF"	0.616408238507
"EG10571"	"mazE"	1.57137142927
"EG10835"	"relA"	0.756677313139
"EG11367"	"barA"	1.05702512862
"G7445"	"gudD"	2.16266136806
"G7448"	"yqcA"	1.44647347556
"G7449"	"truC"	1.06442297364
"G7450"	"yqcC"	2.47915226834
"G7451"	"syd"	2.23389684206
"G7452"	"queF"	2.36437251549
"EG12373"	"ygdH"	1.41425581515
"EG12142"	"sdaC"	1.20388952903
"EG11623"	"sdaB"	1.07908180905
