"metaboliteId"	"massFraction"
"MUREIN4P4P[p]"	0.39598118110000002
"MUREIN3P3P[p]"	0.091346042299999999
"MUREIN4PX4P[p]"	0.39700506600000002
"MUREIN3PX4P[p]"	0.042390592099999999
"MUREIN4PX4PX4P[p]"	0.073277118399999994
