cra	148.000000
pdhR	102.000000
sfsA	43.000000
yafC	8.000000
dinJ	260.000000
crl	1960.000000
yagI	37.000000
lacI	23.000000
mhpR	11.000000
frmR	365.000000
yaiW	1.000000
phoB	7.000000
nrdR	211.000000
bolA	279.000000
hupB	41918.000000
acrR	21.000000
ybaQ	40.000000
cueR	49.000000
allR	206.000000
cusR	929.000000
dpiA	8.000000
cspE	17168.000000
nagC	124.000000
fur	6492.000000
kdpE	59.000000
mngR	54.000000
modE	135.000000
mntR	148.000000
deoR	26.000000
lrp	6092.000000
ihfB	5360.000000
torR	1.000000
csgD	0.000000
flgM	16.000000
phoP	2967.000000
fadR	186.000000
narL	1239.000000
hns	22541.000000
cysB	523.000000
yciT	82.000000
puuR	111.000000
pspF	22.000000
pspB	318.000000
ycjW	29.000000
tyrR	132.000000
fnr	609.000000
racR	166.000000
feaR	4.000000
paaX	11.000000
ydcI	133.000000
ydcN	15.000000
yddM	70.000000
lsrR	45.000000
ydfH	96.000000
cspB	2.000000
relB	178.000000
dicA	20.000000
mlc	19.000000
ynfL	3.000000
rstA	243.000000
uidR	139.000000
slyA	785.000000
nemR	3.000000
purR	826.000000
ihfA	4676.000000
osmE	4610.000000
ydjF	23.000000
cspC	58803.000000
kdgR	546.000000
uvrY	123.000000
sdiA	8.000000
fliA	1.000000
yedW	10.000000
cbl	43.000000
yefM	81.000000
baeR	276.000000
yegW	65.000000
rcnR	494.000000
yehT	2.000000
galS	0.000000
yeiE	122.000000
narP	251.000000
rcsB	2769.000000
atoC	2.000000
lrhA	18.000000
evgA	52.000000
ypdB	15.000000
yfeC	12.000000
yfeD	15.000000
murR	5.000000
gcvR	324.000000
iscR	7687.000000
yfhH	44.000000
rseB	91.000000
rpoE	389.000000
csiR	6.000000
ygaV	143.000000
stpA	6863.000000
mprA	1085.000000
srlR	12.000000
ascG	17.000000
hycA	65.000000
ygbI	2.000000
rpoS	219.000000
fucR	7.000000
gcvA	5.000000
galR	64.000000
ygeV	0.000000
glcC	19.000000
yqhC	56.000000
mqsA	34.000000
qseB	70.000000
rpoD	648.000000
yqjI	85.000000
ebgR	24.000000
exuR	44.000000
yhaJ	5.000000
agaR	30.000000
rpoN	298.000000
nanR	117.000000
argR	648.000000
fis	3523.000000
zntR	26.000000
yheO	523.000000
crp	2048.000000
frlR	11.000000
ompR	828.000000
feoC	4.000000
malT	21.000000
glpR	75.000000
gntR	577.000000
nikR	541.000000
yiaG	4.000000
cspA	2375.000000
xylR	1.000000
yiaJ	91.000000
lldR	17.000000
uhpA	39.000000
dnaA	66.000000
asnC	114.000000
ilvY	8.000000
rho	3243.000000
metR	45.000000
rfaH	56.000000
glnG	129.000000
yihL	6.000000
yihW	39.000000
cpxR	933.000000
cytR	9.000000
metJ	990.000000
yijO	2.000000
oxyR	395.000000
birA	19.000000
hupA	132932.000000
iclR	7.000000
lexA	560.000000
zur	70.000000
soxR	1.000000
rpiR	58.000000
basR	13.000000
dcuR	1.000000
yjdC	520.000000
nsrR	872.000000
aidB	3.000000
ulaR	31.000000
ytfH	20.000000
treR	5.000000
bdcR	124.000000
fecR	3.000000
yjhU	7.000000
uxuR	8.000000
trpR	167.000000
rob	102.000000
creB	8.000000
arcA	3367.000000
dgoR	42.000000
hdfR	73.000000
putA	128.000000
alaS	1948.000000
pepA	1076.000000
nadR	16.000000
thrA	5703.000000
thrB	594.000000
thrC	14609.000000
talB	10629.000000
mog	47.000000
ribF	160.000000
ileS	2166.000000
ispH	224.000000
rihC	42.000000
dapB	3082.000000
carA	9256.000000
carB	4445.000000
caiD	59.000000
kefC	2.000000
folA	295.000000
apaH	57.000000
pdxA	184.000000
leuD	5119.000000
leuC	2763.000000
leuB	4588.000000
leuA	2711.000000
ilvI	441.000000
ilvH	1533.000000
ftsI	11.000000
murE	512.000000
murF	530.000000
mraY	20.000000
murD	81.000000
murG	92.000000
murC	435.000000
ddlB	511.000000
lpxC	131.000000
mutT	4.000000
coaE	71.000000
guaC	1145.000000
nadC	631.000000
ampD	167.000000
aroP	200.000000
aceE	5815.000000
aceF	9057.000000
acnB	7596.000000
speD	1780.000000
speE	1040.000000
cueO	1034.000000
gcd	43.000000
hpt	1285.000000
can	3642.000000
panD	665.000000
panC	1286.000000
panB	2579.000000
folK	214.000000
mrcB	60.000000
fhuA	873.000000
fhuC	154.000000
fhuD	46.000000
hemL	2909.000000
btuF	21.000000
dgt	2.000000
dapD	10996.000000
pyrH	710.000000
dxr	72.000000
cdsA	44.000000
lpxD	85.000000
fabZ	4930.000000
lpxA	974.000000
lpxB	31.000000
accA	3825.000000
ldcC	6.000000
proS	4322.000000
metQ	29884.000000
metI	602.000000
metN	1090.000000
gmhB	316.000000
dkgB	91.000000
gloB	282.000000
fadE	86.000000
pepD	2408.000000
gpt	3383.000000
proB	680.000000
proA	944.000000
mmuM	151.000000
argF	149.000000
ykgE	0.000000
ykgG	2.000000
betB	85.000000
prpB	23.000000
prpC	470.000000
prpD	93.000000
codB	211.000000
codA	3065.000000
mhpD	7.000000
mhpF	256.000000
mhpE	13.000000
frmB	52.000000
frmA	551.000000
tauA	5.000000
tauD	2.000000
hemB	440.000000
ddlA	140.000000
proC	549.000000
aroL	680.000000
mak	201.000000
malZ	1.000000
acpH	22.000000
tsx	1329.000000
ribD	194.000000
ribE	7341.000000
thiL	103.000000
dxs	298.000000
ispA	11.000000
thiI	198.000000
panE	25.000000
cyoD	136.000000
cyoC	18.000000
cyoB	957.000000
cyoA	2616.000000
queC	306.000000
amtB	53.000000
tesB	239.000000
maa	68.000000
acrB	282.000000
acrA	2423.000000
apt	3061.000000
adk	5283.000000
hemH	19.000000
gsk	46.000000
ushA	363.000000
copA	2769.000000
tesA	168.000000
hyi	6.000000
allC	0.000000
purK	227.000000
purE	3610.000000
cysS	550.000000
folD	1861.000000
cusC	1475.000000
cusF	29517.000000
cusB	2333.000000
cusA	356.000000
pheP	91.000000
fepA	374.000000
fes	5.000000
entF	43.000000
fepC	12.000000
fepB	77.000000
entC	193.000000
entE	92.000000
entB	243.000000
entA	142.000000
dsbG	130.000000
lipA	437.000000
lipB	2.000000
dacA	1349.000000
mrdA	7.000000
nadD	40.000000
leuS	1846.000000
rihA	143.000000
gltL	82.000000
gltI	4936.000000
lnt	47.000000
ubiF	31.000000
asnB	1154.000000
nagA	282.000000
nagB	550.000000
nagE	266.000000
glnS	999.000000
fldA	8651.000000
pgm	1344.000000
gltA	9671.000000
sdhC	860.000000
sdhD	29.000000
sdhA	2083.000000
sdhB	2481.000000
sucA	1706.000000
sucB	5252.000000
sucC	6213.000000
sucD	6924.000000
mngB	2.000000
cydA	344.000000
cydB	43.000000
ybgC	193.000000
nadA	368.000000
pnuC	60.000000
aroG	6678.000000
gpmA	12056.000000
galM	1240.000000
galK	369.000000
galT	151.000000
galE	621.000000
modA	757.000000
modC	6.000000
ybhA	352.000000
pgl	1802.000000
bioA	139.000000
bioB	366.000000
bioF	72.000000
bioC	6.000000
bioD	4.000000
moaC	316.000000
moaD	1168.000000
moaE	458.000000
fiu	202.000000
glnQ	698.000000
glnP	34.000000
glnH	6759.000000
ybiV	135.000000
fsaA	110.000000
moeB	94.000000
moeA	539.000000
iaaA	67.000000
gsiA	7.000000
gsiB	316.000000
gsiC	72.000000
yliI	1.000000
dacC	988.000000
mdfA	17.000000
grxA	142.000000
potF	3029.000000
potG	44.000000
artJ	9359.000000
artI	1927.000000
artP	588.000000
ltaE	316.000000
poxB	258.000000
cydC	77.000000
cydD	60.000000
trxB	4439.000000
serS	2528.000000
dmsA	1.000000
pflA	189.000000
pflB	4615.000000
focA	26.000000
serC	18150.000000
aroA	2056.000000
cmk	950.000000
msbA	152.000000
lpxK	14.000000
kdsB	546.000000
aspC	6985.000000
ompF	24017.000000
asnS	5528.000000
pncB	593.000000
pepN	1296.000000
pyrD	1545.000000
fabA	2067.000000
ompA	119680.000000
