acpH	582
tsx	885
ribD	1104
ribE	471
thiL	978
pgpA	519
dxs	1863
ispA	900
thiI	1449
panE	912
cyoE	891
cyoD	330
cyoC	615
cyoB	1992
cyoA	948
ampG	1476
queC	696
cof	819
amtB	1287
tesB	861
maa	552
acrB	3150
acrA	1194
apt	552
adk	645
hemH	963
gsk	1305
ushA	1653
copA	2505
ybaS	933
tesA	627
allA	483
gcl	1782
hyi	777
glxR	879
ybbW	1455
allB	1362
glxK	1146
allC	1236
allD	1050
ybcF	894
purK	1068
purE	510
lpxH	723
cysS	1386
folD	867
cusC	1374
cusF	333
cusB	1224
cusA	3144
pheP	1377
nfsB	654
entD	621
fepA	2241
fes	1125
entF	3882
fepC	816
fepG	993
fepD	1005
entS	1251
fepB	957
entC	1176
entE	1611
entB	858
entA	747
dsbG	747
citT	1464
citG	879
citX	552
citF	1533
citE	909
citD	297
dcuC	1386
pagP	561
lipA	966
lipB	642
dacA	1212
mrdA	1902
cobC	612
nadD	642
leuS	2583
hscC	1671
rihA	936
gltL	726
gltK	675
gltJ	741
gltI	909
lnt	1539
ubiF	1176
asnB	1665
nagA	1149
nagB	801
nagE	1947
glnS	1665
fldA	531
pgm	1641
potE	1320
speF	2199
kdpC	573
kdpB	2049
kdpA	1674
dtpD	1482
gltA	1284
sdhC	390
sdhD	348
sdhA	1767
sdhB	717
sucA	2802
sucB	1218
sucC	1167
sucD	870
mngA	1977
mngB	2634
cydA	1569
cydB	1140
ybgC	405
nadA	1044
pnuC	720
zitB	942
aroG	1053
gpmA	753
galM	1041
galK	1149
galT	1047
galE	1017
modA	774
modB	690
modC	1059
ybhA	819
pgl	996
bioA	1290
bioB	1041
bioF	1155
bioC	756
bioD	678
moaA	990
moaC	486
moaD	246
moaE	453
ybhO	1242
fiu	2283
glnQ	723
glnP	660
glnH	747
rhtA	888
ybiV	816
fsaA	663
moeB	750
moeA	1236
iaaA	966
gsiA	1839
gsiB	1539
gsiC	921
gsiD	912
yliI	1116
dacC	1203
ybjG	597
mdfA	1233
grxA	258
potF	1113
potG	1134
potH	954
potI	846
artJ	732
artM	669
artQ	717
artI	732
artP	729
ltaE	1002
poxB	1719
aqpZ	696
cydC	1722
cydD	1767
trxB	966
serS	1293
dmsA	2445
dmsB	618
dmsC	864
pflA	741
pflB	2283
focA	858
serC	1089
aroA	1284
cmk	684
msbA	1749
lpxK	987
kdsB	747
aspC	1191
ompF	1089
asnS	1401
pncB	1203
pepN	2613
ssuB	768
ssuC	792
ssuD	1146
ssuA	960
ssuE	576
pyrD	1011
fabA	519
ompA	1041
mgsA	459
yccX	279
hyaA	1119
hyaB	1794
hyaC	708
appC	1545
appB	1137
appA	1299
torC	1173
torA	2547
agp	1242
rutG	1329
rutF	495
rutE	591
rutD	801
rutC	387
rutB	693
rutA	1149
putP	1509
ghrA	939
lpxL	921
solA	1119
pyrC	1047
grxB	648
murJ	1536
plsX	1071
fabH	954
fabD	930
fabG	735
acpP	237
fabF	1242
pabC	810
tmk	642
ptsG	1434
fhuE	2190
thiK	825
nagZ	1026
ndh	1305
nagK	912
potD	1047
potC	795
potB	828
potA	1137
purB	1371
nudJ	462
icd	1251
dsbB	531
nhaB	1542
dadA	1299
dadX	1071
ldcA	915
emtA	612
treA	1698
dhaM	1419
dhaL	633
dhaK	1071
ychM	1680
prs	948
ispE	852
hemA	1257
kdsA	855
chaA	1101
narK	1392
narG	3744
narH	1539
narJ	711
narI	678
purU	843
galU	909
tdk	618
adhE	2676
oppA	1632
oppB	921
oppC	909
oppD	1014
oppF	1005
clsA	1461
kch	1254
tonB	720
trpA	807
trpB	1194
trpC	1359
trpD	1596
trpE	1563
btuR	591
acnA	2676
ribA	591
pgpB	765
pyrF	738
fabI	789
sapD	993
puuP	1386
puuA	1419
puuD	765
puuC	1488
puuB	1281
puuE	1266
pspE	315
ompG	906
ycjG	966
mpaA	729
mppA	1614
trkG	1458
ompN	1134
ydbK	3525
ldhA	990
feaB	1500
tynA	2274
paaZ	2046
paaA	930
paaB	288
paaC	747
paaD	498
paaE	1071
paaF	768
paaG	789
paaH	1428
paaJ	1206
paaK	1314
aldA	1440
ydcS	1146
ydcT	1014
ydcU	942
ydcV	795
ydcW	1425
ansP	1500
nhoA	846
narV	681
narW	696
narY	1545
narZ	3741
narU	1389
yddG	882
fdnG	3048
fdnH	885
fdnI	654
adhP	1011
maeA	1698
ddpF	927
ddpD	987
ddpC	897
ddpB	1023
ddpA	1551
ddpX	582
dosP	2400
gadC	1536
gadB	1401
tam	759
uxaB	1452
yneH	927
sad	1389
ydeA	1191
eamA	900
ydfG	747
speG	561
ynfE	2427
ynfF	2424
ynfG	618
ynfH	855
clcB	1257
mdtI	330
mdtJ	366
pntB	1389
pntA	1533
ydgI	1383
folM	723
fumC	1404
fumA	1647
manA	1176
malX	1593
malY	1173
add	1002
tppB	1503
pdxY	864
tyrS	1275
pdxH	657
anmK	1110
sodC	522
gloA	408
grxD	348
sodB	582
cfa	1149
ribC	642
pykF	1413
lpp	237
sufE	417
sufS	1221
sufC	747
sufB	1488
sufA	369
ydiB	867
aroD	759
fadK	1701
ppsA	2379
aroH	1047
btuD	750
btuE	552
btuC	981
pheT	2388
pheS	984
thrS	1929
pfkB	930
katE	2262
chbF	1353
nadE	828
astE	969
astB	1344
astD	1479
astA	1035
astC	1221
nudG	408
gdhA	1344
selD	1044
ansA	1017
pncA	642
ydjI	837
msrB	414
gapA	996
yeaE	855
dmlA	1086
yeaV	1446
fadD	1686
pabB	1362
sdaA	1365
manX	972
manY	801
manZ	852
purT	1179
eda	642
edd	1812
zwf	1476
pykA	1443
lpxM	972
znuA	933
znuC	756
znuB	786
nudB	453
aspS	1773
torZ	2430
torY	1101
argS	1734
otsA	1425
otsB	801
araH_1	990
araG	1515
araF	990
tyrP	1212
pgsA	549
dcyD	987
amyA	1488
shiA	1317
amn	1455
cobT	1080
cobS	744
cobU	546
dacD	1167
hisG	900
hisD	1305
hisC	1071
hisB	1068
hisH	591
hisA	738
hisF	777
hisI	612
wzzB	981
ugd	1167
gnd	1407
wbbK	1119
wbbJ	591
wbbI	993
wbbH	1167
glf	1104
rfbX	1248
rfbC	558
rfbA	882
rfbD	900
rfbB	1086
wcaK	1281
cpsG	1371
cpsB	1437
gmm	480
fcl	966
gmd	1122
dcd	582
udk	642
gatD	1041
gatC	1356
gatB	285
gatA	453
gatZ	1263
gatY	855
fbaB	1053
thiD	801
thiM	789
metG	2034
yehW	732
yehX	927
yehY	1158
osmF	918
bglX	2298
dld	1716
pbpG	933
cdd	885
preT	1239
preA	1236
mglC	1011
mglA	1521
mglB	999
folE	669
yeiG	837
cirA	1992
lysP	1470
rihB	942
fruA	1692
fruK	939
fruB	1131
setB	1182
lpxT	714
ccmE	480
ccmD	210
ccmC	738
ccmB	663
ccmA	624
napC	603
napB	450
napH	864
napG	696
napA	2487
mqo	1647
ompC	1104
atoD	663
atoA	651
atoE	1323
atoB	1185
ubiG	723
nrdA	2286
nrdB	1131
glpQ	1077
glpT	1359
glpA	1629
glpB	1260
glpC	1191
nudI	426
arnB	1158
arnC	969
arnA	1983
arnD	891
arnT	1653
arnF	387
menE	1356
menC	963
menB	858
menH	759
menD	1671
menF	1296
nuoN	1458
nuoM	1530
nuoL	1842
nuoK	303
nuoJ	555
nuoI	543
nuoH	978
nuoG	2727
nuoF	1338
nuoE	501
nuoC	1791
nuoB	663
nuoA	444
alaA	1218
yfbR	600
ackA	1203
pta	2145
folX	363
hisP	774
hisM	717
hisQ	687
hisJ	783
argT	783
ubiX	570
purF	1518
folC	1269
accD	915
pdxB	1137
fabB	1221
mepA	825
aroC	1086
fadJ	2145
fadI	1311
fadL	1347
dsdA	1329
oxc	1695
frc	1251
lpxP	921
alaC	1239
glk	966
mntH	1239
nupC	1203
gltX	1416
xapB	1257
xapA	834
ligA	2016
cysK	972
ptsH	258
ptsI	1728
crr	510
pdxK	852
cysM	912
cysA	1098
cysW	876
cysU	834
cysP	1017
murQ	897
murP	1425
amiA	870
hemF	900
eutC	888
eutB	1362
eutD	1017
maeB	2280
tktB	2004
nudK	576
acrD	3114
dapE	1128
purC	714
dapA	879
bcp	471
hyfA	618
hyfB	2019
hyfC	948
hyfD	1440
hyfE	651
hyfF	1581
hyfG	1668
hyfH	546
hyfI	759
hyfJ	414
focB	849
uraA	1290
upp	627
purM	1038
purN	639
ppk	2067
ppx	1542
guaA	1578
guaB	1467
hisS	1275
ispG	1119
ndk	432
pbpC	2313
sseA	846
pepB	1284
iscA	324
iscU	387
iscS	1215
suhB	804
hcaT	1140
hcaE	1362
hcaF	519
hcaC	321
hcaB	813
hcaD	1203
glyA	1254
hmp	1191
purL	3888
mltF	1557
acpS	381
pdxJ	732
nadB	1623
eamB	588
grcA	384
trxC	420
pssA	1356
kgtP	1299
pheA	1161
tyrA	1122
aroF	1071
nadK	879
gabD	1449
gabT	1281
gabP	1401
nrdE	2145
nrdF	960
proW	1065
proX	993
ygaZ	738
ygaH	336
luxS	516
gshA	1557
yqaB	567
mltB	1086
srlA	564
srlE	960
srlB	372
srlD	780
gutQ	966
norV	1440
norW	1134
ascF	1458
hycG	768
hycF	543
hycE	1710
hycD	924
hycC	1827
hycB	612
ygbL	639
surE	762
ispF	480
ispD	711
cysC	606
cysN	1428
cysD	909
cysH	735
cysI	1713
cysJ	1800
queD	366
eno	1299
pyrG	1638
mazG	792
relA	2235
gudD	1341
gudX	1341
gudP	1353
queF	849
sdaC	1290
sdaB	1368
fucO	1149
fucA	648
fucP	1317
fucI	1776
fucK	1449
csdA	1206
mltA	1098
amiC	1254
argA	1332
thyA	795
lplT	1194
aas	2160
lysA	1263
araE	1419
glyU	74
xdhA	2259
xdhB	879
xdhC	480
ygeX	1197
yqeA	933
mocA	579
xanQ	1401
guaD	1320
idi	549
lysS	1518
dsbC	711
fldB	522
bglA	1440
gcvP	2874
gcvH	390
gcvT	1095
ubiH	1179
fau	549
serA	1233
rpiA	660
scpA	2145
scpB	786
scpC	1479
argO	636
fbaA	1080
pgk	1164
epd	1020
yggF	966
tktA	1992
speB	921
speA	1977
metK	1155
galP	1395
gshB	951
rdgB	594
ansB	1047
mltC	1080
nupG	1257
speC	2136
glcA	1683
glcB	2172
glcD	1500
pitB	1500
gss	1860
hybC	1704
hybB	1179
hybA	987
hybO	1119
yghZ	1041
exbD	426
exbB	735
metC	1188
dkgA	828
plsC	738
mdaB	582
ygiN	315
nudF	630
tolC	1482
zupT	774
ribB	654
rfaE	1434
bacA	822
folB	369
ygiH	618
ttdA	912
ttdB	606
ttdT	1464
sstT	1245
uxaA	1488
uxaC	1413
exuT	1419
tdcE	2295
tdcD	1221
tdcC	1332
tdcB	990
garK	1227
garR	891
garL	771
garP	1335
garD	1572
kbaZ	1281
kbaY	861
mtr	1245
argG	1344
glmM	1338
folP	849
dacB	1434
ispB	972
murA	1260
yrbG	978
kdsD	987
kdsC	567
lptC	576
lptA	558
lptB	726
gltB	4554
gltD	1419
nanK	876
nanE	690
nanT	1491
nanA	894
mdh	939
accB	471
accC	1350
panF	1452
acrE	1158
acrF	3105
aroE	819
fmt	948
trkA	1377
kefB	1806
argD	1221
pabA	564
nirB	2544
nirD	327
nirC	807
cysG	1374
frlA	1338
frlB	1023
frlD	786
yhfW	1227
trpS	1005
gph	759
rpe	678
aroB	1089
aroK	522
mrcA	2553
nudE	561
pck	1623
feoB	2322
bioH	771
gntT	1317
malQ	2085
malP	2394
glpE	327
glpD	1506
glgP	2448
glgA	1434
glgC	1296
glgX	1974
glgB	2187
asd	1104
gntU_1	1341
gntK	528
ggt	1743
ugpQ	744
ugpC	1071
ugpE	846
ugpA	888
ugpB	1317
livF	714
livG	768
livM	1278
livH	927
livK	1110
livJ	1104
zntA	2199
acpT	588
nikA	1575
nikB	945
nikC	834
nikD	765
nikE	807
pitA	1500
dtpB	1470
gor	1353
arsB	1290
arsC	426
gadA	1401
treF	1650
kdgK	930
dctA	1287
dppF	1005
dppD	984
dppC	903
dppB	1020
dppA	1608
proK	77
eptB	1692
bisC	2334
ghrB	975
glyS	2070
glyQ	912
xylB	1455
xylA	1323
xylF	993
xylG	1542
xylH	1182
malS	2031
avtA	1254
yiaK	999
yiaM	474
yiaN	1278
yiaO	987
lyxK	1497
sgbH	663
sgbE	696
aldB	1539
selA	1392
mtlA	1914
mtlD	1149
lldP	1656
lldD	1191
cysE	822
gpsA	1020
grxC	252
gpmM	1545
tdh	1026
kbl	1197
rfaD	933
waaF	1047
waaC	960
rfaL	1260
waaK	1074
rfaZ	852
waaY	699
waaJ	1017
waaI	1020
waaB	1110
rfaS	936
waaP	798
waaG	1125
waaQ	1035
waaA	1278
coaD	480
dfp	1221
dut	456
pyrE	642
gmk	624
spoT	2109
gltS	1206
xanP	1392
ade	1767
uhpT	1392
ilvN	291
ilvB	1689
yidK	1716
dgoT	1293
dgoK	879
tnaA	1416
tnaB	1248
purP	1338
bglF	1878
pstB	774
pstA	891
pstC	960
pstS	1041
glmS	1830
glmU	1371
atpC	420
atpD	1383
atpG	864
atpA	1542
atpH	534
atpF	471
atpE	240
atpB	816
atpI	381
asnA	993
kup	1869
rbsD	420
rbsA	1506
rbsC	966
rbsB	891
rbsK	930
ilvE	930
ilvD	1851
ilvA	1545
ilvC	1476
gpp	1485
trxA	330
rfe	1104
wzzE	1047
rffE	1131
rffD	1263
rffG	1068
rffH	882
rffC	546
rffA	1131
wzxE	1251
wzyE	1353
rffM	741
hemX	1182
hemD	741
hemC	942
cyaA	2547
cyaY	321
dapF	825
corA	951
pldA	870
rhtC	621
rhtB	621
pldB	1023
yigL	801
metE	2262
udp	762
ubiE	756
ubiB	1641
ubiD	1494
fre	702
fadA	1164
fadB	2190
trkH	1452
hemG	546
alaT	76
mobB	528
mobA	585
dsbA	627
hemN	1374
glnA	1410
ompL	693
yihU	897
fdoI	636
fdoH	903
fdoG	3051
rhaD	825
rhaA	1260
rhaB	1470
rhaT	1035
sodA	621
kdgT	984
fieF	903
pfkA	963
sbp	990
cdh	756
tpiA	768
fpr	747
glpX	1011
glpK	1509
glpF	846
menA	927
metB	1161
metL	2433
metF	891
katG	2181
gldA	1104
fsaB	663
pflD	2298
pflC	879
ppc	2652
argE	1152
argC	1005
argB	774
argH	1374
sthA	1401
btuB	1845
murI	858
murB	1029
coaA	951
thiH	1134
thiG	771
thiF	756
thiE	636
thiC	1896
nudC	774
hemE	1065
purD	1290
purH	1590
metA	930
aceB	1602
aceA	1305
metH	3684
lysC	1350
pgi	1650
xylE	1476
malG	891
malF	1545
malE	1191
malK	1116
lamB	1341
ubiC	498
ubiA	873
plsB	2424
dgkA	369
alr	1080
tyrB	1194
aphA	714
actP	1650
acs	1959
nrfA	1437
nrfB	567
nrfC	672
nrfD	957
gltP	1314
fdhF	2148
alsK	930
alsE	696
alsC	981
alsA	1533
alsB	936
rpiB	450
phnN	558
proP	1503
adiC	1338
adiA	2268
melA	1356
melB	1422
fumB	1647
dcuB	1341
lysU	1518
yjdL	1458
cadA	2148
cadB	1335
dipZ	1698
dcuA	1302
aspA	1437
frdD	360
frdC	396
frdB	735
frdA	1809
psd	969
rsgA	1053
amiB	1338
purA	1299
ulaG	1065
ulaA	1398
ulaB	306
ulaC	465
ulaD	651
ulaE	855
ulaF	687
cycA	1413
ytfE	663
cpdB	1944
cysQ	741
msrA	639
ppa	531
ytfQ	957
ytfT	1023
yjfF	996
fbp	999
mpl	1374
nrdG	465
nrdD	2139
treC	1656
treB	1422
mgtA	2697
pyrI	462
pyrB	936
argI	1005
valS	2856
lptF	1101
lptG	1083
idnT	1320
idnO	765
idnD	1032
idnK	564
fecE	768
fecD	957
fecC	999
fecB	903
fecA	2325
sgcE	633
nanC	717
gntP	1344
uxuA	1185
uxuB	1461
yjjL	1362
yjjN	1023
fhuF	789
yjjG	678
deoC	780
deoA	1323
deoB	1224
deoD	720
lplA	1017
serB	969
slt	1938
yjjX	513
ytjC	648
glcF	1224
frlC	831
dgoA	618
ytfR	1503
thrL	66
yaaX	297
yaaA	777
yaaH	567
yaaW	714
htgA	486
yaaI	405
dnaK	1917
dnaJ	1131
insL-1	1113
yi82_1	309
insA-1	276
rpsT	264
yaaY	219
lspA	495
fkpB	450
caiE	591
caiA	1143
fixA	771
fixB	942
fixC	1287
fixX	288
yaaU	1332
kefF	531
apaG	378
rsmA	822
surA	1287
lptD	2355
djlA	816
yabP	651
rluA	660
hepA	2907
polB	2352
yabI	765
leuL	87
fruL	87
mraZ	459
rsmH	942
ftsL	366
ftsW	1245
ftsQ	831
ftsA	1263
ftsZ	1152
secM	513
secA	2706
b0100	135
yacG	198
zapD	744
b0105	108
hofC	1203
hofB	1386
ppdD	441
ampE	855
yacH	1854
yacL	363
yacC	348
yadG	927
yadH	771
yadI	441
yadE	1230
yadD	903
yadC	1239
yadK	597
yadL	606
yadM	570
htrE	2598
yadV	741
yadN	585
pcnB	1398
gluQ	927
dksA	456
ligT	531
hrpB	2430
erpA	345
yadS	624
degP	1425
yaeH	387
yaeI	813
b0165	132
glnD	2673
map	795
rpsB	726
tsf	852
frr	558
rseP	1353
bamA	2433
hlpA	486
rnhB	597
dnaE	3483
yaeR	390
tilS	1299
rof	255
yaeQ	546
arfB	423
nlpE	711
yaeF	825
yaeB	708
rcsF	405
rrsH	1542
rrfH	120
yafD	801
yafE	624
mltD	1359
yafS	723
rnhA	468
dnaQ	732
yafT	786
yafU	339
yafV	771
ivy	474
yafJ	768
yafK	741
yafQ	279
yafL	750
rayT	498
lfhA	1713
lafU	756
dinB	1056
yafN	294
yafO	399
yafP	453
ykfJ	267
prfH	501
frsA	1245
ykfI	342
yafW	318
ykfG	477
yafX	459
ykfF	240
ykfB	468
yafY	444
yafZ	822
ykfA	864
insN-1	405
insO-1	426
ykfC	1146
afuC	1047
afuB	363
yagB	351
yagE	909
yagF	1968
yagG	1383
yagH	1611
yagJ	732
yagK	627
yagL	699
yagM	855
yagN	441
intF	1401
paoD	957
paoC	2199
paoB	957
paoA	690
yagU	615
ykgJ	330
ecpE	711
ecpD	1644
ecpC	2526
ecpB	669
ecpA	588
ykgL	228
ykgM	264
eaeH	888
ykgB	594
ykgI	237
ykgC	1326
b0309	213
ykgH	669
yahA	1089
yahC	498
yahE	864
yahF	1548
yahG	1419
yahJ	1383
yahK	1050
yahL	816
yahM	246
yahN	672
yahO	276
prpE	1887
lacA	612
yaiL	540
yaiO	774
yaiX	216
insC-1	411
yaiF	387
yaiP	1197
yaiS	558
ykiB	219
yaiT	1461
yaiU	1404
ampH	1158
sbmA	1221
yaiY	309
yaiZ	213
iraP	261
psiF	321
adrA	1116
yaiI	459
yaiA	192
aroM	678
yaiE	285
ykiA	342
rdgC	912
araJ	1185
sbcC	3147
sbcD	1203
phoR	1296
proY	1374
queA	1071
tgt	1128
yajC	333
secD	1848
secF	972
yajD	348
yajI	540
nusB	420
yajO	975
xseB	243
yajL	591
yajQ	492
yajR	1365
yajG	579
tig	1299
clpP	624
clpX	1275
lon	2355
ppiD	1872
ybaV	372
fadM	399
ybaE	1701
mdlA	1773
mdlB	1782
glnK	339
ybaY	573
atl	390
ffs	114
ybaA	354
ylaB	1551
ylaC	471
hha	219
tomB	375
mscK	3363
ybaM	162
priC	528
ybaN	378
dnaX	1932
ybaB	330
recR	606
htpG	1875
aes	960
ybaL	1677
fsr	1221
ybaK	480
ybaP	795
ybaT	1293
ybbJ	459
qmcA	918
ybbL	678
ybbM	780
ybbN	855
ybbO	810
ybbA	687
ybbP	2415
rhsD	4281
ybbC	369
ylbH	711
ybbD	261
b0501	192
ybbB	1095
ybbV	276
ybbY	1302
allE	786
fdrA	1668
ylbE_2	1002
ylbF	816
ppiB	495
ybcI	522
ybcJ	213
sfmA	543
sfmC	693
sfmD	2604
sfmH	978
sfmF	516
intD	1164
ybcC	264
renD	186
emrE	333
ybcK	1527
ybcL	552
ybcM	798
ybcN	456
ninE	171
ybcO	291
rusA	363
ybcQ	384
nmpC	1068
essD	216
rrrD	498
rzpD	462
borD	294
ybcV	411
ybcW	207
tfaD	564
ybcY	585
tfaX	186
ompT	954
ybcH	891
nfrA	2973
nfrB	2238
cusS	1443
ybdG	1248
ybdF	369
ybdJ	249
ybdK	1119
fepE	1134
entH	414
cstA	2106
ybdH	1089
ybdL	1161
ybdM	630
ybdN	1221
ahpC	564
ahpF	1566
uspG	429
ybdR	1239
rnk	411
rna	807
citC	1059
dpiB	1659
crcB	384
ybeM_1	228
ybeM_2	564
tatE	204
ybeD	264
rlpA	1089
mrdB	1113
rlmH	468
rsfS	318
holA	1032
lptE	582
ybeL	483
ybeQ	978
ybeR	708
djlB	1428
ybeT	555
ybeU	708
djlC	1452
ybeX	879
ybeY	468
ybeZ	1080
miaB	1425
nagD	753
chiP	1407
ybfN	327
ybfE	294
ybfF	765
seqA	546
ybfP	495
ybfG	411
ybfH	210
kdpD	2685
ybfA	207
rhsC	4194
ybfB	327
ybfO	1434
ybfC	570
ybfD	762
ybgA	510
phr	1419
ybgI	744
ybgJ	657
ybgK	933
ybgL	735
nei	792
ybgO	1062
ybgP	729
ybgQ	2448
ybgD	567
b0725	261
ybgE	294
tolQ	693
tolR	429
tolA	1266
tolB	1293
pal	522
ybgF	792
ybgS	381
modF	1473
acrZ	150
ybhH	1053
ybhI	1434
ybhJ	2262
ybhC	1284
ybhB	477
uvrB	2022
ybhK	909
moaB	513
ybhL	705
ybhM	714
ybhP	762
ybhQ	411
ybhR	1107
ybhS	1134
ybhF	1737
ybhG	999
rhlE	1365
ybiA	483
dinG	2151
ybiB	963
ybiC	1086
ybiJ	261
ybiI	267
ybiX	678
mcbA	261
rlmF	927
ybiO	2226
dps	504
ompX	516
ybiP	1584
yliL	270
ybiR	1119
ybiS	921
