6.95873	8.11083	7.62408	7.26593	7.72304	7.7476	7.47653	7.53727	8.06851
6.08277	6.79062	6.79062	5.94619	6.94325	6.22564	6.81307	7.24788	7.47216
6.65198	6.47579	6.42776	6.75367	6.5031	6.67054	6.84608	6.72119	6.76459
3.28851	3.52528	3.20396	3.68925	3.47037	3.50378	3.50378	3.42152	3.56697
5.6564	5.59287	5.51267	5.81495	5.40931	5.84288	5.6532	5.63094	5.69444
6.93016	6.66731	6.99955	6.43893	7.22499	6.64344	6.70592	7.10759	7.29519
8.07537	8.3458	8.4573	6.77946	7.37847	7.25832	8.27872	8.64961	8.80041
7.80968	8.15305	8.15305	7.92584	8.43393	7.91393	8.15305	8.47042	8.38493
6.52454	6.41984	6.23616	6.3596	6.30499	6.60514	6.37286	6.54874	6.57981
7.21371	7.1711	7.27809	6.98275	7.22192	7.22192	7.2668	7.22212	7.17345
7.46648	8.05743	8.09015	7.44043	8.45367	7.85383	7.79077	8.31986	8.01743
8.11333	7.9655	8.45959	8.00056	8.48115	7.92065	7.66771	8.23166	7.78681
5.56686	5.49258	5.62026	5.63326	5.41349	5.49249	5.55654	5.34122	5.60295
7.70395	7.64563	7.67052	7.76583	7.47712	7.71763	8.00538	7.77989	7.62648
5.77433	6.0512	5.84137	6.25336	5.63925	5.84137	5.81484	5.84137	5.58685
5.38767	5.41811	5.28395	5.28395	5.28395	5.18419	5.55221	5.19286	5.33021
4.19538	3.53356	4.16772	3.43823	3.49171	3.26017	4.07547	3.68738	4.39131
3.5189	3.48602	3.41641	3.5189	3.55231	3.61907	3.93228	3.41641	3.5189
5.95565	5.95565	5.83707	6.16924	5.95565	5.95565	5.94372	6.16856	5.88906
6.79981	6.2729	6.18917	6.99327	7.36246	6.69692	5.52207	6.10716	5.82218
6.15035	6.03647	6.15957	6.05278	6.16264	6.16493	6.46788	6.2145	6.31704
2.75165	2.69853	2.75165	2.79834	2.76684	2.75165	2.68297	2.79834	2.75165
6.09818	5.96569	6.11766	6.57238	5.91083	6.14402	6.2679	6.09818	6.09818
6.49616	6.46287	6.43014	6.17338	6.50555	6.51077	6.46409	6.29826	6.34967
6.6555	7.09918	7.08033	7.01727	6.84488	6.90822	6.94693	6.94813	7.001
6.35865	6.23782	6.25029	6.28038	6.33819	6.3409	6.35865	6.6556	6.76459
7.00248	7.23883	7.0907	6.73662	6.83803	6.79157	7.22959	7.11034	7.28913
3.45296	3.94036	3.99756	3.57463	3.57288	3.66398	3.48068	3.75057	4.0843
5.42143	5.41152	5.37172	5.67708	5.32482	5.64458	5.83166	5.53444	5.60125
6.38653	6.37305	6.20013	6.31402	6.39594	6.50526	6.39474	6.45316	6.65378
8.21571	8.25191	8.14731	7.99421	8.3251	8.38461	8.21571	7.94278	8.31327
5.34755	6.62639	6.46587	6.18886	7.19898	6.56235	6.27328	6.96021	7.18825
7.50129	7.60615	7.86134	7.56174	7.82852	7.60615	7.45299	7.53592	7.60668
5.51069	6.68426	6.30633	5.67454	6.07927	6.04691	5.52207	6.04691	6.08335
5.83966	5.7937	5.9764	6.06743	6.06743	5.9977	5.8814	6.18676	5.9657
6.24958	7.10809	7.16061	5.6418	7.19777	6.4045	6.29015	6.84767	6.79675
6.19106	5.84833	5.97278	6.50319	5.93122	6.13924	6.19268	5.8732	6.10256
5.44055	5.78617	5.83156	5.41076	5.59204	5.36842	5.56332	5.63603	5.53286
6.47562	6.38458	6.21887	6.41609	6.26219	6.58778	6.70592	6.51604	6.40139
7.48652	7.55422	7.59904	7.55422	7.47524	7.6294	7.55705	7.41758	7.55422
3.41888	3.72679	3.66398	3.66398	3.7187	3.72013	3.66398	3.94902	3.66398
2.69519	2.64207	2.82025	2.95076	2.52374	2.3386	2.2889	2.24135	2.18571
5.22038	5.2198	5.32041	5.66927	5.25504	5.32041	5.47961	5.32041	5.52464
6.51196	6.82664	6.68426	6.58423	6.43023	6.58134	6.62894	6.70022	6.83848
4.63291	4.63291	4.82018	4.73581	4.59042	4.51283	4.52633	4.73052	4.63291
6.04818	5.93085	5.81278	5.88196	6.03387	6.18707	6.09349	6.04818	6.04818
6.84067	8.35636	8.86639	8.01164	9.24894	8.61164	7.76821	8.9129	8.96539
6.1632	6.3981	5.92835	6.21729	6.26588	6.26588	6.32705	6.26588	6.32066
6.82239	6.55721	6.72271	6.8677	6.82239	6.89827	6.92753	6.81713	6.82239
8.49384	9.56892	9.07908	7.86595	8.79332	8.51434	8.93519	9.70508	9.6814
7.18949	7.173	7.11223	7.43792	7.033	7.12479	7.21793	7.18949	7.24867
5.64886	5.80546	5.64466	6.00005	5.5248	5.54629	5.64886	5.6742	5.64886
6.28051	6.01026	5.98447	6.67107	6.10932	6.41415	6.41984	6.10442	5.98884
5.57254	5.78226	5.77242	5.15946	5.84405	5.64633	5.47961	5.56883	5.46737
5.91111	5.96594	5.99341	5.72414	5.66492	5.98082	5.91111	5.9424	5.93024
6.15673	6.2168	6.35291	6.22515	6.18226	6.21037	5.98216	6.18226	6.08643
7.58542	8.21933	8.21919	7.87473	8.47089	7.7344	7.39205	8.14554	8.17182
6.97238	7.37253	7.26529	6.62581	7.61926	7.31062	6.97491	7.25852	7.25852
6.59589	7.01584	6.97519	6.13597	6.68426	6.58833	6.85697	6.76456	7.05786
5.52709	5.45704	5.78591	5.33987	5.6099	5.66194	5.6099	5.72924	5.59912
7.28904	7.44396	7.4371	7.09712	7.46453	7.64448	7.36298	7.22429	7.49785
6.6269	6.25922	6.22733	6.87648	6.28914	6.69445	6.79776	6.5859	6.73828
8.43613	8.36033	8.29416	8.48271	8.67817	8.80401	8.51482	8.45147	8.61347
6.43548	6.26379	6.11215	6.56982	6.25054	6.19837	6.46097	6.13762	6.26379
6.37894	6.32168	6.36036	5.94246	6.37894	6.49107	6.54351	6.39148	6.37894
5.66772	5.80514	5.65341	5.69595	5.99185	6.34096	6.07228	6.03026	5.89454
6.81978	7.21753	7.06693	7.08095	7.15962	7.13336	7.04992	7.06693	7.02255
5.98029	6.29942	6.09584	5.84768	6.09584	6.09584	5.71811	6.04598	6.26379
9.49553	8.9245	9.31906	8.20428	8.6713	8.4334	9.26127	9.06433	8.65724
2.49326	2.64296	2.42153	2.44606	2.26231	2.28814	2.35412	2.33217	2.29968
4.85353	4.85353	4.69842	5.34594	4.76052	4.80984	4.94914	4.6859	4.87442
5.43988	4.96728	5.27777	5.65012	5.03562	5.41872	5.4575	5.23771	5.27777
5.72685	5.85081	5.70218	5.70015	5.48703	5.70218	5.70892	5.70218	5.62188
7.31244	7.36103	7.54308	7.37647	7.36103	7.40519	7.31868	7.36881	7.36541
5.66396	5.31968	5.28395	5.933	5.375	5.90304	5.79123	5.60955	5.29859
6.9343	7.25375	7.66991	6.60743	7.32867	6.9343	6.6478	6.86625	6.93016
7.66245	7.86595	7.74292	7.15719	8.3367	7.73474	7.23026	7.61659	7.37545
7.72492	7.98737	7.72532	7.72492	7.97954	7.8895	7.51517	7.55271	7.69139
9.02051	8.8778	9.06454	8.88138	9.36685	9.14041	8.9253	9.02051	8.93944
6.75166	6.72092	6.89175	6.36792	6.66339	6.72092	6.77497	6.72092	6.70531
