10.1017	10.1219	10.2598	10.3095	10.2152	10.4781	10.5507	10.4015	10.4794
8.94654	8.82753	8.79344	8.72771	8.78497	9.004	10.4869	10.6688	10.771
9.4013	9.38085	9.38085	9.63819	9.81835	9.65611	9.16071	9.15436	9.26256
8.23584	8.36282	8.46191	7.99572	8.04623	8.00136	8.55617	8.57065	8.53058
7.27127	7.35858	7.4288	8.75578	8.45158	8.47068	7.02819	7.03432	7.17149
11.2154	11.215	11.2207	11.1577	11.013	11.1811	11.7239	11.6831	11.6932
11.7231	11.7224	11.8043	12.1831	11.8457	12.0708	11.8135	11.6501	11.4874
10.7965	10.8834	10.9408	11.2701	11.3008	11.4427	10.7354	10.7462	10.7203
8.25207	8.13414	8.19136	8.52271	8.45769	8.66567	8.67159	8.48922	8.62766
9.86934	9.86707	9.92362	10.0221	10.1553	10.1894	9.7125	9.71035	9.92358
12.0809	12.1421	12.2298	12.3111	12.4446	12.5294	11.8652	11.7888	11.795
13.4851	13.4998	13.3452	12.5696	12.3149	12.5554	12.5238	12.4685	12.4072
7.53034	7.41637	7.55427	7.66785	7.51112	7.73424	7.56537	7.55427	7.57042
7.24029	7.07776	6.95834	7.27964	7.20496	7.33767	7.01954	7.014	6.90234
10.5751	10.5596	10.6281	10.3288	10.5309	10.4851	10.8844	10.8936	10.8962
7.6453	7.69864	7.84382	7.67069	7.63649	7.64139	7.43722	7.56071	7.58954
5.74829	5.82737	5.6121	5.39228	5.59777	5.50369	6.62581	6.51629	6.61518
9.28621	9.45907	9.60675	9.31156	9.24523	9.33058	9.41874	9.45537	9.52483
7.20731	7.27691	7.29827	7.24877	7.39021	7.59023	7.41293	7.39021	7.56244
10.809	10.8624	10.8636	10.9421	10.4503	10.5519	9.03742	8.84994	8.67673
7.74608	7.72106	7.86129	8.15641	8.26441	8.14511	7.89783	7.70761	7.82697
7.21572	7.21572	7.21572	7.17201	7.12331	7.11218	7.32492	7.52321	7.51992
6.94955	7.04014	7.12967	6.25561	6.21351	6.15933	5.75756	5.80782	5.86696
8.64839	8.66933	8.78941	8.75296	8.64749	8.82655	8.8211	8.77854	8.81999
9.28407	9.44967	9.5511	9.25079	9.2576	9.24101	9.04133	8.95781	9.06471
11.1859	11.3353	11.3445	8.45284	7.52517	8.25995	7.86246	7.60278	7.60028
10.408	10.6075	10.6359	10.7111	10.7296	10.4747	10.6359	10.6526	10.6978
4.80902	4.8111	4.80902	4.56109	4.73053	4.83584	5.12623	5.05664	5.28423
10.6543	10.5892	10.6515	11.1868	11.1887	11.3999	10.8715	10.7866	10.9129
7.92755	7.78678	7.88576	8.33876	8.53656	8.3678	7.97162	7.92219	7.96019
11.4953	11.4948	11.5293	11.8558	11.7846	11.8482	11.5068	11.4139	11.4695
