8.96074	8.88584	8.96841	9.73769	9.5955	9.27946	8.97424	8.98652	9.00183
9.84708	9.59121	9.77657	8.10871	9.6143	9.12561	10.9219	10.6651	10.4485
8.66059	8.72843	8.49129	8.56164	8.88489	8.61367	8.58845	8.36903	8.53497
9.35209	9.47283	9.33392	9.53387	9.7492	9.4618	9.91536	9.83252	9.9288
7.89124	7.94488	8.09383	8.46902	8.39314	8.12725	7.92629	7.96233	7.86186
10.4844	10.3946	10.2744	10.4421	10.625	10.4656	10.3605	10.4888	10.5165
9.69396	9.6923	9.72292	9.88161	9.92156	9.84789	8.93094	8.62401	9.17913
10.9132	11.2007	10.9934	11.3837	11.2464	10.9251	10.295	10.2398	10.0894
8.09016	8.14175	8.15483	8.23082	8.18158	8.14175	8.04364	8.02437	8.13861
8.61473	8.6019	8.6465	8.63499	8.85021	8.58735	8.59191	8.67216	8.67268
10.8818	10.8504	10.7044	11.0966	11.0937	10.8238	10.8504	10.5673	10.7728
12.405	12.3993	12.3499	11.4153	11.6182	11.5439	10.9054	10.6397	10.9347
7.98307	7.97479	8.02925	8.19261	8.26615	8.05128	8.30008	8.38287	8.35995
9.57346	9.59982	9.83028	9.98277	9.7556	9.70467	9.28798	9.13987	9.67404
9.61153	9.60787	9.93472	9.84751	9.89876	9.89649	9.6851	9.8059	9.9209
7.24816	7.45165	7.39675	7.92071	7.83825	7.77576	7.46246	7.1903	7.56699
6.52326	6.62592	6.52326	6.51248	6.32279	5.88489	6.52326	6.73528	6.83507
7.39184	7.22617	7.22639	7.65343	7.83078	7.39184	7.39184	7.43556	7.3915
8.37867	8.28774	8.43753	8.52961	8.51347	8.39018	8.07284	8.11412	8.44959
10.3286	10.3558	10.6945	10.5269	10.196	10.1327	9.43528	9.60029	9.55131
8.48411	8.48396	8.64307	8.68953	8.68123	8.61198	8.55572	8.64498	8.82987
8.62963	8.58769	8.76758	9.25922	9.0816	8.8265	8.44518	8.62153	8.85119
8.60162	8.68375	8.79637	8.35715	8.40162	8.16821	8.07321	8.40577	8.39302
8.45081	8.47633	8.59991	8.91729	8.79411	8.64142	8.69976	8.71397	8.70297
9.14866	9.11304	9.25926	9.27805	9.43485	9.24932	9.1926	9.2474	9.24267
11.2819	11.3115	11.4299	9.99451	9.91454	9.95669	9.16196	9.46992	9.54195
10.5103	10.4941	10.581	10.6925	10.9129	10.599	10.5954	10.6883	10.5286
5.85509	6.02089	6.08004	6.10488	6.03153	5.68791	6.00634	6.24299	6.31435
9.45049	9.49633	9.42981	9.64102	9.68997	9.52454	9.56907	9.63408	9.52532
9.08708	9.01105	9.13049	9.17546	9.31142	9.1066	9.12209	9.16854	9.27704
10.8496	10.804	10.7354	11.0503	11.0602	10.8415	11.0311	10.8936	10.9839
9.95035	10.1976	10.1716	10.504	10.6746	10.2052	9.41015	9.12802	9.2604
12.0494	11.7784	12.1584	11.5806	11.9417	11.7745	12.4862	12.2152	12.4934
8.41414	8.44862	8.55817	8.7453	8.73864	8.50292	8.88615	8.76751	8.67865
7.78918	7.73983	7.64419	7.62155	8.01658	7.80965	7.80054	7.69633	7.88246
9.88725	10.093	9.89786	10.0587	10.2096	9.88516	9.66442	9.42794	9.57048
10.4007	10.3492	10.6945	11.653	11.1695	11.0384	10.5971	10.4607	10.4157
8.03752	8.00221	8.02516	8.27054	8.44098	8.39276	8.22447	8.18571	8.30314
8.27034	8.29532	8.35309	8.51422	8.52951	8.36806	8.08526	8.38755	8.37579
