3.5018	3.1179	2.6717	3.8032	3.1342	3.0321	2.9703	3.2527	2.9082	3.1843	3.4841	3.1127	3.9557	3.8944	3.9557	3.8944	3.3226	2.5702	3.3226	2.5702	2.8615	2.298	2.8615	2.298	2.3363	1.6414	2.3363	1.6414	4.09	3.7524	4.09	3.7524	4.086	3.9199	4.086	3.9199	3.9523	3.8356	3.9523	3.8356	4.4926	4.2308	4.4926	4.2308	3.7395	4.0458	3.7395	4.0458	4.0734	3.7936	4.0734	3.7936	4.0659	3.8459	4.0659	3.8459	3.83	3.7769	3.83	3.7769	3.52	4.0182	3.52	4.0182	4.3316	3.9914	4.3316	3.9914	3.9961	4.0917	3.9961	4.0917	4.0742	4.1188	4.0742	4.1188
0.71	0	0	1.2141	0	0.36737	0	0	0	0	0.070389	0	0	0	0	0	1.3681	0	1.3681	0	1.2695	0	1.2695	0	0	0	0	0	1.4656	0.91472	1.4656	0.91472	1.2779	1.2702	1.2779	1.2702	0.60293	0.8222	0.60293	0.8222	1.1007	1.6449	1.1007	1.6449	1.1329	1.4712	1.1329	1.4712	0.61645	0.74597	0.61645	0.74597	1.1462	0.25399	1.1462	0.25399	1.1386	0.30778	1.1386	0.30778	0	0.3899	0	0.3899	1.7852	1.9166	1.7852	1.9166	1.1672	0.26267	1.1672	0.26267	1.3123	1.6851	1.3123	1.6851
4.4066	5.8368	5.3073	5.1542	6.3071	5.8691	3.8195	3.8315	3.7987	4.3226	4.3341	4.2593	5.5455	5.1812	5.5455	5.1812	5.2958	4.2918	5.2958	4.2918	3.7497	4.3415	3.7497	4.3415	3.8355	3.685	3.8355	3.685	5.1038	5.206	5.1038	5.206	5.8106	5.8011	5.8106	5.8011	5.2771	5.465	5.2771	5.465	5.4746	5.3726	5.4746	5.3726	7.0785	6.9293	7.0785	6.9293	6.8946	6.9605	6.8946	6.9605	6.9725	7.033	6.9725	7.033	6.7169	6.676	6.7169	6.676	7.7688	7.5259	7.7688	7.5259	5.5885	5.5301	5.5885	5.5301	6.9542	6.9859	6.9542	6.9859	5.9292	6.1214	5.9292	6.1214
3.5568	2.5555	2.471	4.0866	2.8115	2.8953	2.8114	3.55	3.3973	2.3896	3.85	3.5729	4.7142	4.7932	4.7142	4.7932	4.6662	4.1768	4.6662	4.1768	3.1753	3.0041	3.1753	3.0041	3.9429	4.5699	3.9429	4.5699	4.1116	4.2534	4.1116	4.2534	4.1353	4.4561	4.1353	4.4561	2.8306	3.7279	2.8306	3.7279	3.8008	4.1774	3.8008	4.1774	4.3398	4.1139	4.3398	4.1139	4.3999	3.9147	4.3999	3.9147	4.1871	4.2041	4.1871	4.2041	4.3948	4.2006	4.3948	4.2006	3.3932	3.5968	3.3932	3.5968	4.2759	4.3431	4.2759	4.3431	4.208	3.8529	4.208	3.8529	4.5843	4.4168	4.5843	4.4168
0.93968	0.79444	0.12974	0.23879	0.88753	0.40054	0	0	0	0	0	0	1.3829	2.2692	1.3829	2.2692	0	1.8454	0	1.8454	5.0436	6.2526	5.0436	6.2526	6.6776	6.9665	6.6776	6.9665	0.78023	0.29643	0.78023	0.29643	0.99661	0.42954	0.99661	0.42954	0	0.52577	0	0.52577	0.65233	0.52406	0.65233	0.52406	1.4622	1.7274	1.4622	1.7274	2.2612	1.7126	2.2612	1.7126	1.3055	1.2206	1.3055	1.2206	1.5906	1.2745	1.5906	1.2745	2.3717	1.1342	2.3717	1.1342	0	0	0	0	1.3265	0.74399	1.3265	0.74399	0.60084	0	0.60084	0
3.9856	2.868	2.5316	4.5674	3.1667	2.854	3.8478	2.954	2.9227	4.2426	3.1424	3.1326	4.1657	2.467	4.1657	2.467	2.7026	3.4356	2.7026	3.4356	5.756	5.7223	5.756	5.7223	6.1223	5.3433	6.1223	5.3433	3.5886	3.2492	3.5886	3.2492	3.2389	3.182	3.2389	3.182	3.9374	3.379	3.9374	3.379	3.9587	4.4155	3.9587	4.4155	4.1195	3.9334	4.1195	3.9334	4.1101	4.0316	4.1101	4.0316	4.2583	3.8448	4.2583	3.8448	4.0256	3.9779	4.0256	3.9779	3.5907	3.9759	3.5907	3.9759	4.0555	4.1425	4.0555	4.1425	4.04	4.2493	4.04	4.2493	4.2115	4.165	4.2115	4.165
2.1439	1.5418	1.3545	2.6462	1.8197	1.856	0.53217	0.82147	0.63338	0	1.257	1.1506	2.8501	2.7364	2.8501	2.7364	0.80199	2.3126	0.80199	2.3126	3.9258	3.6842	3.9258	3.6842	5.7511	4.7932	5.7511	4.7932	2.9636	2.9336	2.9636	2.9336	3.1077	3.3562	3.1077	3.3562	2.3263	2.919	2.3263	2.919	2.82	2.8982	2.82	2.8982	3.2189	2.9831	3.2189	2.9831	3.1207	2.3174	3.1207	2.3174	2.8602	3.3124	2.8602	3.3124	2.7741	2.7923	2.7741	2.7923	2.3953	2.2644	2.3953	2.2644	2.6497	2.7811	2.6497	2.7811	2.7479	2.7962	2.7479	2.7962	2.39	2.6596	2.39	2.6596
6.5219	5.9355	5.9904	6.9415	6.2477	6.552	6.5317	5.4985	5.498	6.8225	5.9064	6.0135	5.7825	5.2765	5.7825	5.2765	3.3421	4.8527	3.3421	4.8527	2.2435	0	2.2435	0	2.6188	2.2459	2.6188	2.2459	6.7351	6.6995	6.7351	6.6995	7.0011	7.2313	7.0011	7.2313	6.6018	6.7269	6.6018	6.7269	7.0434	7.0233	7.0434	7.0233	6.557	6.4351	6.557	6.4351	6.6479	6.3696	6.6479	6.3696	6.4109	6.4568	6.4109	6.4568	6.4771	6.8711	6.4771	6.8711	6.0925	6.3247	6.0925	6.3247	6.7631	6.9369	6.7631	6.9369	6.3617	6.3952	6.3617	6.3952	6.8216	6.9876	6.8216	6.9876
3.7578	3.3056	3.0446	4.3377	3.854	3.5874	4.5492	3.6955	3.5226	5.2472	4.1326	3.9782	5.5315	5.4178	5.5315	5.4178	4.998	4.6461	4.998	4.6461	4.4519	4.9368	4.4519	4.9368	5.4122	4.9721	5.4122	4.9721	4.042	4.1486	4.042	4.1486	4.5078	4.252	4.5078	4.252	4.2167	4.0529	4.2167	4.0529	4.2415	4.1873	4.2415	4.1873	4.4149	4.117	4.4149	4.117	4.3304	4.1583	4.3304	4.1583	4.0897	4.5316	4.0897	4.5316	4.5169	4.3319	4.5169	4.3319	4.0518	4.3334	4.0518	4.3334	4.3769	4.3009	4.3769	4.3009	4.5381	4.4215	4.5381	4.4215	4.2641	4.404	4.2641	4.404
2.6405	1.7058	0.91081	2.774	2.1603	1.3448	2.2512	2.3265	2.1558	2.8953	2.8797	2.6531	3.3467	3.97	3.3467	3.97	2.8836	3.3942	2.8836	3.3942	6.343	6.5313	6.343	6.5313	6.7652	7.3109	6.7652	7.3109	2.6916	3.3646	2.6916	3.3646	3.0049	3.5633	3.0049	3.5633	3.1184	3.2552	3.1184	3.2552	3.7591	3.4879	3.7591	3.4879	1.841	3.2318	1.841	3.2318	3.0324	3.2125	3.0324	3.2125	3.1273	3.059	3.1273	3.059	2.3321	1.8904	2.3321	1.8904	2.2481	1.3204	2.2481	1.3204	2.836	2.3235	2.836	2.3235	2.2903	1.8453	2.2903	1.8453	2.8866	3.1562	2.8866	3.1562
1.8745	1.0698	1.2431	2.5286	1.4854	1.7991	0.37685	0	0	0.91073	0	0	4.0453	3.507	4.0453	3.507	1.9097	1.7423	1.9097	1.7423	2.9266	2.2774	2.9266	2.2774	3.1864	3.5139	3.1864	3.5139	5.2308	5.1932	5.2308	5.1932	4.9767	4.8583	4.9767	4.8583	5.0831	5.4653	5.0831	5.4653	5.6479	5.5909	5.6479	5.5909	4.3101	4.1916	4.3101	4.1916	4.3279	4.3919	4.3279	4.3919	4.2641	4.1993	4.2641	4.1993	4.5381	4.212	4.5381	4.212	3.2342	3.616	3.2342	3.616	5.0368	5.261	5.0368	5.261	4.2233	4.2064	4.2233	4.2064	5.1982	4.9816	5.1982	4.9816
3.4033	3.4731	3.3928	4.2373	4.1227	4.0152	3.1211	3.4453	3.4904	3.6576	3.7814	4.0496	1.7761	4.4697	1.7761	4.4697	3.728	3.6981	3.728	3.6981	1.6294	3.2883	1.6294	3.2883	1.5897	3.4391	1.5897	3.4391	3.7755	4.0401	3.7755	4.0401	4.4233	4.2265	4.4233	4.2265	3.7929	3.5744	3.7929	3.5744	4.0152	4.0671	4.0152	4.0671	4.6967	4.7486	4.6967	4.7486	4.4358	4.6543	4.4358	4.6543	4.4801	4.6583	4.4801	4.6583	4.4433	4.3681	4.4433	4.3681	4.5478	4.6289	4.5478	4.6289	4.5523	4.8297	4.5523	4.8297	4.6739	4.6856	4.6739	4.6856	4.7056	4.7252	4.7056	4.7252
4.7589	4.5562	4.8033	5.3726	5.047	5.3262	3.7355	3.9686	3.9861	4.1771	4.497	4.5103	5.367	5.6433	5.367	5.6433	5.8872	5.5863	5.8872	5.5863	4.8218	4.5448	4.8218	4.5448	4.9856	3.9497	4.9856	3.9497	6.3821	6.5015	6.3821	6.5015	6.5863	6.5873	6.5863	6.5873	6.2907	6.3301	6.2907	6.3301	6.7033	6.639	6.7033	6.639	5.8819	5.8204	5.8819	5.8204	5.9836	5.8789	5.9836	5.8789	5.9901	5.9167	5.9901	5.9167	6.0022	6.0027	6.0022	6.0027	5.8071	5.9422	5.8071	5.9422	6.4604	6.3531	6.4604	6.3531	5.9604	5.9703	5.9604	5.9703	6.3796	6.3016	6.3796	6.3016
4.8623	4.4473	4.7204	5.6848	5.1231	5.4182	2.6835	2.2124	2.3603	3.306	2.8319	3.0356	5.5864	5.3968	5.5864	5.3968	4.0078	2.9335	4.0078	2.9335	3.3243	2.7201	3.3243	2.7201	3.1146	4.2011	3.1146	4.2011	8.185	8.3671	8.185	8.3671	8.2462	8.0858	8.2462	8.0858	7.9279	7.9714	7.9279	7.9714	8.5698	8.5625	8.5698	8.5625	6.6471	6.6007	6.6471	6.6007	6.7866	6.7012	6.7866	6.7012	6.5668	6.6426	6.5668	6.6426	6.7126	6.3796	6.7126	6.3796	6.2303	6.3561	6.2303	6.3561	7.3735	7.4364	7.3735	7.4364	6.407	6.3345	6.407	6.3345	7.3614	7.161	7.3614	7.161
5.9061	5.4992	5.6433	6.2902	5.797	6.2922	5.8639	5.8127	5.804	4.0383	6.2313	6.2869	6.3883	5.9526	6.3883	5.9526	5.6032	5.6443	5.6032	5.6443	5.8372	6.2415	5.8372	6.2415	5.2949	6.1444	5.2949	6.1444	8.0798	7.9647	8.0798	7.9647	7.928	7.9543	7.928	7.9543	7.1348	7.1789	7.1348	7.1789	7.5837	7.861	7.5837	7.861	5.9453	5.6883	5.9453	5.6883	5.6451	5.6987	5.6451	5.6987	5.9118	5.6168	5.9118	5.6168	5.4667	5.373	5.4667	5.373	6.041	6.2915	6.041	6.2915	5.6306	5.8844	5.6306	5.8844	6.0249	6.3149	6.0249	6.3149	5.6994	5.8908	5.6994	5.8908
0.94141	0.97812	0.84406	0	0.65076	0.014355	1.6231	1.7826	1.5665	1.9709	2.1922	1.5753	2.789	1.5053	2.789	1.5053	1.1559	2.9885	1.1559	2.9885	6.7392	7.793	6.7392	7.793	6.842	6.9666	6.842	6.9666	0.96392	0.7956	0.96392	0.7956	1.1397	0.25072	1.1397	0.25072	0	0.60994	0	0.60994	0	0	0	0	2.2833	2.7895	2.2833	2.7895	2.8372	2.4598	2.8372	2.4598	2.7705	2.4569	2.7705	2.4569	3.0638	3.0956	3.0638	3.0956	1.6904	1.6923	1.6904	1.6923	2.1369	0.98819	2.1369	0.98819	1.6071	2.4131	1.6071	2.4131	2.6237	1.0135	2.6237	1.0135
4.6188	4.417	4.4195	5.3049	5.0094	5.0522	4.2907	4.4209	4.5774	4.7629	4.9598	5.1514	5.985	6.0799	5.985	6.0799	5.693	5.8137	5.693	5.8137	5.7388	5.6778	5.7388	5.6778	5.0793	5.1562	5.0793	5.1562	5.7801	5.8694	5.7801	5.8694	5.9078	5.8004	5.9078	5.8004	5.9938	5.8802	5.9938	5.8802	6.0232	6.0051	6.0232	6.0051	6.2195	6.0993	6.2195	6.0993	6.0857	6.1304	6.0857	6.1304	5.9394	6.108	5.9394	6.108	6.324	6.1088	6.324	6.1088	5.529	5.7093	5.529	5.7093	6.2664	6.1102	6.2664	6.1102	5.7632	5.8315	5.7632	5.8315	6.2688	6.1132	6.2688	6.1132
4.746	3.8135	4.0609	5.3455	4.4263	4.7071	3.9004	3.6353	3.5335	4.2342	4.2157	4.0496	4.9668	5.59	4.9668	5.59	5.0182	4.7919	5.0182	4.7919	4.5153	4.1311	4.5153	4.1311	4.4755	4.0151	4.4755	4.0151	6.1503	6.3767	6.1503	6.3767	6.3694	6.3354	6.3694	6.3354	6.0831	6.1453	6.0831	6.1453	6.2744	6.3286	6.2744	6.3286	5.8436	5.9514	5.8436	5.9514	6.0876	6.0128	6.0876	6.0128	6.1044	6.0047	6.1044	6.0047	5.6891	5.8803	5.6891	5.8803	5.2407	5.4755	5.2407	5.4755	5.9706	6.25	5.9706	6.25	5.7177	5.6662	5.7177	5.6662	5.9503	5.8577	5.9503	5.8577
6.6404	6.2195	6.2931	7.1587	6.6413	6.8184	6.2995	6.7274	6.5686	6.7405	7.1638	6.9278	7.7985	8.1964	7.7985	8.1964	8.4145	8.3985	8.4145	8.3985	7.2924	6.8733	7.2924	6.8733	5.8627	6.1553	5.8627	6.1553	8.2256	7.9916	8.2256	7.9916	8.4219	8.3876	8.4219	8.3876	8.108	8.0504	8.108	8.0504	8.4119	8.4012	8.4119	8.4012	7.9983	8.0231	7.9983	8.0231	8.0098	8.02	8.0098	8.02	8.2456	7.9268	8.2456	7.9268	8.1307	8.0771	8.1307	8.0771	7.8624	7.9786	7.8624	7.9786	8.0478	8.015	8.0478	8.015	8.0595	8.0513	8.0595	8.0513	7.9506	7.9971	7.9506	7.9971
7.9451	7.4548	7.1364	8.6349	8.0489	7.7429	7.0465	7.002	7.0195	7.5281	7.4847	7.4878	10.104	10.261	10.104	10.261	9.0103	9.6937	9.0103	9.6937	10.196	10.215	10.196	10.215	10.376	10.121	10.376	10.121	11.205	11.292	11.205	11.292	11.041	11.03	11.041	11.03	10.687	10.785	10.687	10.785	11.529	11.397	11.529	11.397	8.7955	8.6993	8.7955	8.6993	8.9929	8.8698	8.9929	8.8698	8.8199	8.9666	8.8199	8.9666	8.7462	8.3641	8.7462	8.3641	8.5707	8.6307	8.5707	8.6307	9.6847	9.545	9.6847	9.545	9.126	9.3592	9.126	9.3592	9.8822	9.5449	9.8822	9.5449
10.982	10.452	10.477	11.172	10.881	11.136	10.717	10.566	10.399	10.805	10.934	10.847	11.392	11.212	11.392	11.212	10.639	10.783	10.639	10.783	10.046	9.9341	10.046	9.9341	10.197	10.167	10.197	10.167	10.803	10.85	10.803	10.85	10.759	10.726	10.759	10.726	10.77	10.767	10.77	10.767	10.727	10.659	10.727	10.659	10.131	10.053	10.131	10.053	10.386	10.19	10.386	10.19	10.055	10.238	10.055	10.238	10.124	9.8908	10.124	9.8908	10.85	10.793	10.85	10.793	8.8384	8.7123	8.8384	8.7123	10.808	10.91	10.808	10.91	9.439	9.2105	9.439	9.2105
4.6642	4.1655	4.2054	4.9236	4.5008	4.7554	5.1301	5.0291	4.6695	4.95	5.4446	5.0768	5.6544	5.2968	5.6544	5.2968	5.7869	5.9105	5.7869	5.9105	4.6009	4.2597	4.6009	4.2597	4.2981	4.7731	4.2981	4.7731	7.8193	7.8975	7.8193	7.8975	8.1606	7.9906	8.1606	7.9906	5.1219	5.511	5.1219	5.511	5.2775	5.1742	5.2775	5.1742	4.9788	5.0076	4.9788	5.0076	5.2405	5.0222	5.2405	5.0222	4.7787	5.4433	4.7787	5.4433	4.7626	4.7625	4.7626	4.7625	5.3632	5.1806	5.3632	5.1806	5.0848	5.2321	5.0848	5.2321	5.1005	5.4732	5.1005	5.4732	5.0699	4.7665	5.0699	4.7665
6.0624	5.7701	5.4964	5.9568	5.6829	5.6685	6.3472	5.7867	5.7543	6.2269	5.814	5.7968	6.8046	6.2793	6.8046	6.2793	6.0093	6.2361	6.0093	6.2361	5.4726	6.0102	5.4726	6.0102	4.8006	4.6907	4.8006	4.6907	6.7287	6.636	6.7287	6.636	7.0237	7.1359	7.0237	7.1359	6.8329	6.656	6.8329	6.656	7.0715	7.0778	7.0715	7.0778	5.5344	5.3639	5.5344	5.3639	5.4412	5.5247	5.4412	5.5247	5.6962	5.6114	5.6962	5.6114	5.5084	5.4111	5.5084	5.4111	5.9588	6.1712	5.9588	6.1712	5.1178	5.2603	5.1178	5.2603	6.2704	6.3116	6.2704	6.3116	5.2959	5.4604	5.2959	5.4604
7.2419	6.5674	6.4184	8.1154	7.2364	7.0411	7.4087	7.1929	7.1151	8.3644	7.7247	7.589	6.172	6.5608	6.172	6.5608	7.3719	6.8825	7.3719	6.8825	6.0843	6.2078	6.0843	6.2078	6.4007	6.1976	6.4007	6.1976	8.3166	8.221	8.3166	8.221	8.5834	8.5675	8.5834	8.5675	8.5353	8.5399	8.5353	8.5399	8.504	8.5348	8.504	8.5348	7.8329	7.657	7.8329	7.657	7.6906	7.6837	7.6906	7.6837	7.7741	7.8172	7.7741	7.8172	7.4913	7.6182	7.4913	7.6182	7.5451	7.5183	7.5451	7.5183	7.9482	7.7413	7.9482	7.7413	7.6855	7.7696	7.6855	7.7696	8.0106	7.5962	8.0106	7.5962
5.8893	5.5385	5.6899	6.2634	5.7808	6.07	5.7959	6.0114	6.0459	6.1619	6.2685	6.3693	8.5322	8.5851	8.5322	8.5851	9.1362	8.6746	9.1362	8.6746	9.0987	8.687	9.0987	8.687	9.1404	9.3123	9.1404	9.3123	8.1974	8.334	8.1974	8.334	8.0626	8.0866	8.0626	8.0866	8.2289	8.3215	8.2289	8.3215	8.6436	8.6511	8.6436	8.6511	8.1555	8.3571	8.1555	8.3571	8.3016	8.2268	8.3016	8.2268	8.2913	8.4039	8.2913	8.4039	8.1316	7.9442	8.1316	7.9442	7.4627	7.5267	7.4627	7.5267	8.7287	8.7397	8.7287	8.7397	7.6619	7.4485	7.6619	7.4485	8.8944	8.9437	8.8944	8.9437
4.1601	3.931	3.8147	4.8773	4.3074	4.4162	3.6073	4.3238	4.0136	3.9495	4.723	4.5723	4.0507	4.8115	4.0507	4.8115	4.81	3.5133	4.81	3.5133	5.8427	5.0224	5.8427	5.0224	8.3879	8.1918	8.3879	8.1918	5.2106	5.257	5.2106	5.257	5.3369	5.3069	5.3369	5.3069	5.3894	5.4416	5.3894	5.4416	5.3202	5.258	5.3202	5.258	4.8181	4.7431	4.8181	4.7431	4.9514	4.5821	4.9514	4.5821	4.6738	4.7954	4.6738	4.7954	4.7731	4.9423	4.7731	4.9423	4.707	4.539	4.707	4.539	5.1629	5.136	5.1629	5.136	4.5179	4.7623	4.5179	4.7623	5.2322	5.01	5.2322	5.01
