7.69817	7.74406	8.30236	7.25561	5.6663	8.79213	5.52072	6.52852	6.73705
3.86548	3.97076	3.80815	4.17473	3.98056	3.97076	3.84022	4.19413	4.26749
4.44409	4.44431	4.20758	4.17168	4.96991	4.28252	4.28252	4.26839	3.9913
7.68447	7.61404	7.2038	7.43733	6.78024	7.61823	6.4189	7.17585	7.21867
5.54794	5.30594	5.88013	5.15583	5.73223	5.11474	5.30594	5.15583	5.20068
3.17439	3.08032	2.95968	2.72804	3.85444	2.88893	2.68496	2.55053	2.14828
3.48505	3.57159	3.5537	3.48505	4.07119	3.79716	3.2451	3.15291	2.75784
4.74626	4.70079	4.74626	4.52607	3.95014	4.50032	5.2208	5.36223	5.31851
4.01391	3.83269	3.41521	4.26528	4.32641	4.1842	4.92652	4.40585	4.61834
3.87554	3.8772	4.17051	4.58843	4.62704	4.2652	4.98402	4.75462	4.80701
5.14321	5.14321	4.87572	4.95979	4.13702	3.88629	5.47386	5.50227	5.41878
6.50881	6.46861	6.84855	6.43562	6.14297	6.37551	6.18915	5.89528	5.88658
5.58464	5.51618	5.58942	5.60505	5.49332	5.53806	5.47204	5.75957	5.58464
3.49875	3.01846	3.42372	3.61679	3.61679	3.15666	3.99639	3.86836	4.04244
7.95716	7.8163	7.36888	7.03439	6.36021	7.02244	6.58171	6.85532	7.07688
4.32015	3.7467	4.15731	3.9763	4.8598	3.9763	4.05967	3.47728	3.06066
7.16043	7.05709	7.57988	7.95795	7.74945	9.39994	7.14374	7.65746	8.23107
4.63134	5.08774	5.09989	5.31251	5.41046	5.06875	5.8905	6.00117	5.90535
5.10371	5.67574	5.16458	5.7886	5.42425	5.45387	6.20043	6.07435	6.11916
3.98197	3.99387	4.32071	5.08532	5.04467	5.38453	4.73641	5.00456	4.8472
4.91078	5.17905	5.0875	5.17905	4.61743	4.86659	5.98257	5.73206	5.53218
4.30593	4.28999	4.08376	3.88995	4.17844	4.74168	4.28999	4.24109	4.37151
7.69895	7.60824	7.36874	6.96255	6.25855	6.58673	5.96344	6.52425	6.27313
1.20129	1.26191	1.36663	0.956865	1.17003	1.01968	0.939035	0.819482	1.05889
3.78548	3.54512	3.89912	3.33329	4.12646	3.71662	3.54512	2.76057	3.00269
3.47372	3.64142	3.71087	3.18897	4.55838	3.76633	3.47372	3.37518	2.61809
2.92212	2.60934	3.2465	2.38133	3.15359	2.70787	2.37749	2.3078	1.59105
6.53935	6.53061	6.52073	6.79632	6.57549	6.18346	6.49729	6.53061	6.57585
3.15359	2.75216	2.57977	2.35825	3.28802	2.91051	2.12802	1.94412	1.89637
5.74955	5.64951	5.61265	5.51719	5.29383	4.64745	4.63072	4.586	5.03463
6.58974	6.35619	6.48123	6.09185	5.54123	5.72055	5.31077	5.30125	5.65426
5.87735	5.83094	5.20704	6.67394	6.13866	7.09646	6.65217	6.58854	6.46329
6.63107	6.74247	7.45766	7.85917	7.07049	8.58351	5.4077	6.1483	6.77706
5.06915	5.06915	5.24213	5.11017	5.26711	5.80634	4.91562	5.04467	5.05473
3.7408	3.73289	4.41481	3.43966	2.9638	3.77004	3.71662	3.71662	3.74245
4.26397	4.24351	4.54046	4.64557	4.17962	5.4435	4.54046	4.5309	4.64174
4.37284	4.1296	4.61755	4.63045	5.16517	4.54286	5.48079	5.22692	4.8725
5.46631	6.22244	5.9595	6.46834	5.76661	7.705	6.70223	8.54303	8.1633
5.6825	6.25646	6.57852	6.76464	6.68659	7.31829	7.08978	8.53552	7.95257
2.347	2.88002	2.42322	2.81144	2.0693	2.60009	3.73646	3.53933	3.35035
1.56238	1.80542	1.19203	1.103	1.59105	1.49528	1.35281	0.761542	0.922734
3.76639	3.77867	4.15185	4.13829	4.56483	4.22556	4.07814	4.13829	4.05883
6.98705	6.98795	7.41773	6.9837	6.83237	6.9837	6.3958	7.08774	7.10469
5.21445	5.06875	4.8333	5.07257	4.95064	4.88136	5.21255	5.01565	4.79411
1.93212	1.77834	1.82356	1.23638	1.8518	1.31392	1.27016	1.2979	1.18249
1.64393	1.82515	1.01968	1.47751	1.56081	1.47751	1.17901	1.39665	1.16256
3.19223	2.85985	3.01421	2.62991	2.73013	2.44527	1.71868	1.8467	1.80423
2.92212	3.22022	3.40389	2.92212	3.57465	2.92212	2.25325	2.8678	2.28347
6.25107	6.38151	5.94841	5.76116	5.41149	6.11098	6.01375	6.17972	6.19214
3.15359	3.01638	3.33487	2.96203	2.97975	2.79089	3.50418	3.88829	3.91331
5.12173	5.49032	5.35801	5.17905	5.41949	5.45071	4.74927	4.23848	4.67789
2.01422	1.59105	1.99632	2.82863	1.73439	2.25554	2.8996	2.84901	3.00113
4.3342	4.01017	2.92073	5.10835	3.55673	4.38037	5.77589	6.21821	6.0299
4.22355	4.28999	4.17051	3.90249	4.42643	3.77851	4.17051	4.17051	4.35761
2.91669	2.5767	1.9239	3.57923	2.90828	3.19075	4.27801	4.25498	4.63756
1.77101	1.36353	1.77101	1.81447	1.34772	1.77101	1.77101	1.77101	2.26658
2.50358	2.36637	2.4325	3.06784	2.70787	2.44314	2.99854	2.8971	3.40913
1.0497	1.27205	1.31718	1.04713	1.21383	1.23317	1.21383	1.21383	1.17752
4.83037	4.63134	3.79987	4.63134	4.37633	4.20005	4.74056	4.50248	4.63134
4.07052	3.67287	4.18708	4.50465	4.33051	4.00569	4.15259	3.90417	3.46913
4.35793	4.44619	5.21962	4.88023	5.07556	4.68217	4.68217	4.68217	4.6092
5.05435	4.90599	4.90599	5.54363	5.26255	5.41569	5.77018	5.70112	5.80178
5.29383	5.26244	6.11702	5.17788	5.17788	5.37328	5.1203	4.92313	4.82839
3.81404	3.68965	3.42118	2.84916	3.35619	2.81387	2.79564	2.24967	2.37799
1.23153	1.21383	1.39505	1.07486	1.22739	1.30454	1.21383	1.03169	0.81725
2.18939	2.18939	2.44134	2.27243	2.82769	2.71671	2.09547	1.8439	1.72872
1.89696	2.30925	1.99632	1.6946	2.233	1.81502	2.09119	1.41931	1.21668
6.41022	6.76389	6.65034	5.67377	4.19599	5.70265	4.88464	5.06677	5.45807
4.25684	4.39601	4.07594	4.52757	4.60655	4.36778	4.69595	4.52247	4.6213
6.07059	6.08995	6.95943	5.80465	5.75584	6.65398	5.10055	5.37485	5.51633
5.25451	4.95684	5.2895	5.39008	5.36277	5.7399	5.37719	5.59428	5.53605
5.64797	5.54108	5.36168	5.94675	5.50869	5.30664	5.87521	5.54108	5.27501
6.39624	6.25607	6.03854	7.58417	7.19208	7.63394	6.03056	6.6834	6.44555
4.68484	3.84215	4.02337	4.06505	4.70869	3.56692	3.8735	3.72876	3.35874
6.19458	5.91417	6.17721	4.16349	3.78007	3.90698	4.87478	4.89423	4.89423
4.10585	4.05967	4.19577	4.33731	4.65009	4.17369	5.13104	4.80768	4.83896
3.16353	3.44231	3.49371	4.45767	4.06894	3.90427	3.66037	3.62227	3.84159
5.7736	5.67666	5.62266	5.87418	4.96991	6.44405	4.86521	5.18385	5.20116
4.81582	4.53517	4.22861	4.92412	4.7433	5.03539	4.74927	4.74927	5.0398
3.68577	3.97076	3.57923	3.57923	3.15359	4.12412	3.34264	3.57301	3.85994
5.1018	4.99993	4.86757	5.1018	4.92171	4.90309	5.34524	5.1646	5.78098
4.70079	4.59334	4.76004	4.70079	3.72882	5.11574	4.78852	5.03151	4.80717
4.22554	4.06754	4.07408	4.52448	3.98095	4.47679	4.5389	4.45254	4.72896
8.98854	8.87574	8.97751	7.48385	7.22513	8.74262	5.45432	6.08995	6.08649
4.82431	4.64861	5.34204	4.37505	3.85349	5.07425	4.11268	4.64861	4.7904
5.77874	5.73714	6.23321	5.73714	5.76633	5.55696	5.73714	5.64421	5.78979
3.97076	4.05967	3.56858	4.05967	3.56858	4.23967	4.06938	3.95236	4.28416
5.01953	4.50163	4.68217	3.86165	4.06778	4.68217	4.49327	4.50163	4.35811
5.78734	5.91322	6.19929	4.87112	5.00338	5.57176	4.58106	4.67592	5.1412
4.3409	4.61196	4.75992	4.75992	4.33646	4.35154	5.11639	4.86951	4.99801
2.3539	1.42691	2.12994	2.76297	2.68538	1.54867	2.95197	3.47041	3.28936
3.55435	3.65821	3.44029	3.71662	3.4471	3.71662	3.8273	4.12581	4.0657
4.09817	4.84162	5.09791	4.84162	4.3264	4.93159	5.29547	5.13079	4.92636
5.42647	6.0701	6.02528	5.08225	4.48415	5.64744	4.41789	4.51975	5.10416
6.36758	6.54864	6.09848	5.48849	5.55818	4.6118	5.09243	5.24587	5.37364
5.1072	5.51323	5.16572	4.45254	4.32861	3.90651	4.25279	4.06517	4.28291
4.95181	5.07454	5.9595	6.53316	5.25361	5.81217	5.57291	5.57291	5.5334
2.91115	2.34199	2.48077	2.13054	2.21206	2.18939	2.05219	1.79196	2.14828
5.36721	5.50636	6.00146	5.21833	4.7433	6.2003	5.28974	5.46824	5.26309
2.62079	2.08115	1.77977	1.83495	2.48946	2.23401	1.54262	1.50483	1.4671
2.82704	2.49415	2.93077	3.48505	3.34552	3.26056	3.87343	3.49092	3.78516
5.19186	5.11292	4.47665	5.11292	4.86902	4.81339	5.10259	5.48504	5.13192
6.17671	5.99348	5.62134	6.65049	6.17671	7.05815	5.8226	6.17671	6.55468
4.93482	4.92186	5.52264	4.17892	3.77221	4.17892	3.72876	4.25684	4.17892
4.55718	4.21355	4.49008	4.77587	4.79417	4.78643	5.40031	5.25657	4.78643
5.22263	5.22263	4.82909	5.02769	5.22263	4.82448	5.43408	5.25657	5.44024
4.83536	4.79218	4.80768	4.80768	4.86256	4.5309	4.83902	4.74285	5.0397
3.98191	3.94137	3.89067	4.41133	4.41133	4.41133	4.6505	4.80768	4.62477
5.3144	5.44957	5.3666	5.57385	5.13204	5.32573	5.86823	5.51222	5.85814
4.84076	4.37531	4.8631	4.57864	4.64685	4.31022	4.24843	4.61411	4.40348
6.45771	6.52556	6.34543	6.8738	6.29167	7.27994	5.92442	6.52556	6.84586
2.25704	2.14118	2.05729	1.59105	2.27631	1.44319	1.80542	1.3699	1.12283
2.92212	3.02969	2.41447	3.15359	3.36742	2.78257	3.85444	3.87488	4.0209
6.46235	6.24299	6.43009	5.9607	5.52088	6.01755	4.69814	4.84806	5.05133
1.67134	1.46797	1.46797	1.46797	1.84239	1.75188	1.65961	1.23444	1.18249
5.36683	5.66868	4.84567	6.07779	4.15063	5.88566	4.58638	5.15046	5.26076
4.75649	4.6118	4.3226	4.42853	4.41981	4.60791	5.04263	5.03646	4.73458
4.20565	4.04375	4.78722	4.6145	4.6145	4.6145	4.74346	4.79875	4.7904
5.95995	6.16503	6.43485	6.85391	6.56044	6.82204	6.35192	6.68191	6.56044
1.94412	0.953991	1.41315	1.1243	1.1243	1.28929	1.29895	1.01449	0.838816
1.53781	1.68297	1.53781	1.28597	2.73013	1.62642	1.53781	1.52011	1.53781
6.17434	6.18912	6.18617	6.09695	5.93942	6.24097	5.86915	6.08406	6.03967
3.49799	3.77605	3.80301	3.48215	3.8719	3.61515	3.49799	3.01846	2.79798
4.4738	4.35317	3.93825	4.12284	5.17905	4.44156	4.01591	3.79193	3.15359
5.85053	5.97543	5.7634	5.49346	3.87551	5.5377	5.16324	5.62467	5.81018
4.62035	4.79085	4.0039	5.24381	4.46276	4.4452	5.49916	5.37572	5.39524
6.88	6.63403	7.9265	6.25869	6.07735	7.57191	5.28743	5.91658	5.54513
5.39281	5.20646	4.88663	5.67957	5.71903	5.51279	4.92314	4.96991	4.99652
3.97076	3.7316	3.52608	4.87522	4.7433	4.5309	5.45289	5.15226	5.13541
5.66575	5.6568	5.41677	5.3556	5.41149	5.11728	5.01766	4.6911	4.91174
4.61221	4.59878	4.68217	5.19271	5.06875	4.99755	5.39308	5.47553	5.83596
6.59176	6.80743	6.7498	5.93613	5.41149	5.96208	5.63664	6.04365	6.08995
6.20833	6.48861	6.95239	5.57173	5.18043	6.51147	4.96885	6.00264	6.00264
7.86148	7.92566	8.28426	8.65153	8.34406	8.53921	6.28552	7.48612	7.08988
3.6232	3.72827	3.26874	3.07627	4.00615	3.38114	2.82779	2.83719	2.04823
1.29542	1.29542	1.47664	0.871968	1.90383	1.39524	1.05827	1.29542	0.893222
4.6605	4.3945	4.26313	3.87657	4.84104	4.17051	4.07632	3.39163	3.43262
4.63134	4.56251	4.92286	4.91056	4.72025	4.56071	4.78826	4.72025	4.91953
3.13493	3.88083	4.10341	4.10341	4.10341	4.17051	4.31778	4.11182	4.10341
4.51028	4.832	4.92313	4.45254	4.99644	5.00072	4.53158	4.80768	5.0398
6.88692	6.80026	6.51711	5.21729	4.92056	5.27629	5.68306	5.70298	5.78505
2.63292	2.51117	2.63292	2.9221	2.1452	2.63292	2.75284	3.47066	4.21286
1.26694	0.915696	1.2089	0.915696	0.915696	0.867554	0.915696	0.489429	0.915696
6.3152	5.98255	5.82392	6.10211	6.78909	5.86915	6.4189	6.48092	6.1627
4.99184	4.88023	4.98493	4.99184	4.88549	4.97712	4.99184	5.08844	5.25281
3.78451	3.68062	3.53946	4.53465	4.52756	3.8301	5.08586	5.18347	5.77133
4.80768	4.3619	5.20655	4.75266	4.62076	4.81339	5.2008	5.46091	5.19794
3.7067	3.6646	3.55547	3.5366	4.56571	3.22458	2.89576	3.14372	2.14828
5.78154	5.60397	5.88793	6.8274	6.00177	7.20993	5.50751	5.86456	6.33798
5.06595	4.80194	4.5486	4.80055	4.08793	4.89624	5.41672	5.47704	5.77612
6.05421	5.84213	6.01509	5.93832	5.50692	5.10713	5.61071	5.25258	5.47056
5.67156	5.64199	5.21848	6.07486	5.36168	6.22468	6.2097	5.89135	6.02251
3.14683	2.86092	3.04214	3.72876	3.71662	3.63574	4.52564	4.54014	4.84799
2.34768	2.43142	2.32733	2.36999	2.32733	2.9419	3.87089	3.03315	3.52867
3.61763	4.0567	2.73979	3.99903	4.09743	4.61527	4.85416	4.5309	4.9007
4.10558	4.12045	3.94498	3.75192	4.45254	3.80063	2.89292	3.09491	2.39434
6.07367	6.32426	6.30592	6.76756	6.5627	6.72952	6.82869	7.10117	6.75143
2.25471	2.32601	1.51661	2.22794	2.74413	2.43684	2.60934	2.74413	3.23625
4.68841	4.75404	4.81359	4.9284	4.47741	4.83218	4.43975	4.75404	4.75404
4.20562	4.02685	3.90622	3.60521	4.63736	3.77584	3.61763	3.43236	2.80259
2.92212	3.13733	3.11677	2.73013	3.47305	2.97891	2.97341	2.58659	2.56366
4.08932	4.1355	3.91486	4.45254	3.98095	3.43078	4.82287	4.17051	4.90403
1.65638	2.32356	2.06165	0.953573	2.14581	2.06165	1.02976	1.42285	1.36371
3.38328	3.79821	2.24815	5.17905	4.61474	4.42769	6.20729	6.06484	6.12729
6.10637	6.01112	5.62594	7.13962	6.05896	6.54785	6.90339	6.95928	7.21344
4.71693	4.45829	4.28178	5.29458	4.80232	4.74918	5.11683	4.91049	5.0398
7.41693	7.45849	7.78519	6.5358	5.31782	7.00445	5.89898	6.31057	6.3492
3.70748	4.07521	3.50104	3.58383	3.32956	3.96301	4.53782	4.76343	4.61179
4.91784	4.77965	5.06875	5.06573	4.92599	5.26077	5.49107	5.06573	5.27241
4.22027	4.09658	4.45458	5.14321	4.55838	4.88023	6.26386	5.98619	5.77632
5.90498	5.80178	6.03119	5.53956	4.64171	5.64914	5.49685	5.80938	6.08031
5.34992	5.08591	5.3315	4.68217	4.91993	5.07465	4.29143	4.69949	4.83274
4.80768	4.67937	4.43119	4.67937	5.4669	5.14808	5.34912	4.83025	4.5649
1.35578	0.88156	1.03703	0.681674	1.06912	1.01968	0.886681	0.945162	1.6104
4.88493	4.73634	5.12123	4.75706	4.43986	4.56047	5.10495	5.04467	5.13184
3.1	3.25696	2.62066	4.32956	3.79036	3.71662	5.50934	5.60875	5.44372
7.67011	7.62372	7.47768	5.54868	5.11574	5.91514	5.39123	5.57033	5.91514
8.22671	8.1614	7.53138	7.55037	7.01815	6.39741	7.18108	7.55037	7.46441
2.38584	1.80542	1.66558	1.8876	2.77739	2.06733	1.51039	1.66026	1.40801
5.18215	5.11574	5.11574	5.11574	4.58644	5.54108	4.99579	5.12117	5.12349
5.73045	5.70993	5.4755	5.77062	4.90184	5.98867	5.88581	6.05765	5.88814
5.17317	4.94551	5.09154	5.65816	5.36936	5.43005	5.96793	5.80938	5.61816
6.52595	6.53218	7.21546	2.89552	3.13239	4.31026	3.42667	3.35619	3.47541
3.34705	3.94712	3.30083	4.05967	4.15364	3.97076	4.53782	4.33351	4.53202
5.45143	5.42204	5.6659	5.93613	5.91169	5.77431	5.68012	5.68012	5.68012
7.02675	7.10598	7.04325	6.14487	5.24438	6.21395	5.10839	5.86994	5.74263
7.30586	7.30586	7.69796	7.31983	6.84882	8.18186	6.89341	7.34305	7.30586
5.53185	5.53185	5.53185	5.54483	4.87995	5.25905	5.79209	5.53417	5.61623
6.37891	6.41968	6.13862	5.70121	5.4942	5.899	5.12954	5.48302	5.56948
3.68471	3.62422	3.28377	4.4154	3.13329	3.97076	6.17705	5.64159	5.682
1.74918	1.92437	1.72767	1.63673	2.07957	1.51778	1.70235	1.32865	1.32427
3.55184	3.63984	3.09498	3.01846	3.69096	3.65769	3.35419	3.07055	2.56638
5.73714	5.67574	5.99763	5.40001	5.39589	5.73463	5.72739	5.64178	5.67574
4.8992	5.32215	5.65043	5.17388	5.1745	5.22263	4.8408	4.87032	4.72973
4.96479	4.92313	6.08816	5.57173	5.18567	6.66744	3.99257	4.2921	4.25721
5.06999	5.16951	4.98603	5.55004	5.55004	5.55004	5.6568	5.99061	5.91979
4.02054	3.69523	4.02047	3.58748	4.64354	3.42991	3.34737	3.0723	2.55785
2.3788	2.48653	3.38542	3.71662	2.83093	3.05128	4.17607	3.83211	4.36221
3.81968	3.50355	2.7553	7.04986	6.1842	5.60574	4.57476	4.73973	4.93233
5.28055	5.25098	5.41525	5.32163	5.2482	5.66023	5.41525	5.50724	5.93921
3.51893	3.54575	3.70437	4.05967	4.05967	4.1132	4.05967	4.23117	4.4113
4.26898	4.16921	4.33424	4.78294	4.33424	4.14719	4.76092	4.79491	4.77331
4.45972	4.2925	4.68217	4.65061	4.65061	4.65061	4.9787	4.65061	4.98966
3.6553	2.9833	3.37444	4.79779	4.29654	4.5309	5.45964	5.11574	5.34841
10.7426	10.9572	10.9909	8.59448	8.74704	10.0625	8.56057	9.27569	9.8726
2.90163	2.66606	2.95688	2.90163	1.53521	3.29298	3.0302	2.90163	3.39426
3.42738	3.40068	3.63335	3.38714	4.13449	3.42991	3.16236	3.26317	2.22988
4.17051	4.17051	4.18332	4.39275	4.35409	4.35409	4.97981	4.87146	4.51653
4.86754	4.96479	4.96479	4.96479	4.25161	4.90976	5.37719	5.58616	5.14741
5.79822	5.70369	5.70369	5.51002	5.2117	5.65077	5.70369	5.88264	5.90922
3.51792	3.98457	3.83211	3.48505	4.38172	4.15358	3.03708	2.75392	2.51682
4.80153	5.00028	4.48171	4.84321	5.02888	4.08376	4.88898	4.89122	4.80153
3.34512	3.14304	2.90704	3.64887	3.35414	3.26317	4.74393	4.53592	4.26053
3.78157	4.20821	3.03796	5.12058	4.65061	4.65061	5.90158	6.15466	5.86826
6.7162	6.84683	6.61505	5.33058	5.6663	5.11574	5.14054	5.38634	4.99656
5.25419	4.93603	5.12954	4.97677	5.0657	4.6118	5.51973	5.25322	5.3328
1.53041	1.36447	1.13459	0.734552	1.51856	1.66191	1.10141	1.12243	0.865297
5.42315	5.2297	5.53336	5.36168	5.57173	5.57173	6.47213	6.02689	5.85241
2.17598	1.89669	1.66558	1.6324	2.53222	1.7654	1.63886	1.86228	1.74971
7.3762	7.36217	7.99152	6.68503	5.71899	7.38935	5.7576	6.43323	6.80191
4.58044	4.71865	5.2097	5.28077	5.28077	5.11574	6.16835	6.071	6.02556
4.51453	4.33509	4.51453	5.02718	4.05668	4.17051	4.88652	5.51369	4.51453
4.72461	4.98249	5.42645	3.33043	2.88382	2.46545	3.88676	3.84802	3.85444
4.66259	4.95132	4.31416	4.66259	4.52566	4.12336	5.23947	4.86219	4.96991
4.88023	4.88023	4.78588	5.041	4.90771	4.78353	5.04349	5.01888	5.1018
5.22263	4.70079	4.96991	5.28974	5.6663	5.36168	5.16239	5.30936	5.25657
4.89365	4.58961	4.50479	4.50479	5.22671	4.52928	4.27151	4.00312	3.85444
1.17786	2.25811	1.6887	1.24164	1.75346	1.47627	1.28942	1.36371	1.18249
4.20889	4.05967	4.16109	4.41948	4.41948	4.41948	5.09267	4.92632	4.85854
7.02736	6.99668	7.02646	6.88	6.61929	6.61699	6.32557	7.05362	6.68792
6.62621	6.67913	6.70248	5.84026	5.93399	6.31181	6.02755	6.51232	6.35608
4.3631	4.45729	4.07105	4.2652	3.98095	4.2652	4.41865	4.23385	4.29768
4.38577	4.19967	4.53782	4.81983	4.02849	4.84644	5.65897	6.14239	5.52983
4.85523	4.84471	4.97136	4.98562	4.81908	4.98479	4.38523	4.35841	4.56673
6.25418	6.104	6.40573	5.83866	5.76098	6.13107	5.22159	4.97627	5.57697
5.32336	5.22107	6.47804	4.55492	4.44759	5.42883	4.05967	4.59859	4.7904
7.19468	7.40825	7.89764	7.98746	7.20829	8.59337	7.01915	7.72968	8.55695
4.69396	4.54659	4.51305	4.8211	4.81908	4.76374	4.95979	4.83961	4.81908
5.69134	5.77224	5.65066	5.28974	4.96991	5.29237	5.54794	5.63571	5.54794
5.15993	5.40915	5.77626	5.6568	4.33961	5.53131	4.4634	4.64386	4.94903
1.23369	1.09649	1.55573	1.06485	1.25729	1.99632	1.21383	1.00034	1.23387
5.87735	5.4757	6.19568	6.23083	5.5805	6.61706	6.41106	6.29312	5.72203
5.0645	5.03145	4.94825	5.58086	5.77394	5.58086	5.43654	5.64262	6.0015
3.86548	3.54425	3.38714	3.38714	4.24843	3.79094	2.97456	3.15359	2.64623
3.77323	3.69742	3.41163	6.94779	6.64393	8.29897	4.93669	5.06762	4.50603
5.6509	6.32804	6.34982	4.85941	4.62927	5.86698	5.1067	5.38583	5.53573
2.03714	2.20276	2.06726	3.58922	3.15359	3.25133	4.16061	3.66051	4.30605
4.72177	4.43187	4.12666	5.08389	4.90184	4.68217	5.46837	5.64105	5.3443
4.44163	4.44944	4.22739	4.51124	4.50433	4.35409	4.44944	4.44944	4.44944
2.21768	2.35472	2.85865	3.15359	2.43548	3.367	3.41565	2.85865	3.60249
5.1018	5.25889	5.27616	5.38078	4.42176	5.27616	5.35953	5.09819	5.51316
7.4684	7.67326	8.2201	6.24935	6.19317	6.94952	4.92313	5.4859	5.43395
3.71662	3.64365	3.63049	3.99092	2.72386	3.36216	4.28368	3.94658	3.71662
3.7408	3.70415	3.78023	3.97076	4.70668	3.93966	4.01366	4.25684	4.08328
5.15017	5.06141	5.42397	5.7298	5.40415	5.22263	6.32558	6.27841	6.11413
2.36806	3.18739	3.40788	3.38714	3.17278	4.24265	3.96032	3.57282	3.85765
3.93229	3.63738	3.03566	3.805	3.85444	3.74983	3.99502	4.26332	3.91937
4.19932	4.25122	4.9163	4.1208	3.22295	4.61371	4.15259	4.23039	4.2937
2.67165	2.73013	2.34356	2.79723	2.17088	2.73013	3.72136	2.79879	2.88002
3.25717	3.01846	3.05499	2.98528	3.16072	3.23677	2.76273	2.77091	2.5691
4.75402	4.22293	4.00351	3.57923	4.88574	3.93665	3.11264	3.34923	3.04627
3.55288	3.01203	3.43548	3.17876	3.71662	3.01203	2.40991	2.80019	2.17449
2.4376	2.30951	2.0227	2.0187	2.15204	1.52362	1.79581	1.54374	1.36371
2.55784	2.36286	2.67257	1.99395	2.73013	2.96515	1.53944	1.76857	1.34282
2.36011	2.26632	2.48825	2.17824	3.34659	3.14081	2.44096	2.44096	2.00886
