1267	ispE
420	hemA
511	kdsA
1691	chaA
635	narK
631	narG
632	narH
634	narJ
633	narI
1751	purU
1290	galU
983	tdk
28	adhE
667	oppA
668	oppB
669	oppC
670	oppD
671	oppF
1556	clsA
1554	kch
1001	tonB
1013	trpA
1014	trpB
1015	trpC
1016	trpD
1017	trpE
126	btuR
1296	acnA
1302	ribA
697	pgpB
800	pyrF
1482	fabI
2184	sapD
3387	puuP
3388	puuA
3389	puuD
33	puuC
1754	puuB
3390	puuE
771	pspE
3401	ompG
3405	ycjG
3406	mpaA
3409	mppA
1009	trkG
3444	ompN
3445	ydbK
2851	ldhA
4597	feaB
2428	tynA
3451	paaZ
3452	paaA
3453	paaB
3454	paaC
3455	paaD
3456	paaE
3457	paaF
3458	paaG
3459	paaH
3461	paaJ
3462	paaK
32	aldA
3489	ydcS
3490	ydcT
3491	ydcU
3492	ydcV
3493	ydcW
3502	ansP
3508	nhoA
637	narV
638	narW
640	narY
641	narZ
2052	narU
2371	yddG
1205	fdnG
1206	fdnH
1207	fdnI
3513	adhP
937	maeA
3515	ddpF
3516	ddpD
3517	ddpC
3518	ddpB
3519	ddpA
3520	ddpX
3521	dosP
3524	gadC
1446	gadB
3544	tam
1054	uxaB
3548	yneH
3549	sad
1583	ydeA
1585	eamA
2221	ydfG
3580	speG
3583	ynfE
3584	ynfF
3585	ynfG
3586	ynfH
3588	clcB
3595	mdtI
3596	mdtJ
736	pntB
735	pntA
3599	ydgI
3600	folM
351	fumC
349	fumA
559	manA
556	malX
557	malY
27	add
3615	tppB
3617	pdxY
1032	tyrS
1443	pdxH
3618	anmK
3624	sodC
3629	gloA
2074	grxD
943	sodB
1485	cfa
1372	ribC
795	pykF
537	lpp
3643	sufE
3644	sufS
3646	sufC
3647	sufB
1346	sufA
1212	ydiB
72	aroD
2226	fadK
750	ppsA
76	aroH
124	btuD
125	btuE
123	btuC
702	pheT
701	pheS
990	thrS
692	pfkB
502	katE
140	chbF
656	nadE
3677	astE
3678	astB
3679	astD
3680	astA
3681	astC
3691	nudG
365	gdhA
932	selD
41	ansA
1119	pncA
3697	ydjI
2258	msrB
360	gapA
3703	yeaE
3722	dmlA
3723	yeaV
1484	fadD
676	pabB
919	sdaA
560	manX
561	manY
562	manZ
1743	purT
250	eda
251	edd
1199	zwf
794	pykA
607	lpxM
3753	znuA
3754	znuC
2237	znuB
1122	nudB
93	aspS
3758	torZ
3759	torY
67	argS
1689	otsA
1690	otsB
55	araH_1
54	araG
53	araF
1030	tyrP
698	pgsA
3773	dcyD
1354	amyA
3802	shiA
35	amn
2050	cobT
2049	cobS
2435	cobU
1823	dacD
442	hisG
440	hisD
439	hisC
438	hisB
443	hisH
437	hisA
441	hisF
444	hisI
3825	wzzB
3826	ugd
404	gnd
1910	wbbK
1909	wbbJ
1908	wbbI
1907	wbbH
1906	glf
1905	rfbX
1904	rfbC
1903	rfbA
2273	rfbD
2274	rfbB
3831	wcaK
158	cpsG
157	cpsB
1723	gmm
1722	fcl
1721	gmd
1383	dcd
1644	udk
2278	gatD
2277	gatC
2276	gatB
2275	gatA
3860	gatZ
2279	gatY
3861	fbaB
3867	thiD
4614	thiM
579	metG
1928	yehW
1929	yehX
1930	yehY
1931	osmF
1932	bglX
225	dld
1933	pbpG
133	cdd
3872	preT
1262	preA
587	mglC
585	mglA
586	mglB
1343	folE
1943	yeiG
151	cirA
1308	lysP
1947	rihB
330	fruA
331	fruK
4598	fruB
1951	setB
3873	lpxT
1968	ccmE
2065	ccmD
1969	ccmC
1970	ccmB
1971	ccmA
1972	napC
1973	napB
1974	napH
1975	napG
1976	napA
1978	mqo
663	ompC
1612	atoD
1613	atoA
1614	atoE
1615	atoB
1127	ubiG
653	nrdA
654	nrdB
392	glpQ
394	glpT
384	glpA
385	glpB
386	glpC
3889	nudI
3891	arnB
3892	arnC
3893	arnA
3894	arnD
3895	arnT
3896	arnF
2292	menE
1486	menC
1336	menB
2293	menH
572	menD
2231	menF
1998	nuoN
1707	nuoM
1997	nuoL
1996	nuoK
1995	nuoJ
1994	nuoI
1993	nuoH
1992	nuoG
1708	nuoF
1991	nuoE
1990	nuoC
1989	nuoB
1988	nuoA
3908	alaA
3909	yfbR
24	ackA
2446	pta
3919	folX
445	hisP
6	hisM
2028	hisQ
2027	hisJ
68	argT
1033	ubiX
785	purF
321	folC
211	accD
2803	pdxB
268	fabB
573	mepA
71	aroC
3936	fadJ
3937	fadI
274	fadL
243	dsdA
3960	oxc
3961	frc
3965	lpxP
3966	alaC
2427	glk
3977	mntH
1896	nupC
400	gltX
2429	xapB
4611	xapA
527	ligA
187	cysK
779	ptsH
780	ptsI
161	crr
3982	pdxK
188	cysM
178	cysA
193	cysW
192	cysU
190	cysP
3986	murQ
3987	murP
1755	amiA
2078	hemF
2567	eutC
2566	eutB
4011	eutD
4016	maeB
2005	tktB
2272	nudK
12	acrD
202	dapE
782	purC
199	dapA
104	bcp
1133	hyfA
1255	hyfB
4021	hyfC
4022	hyfD
4023	hyfE
4024	hyfF
4025	hyfG
4026	hyfH
4027	hyfI
4028	hyfJ
4030	focB
2031	uraA
1303	upp
789	purM
790	purN
1466	ppk
1369	ppx
413	guaA
414	guaB
446	hisS
363	ispG
643	ndk
4043	pbpC
1548	sseA
2188	pepB
2034	iscA
4045	iscU
4046	iscS
972	suhB
4051	hcaT
4615	hcaE
4621	hcaF
4053	hcaC
4054	hcaB
4055	hcaD
401	glyA
449	hmp
788	purL
1341	mltF
241	acpS
685	pdxJ
624	nadB
2299	eamB
1718	grcA
1817	trxC
772	pssA
515	kgtP
699	pheA
1028	tyrA
74	aroF
2081	nadK
1300	gabD
354	gabT
1301	gabP
2451	nrdE
2249	nrdF
763	proW
764	proX
4121	ygaZ
4122	ygaH
2370	luxS
411	gshA
4124	yqaB
4126	mltB
4609	srlA
958	srlE
959	srlB
960	srlD
962	gutQ
4127	norV
2303	norW
82	ascF
473	hycG
472	hycF
471	hycE
470	hycD
469	hycC
468	hycB
4133	ygbL
1750	surE
1749	ispF
4137	ispD
180	cysC
189	cysN
181	cysD
184	cysH
185	cysI
186	cysJ
4145	queD
252	eno
801	pyrG
565	mazG
826	relA
4157	gudD
4158	gudX
4159	gudP
4164	queF
2043	sdaC
1571	sdaB
345	fucO
342	fucA
346	fucP
343	fucI
344	fucK
4166	csdA
4169	mltA
4170	amiC
59	argA
991	thyA
2305	lplT
1622	aas
542	lysA
52	araE
2480	glyU
4197	xdhA
4198	xdhB
4199	xdhC
4202	ygeX
4205	yqeA
4208	mocA
4213	xanQ
4214	guaD
4219	idi
545	lysS
1059	dsbC
2361	fldB
2849	bglA
1744	gcvP
364	gcvH
1406	gcvT
1295	ubiH
1141	fau
933	serA
1407	rpiA
1408	scpA
4227	scpB
4228	scpC
1142	argO
276	fbaA
695	pgk
361	epd
1221	yggF
1391	tktA
949	speB
948	speA
582	metK
2048	galP
412	gshB
4240	rdgB
42	ansB
4243	mltC
657	nupG
950	speC
4251	glcA
2442	glcB
4254	glcD
2423	pitB
2422	gss
1735	hybC
1734	hybB
1733	hybA
4263	hybO
4267	yghZ
266	exbD
265	exbB
576	metC
4273	dkgA
1345	plsC
2347	mdaB
2348	ygiN
2345	nudF
998	tolC
1150	zupT
458	ribB
4295	rfaE
1608	bacA
1616	folB
1617	ygiH
1151	ttdA
1152	ttdB
2257	ttdT
2375	sstT
2376	uxaA
4600	uxaC
2377	exuT
4327	tdcE
1154	tdcD
980	tdcC
979	tdcB
1157	garK
1158	garR
14	garL
2380	garP
2316	garD
4330	kbaZ
2382	kbaY
610	mtr
64	argG
1506	glmM
2571	folP
196	dacB
15	ispB
1327	murA
2390	yrbG
4359	kdsD
4360	kdsC
4361	lptC
4362	lptA
1623	lptB
396	gltB
397	gltD
4372	nanK
4373	nanE
2848	nanT
630	nanA
569	mdh
269	accB
270	accC
678	panF
260	acrE
261	acrF
73	aroE
1242	fmt
1008	trkA
2445	kefB
62	argD
675	pabA
646	nirB
648	nirD
647	nirC
183	cysG
2425	frlA
4416	frlB
4418	frlD
4424	yhfW
1019	trpS
1802	gph
4613	rpe
70	aroB
77	aroK
739	mrcA
4432	nudE
681	pck
2007	feoB
118	bioH
2248	gntT
554	malQ
553	malP
388	glpE
387	glpD
373	glgP
370	glgA
372	glgC
374	glgX
371	glgB
84	asd
2344	gntU_1
2342	gntK
367	ggt
1039	ugpQ
1037	ugpC
1038	ugpE
1035	ugpA
1036	ugpB
529	livF
530	livG
534	livM
531	livH
533	livK
532	livJ
2102	zntA
2107	acpT
1981	nikA
1982	nikB
1983	nikC
1984	nikD
1985	nikE
2115	pitA
2117	dtpB
405	gor
2121	arsB
2122	arsC
2569	gadA
2129	treF
2136	kdgK
2438	dctA
2341	dppF
2340	dppD
2339	dppC
2338	dppB
242	dppA
2509	proK
2149	eptB
120	bisC
2154	ghrB
403	glyS
402	glyQ
1064	xylB
1063	xylA
2449	xylF
2157	xylG
2158	xylH
1287	malS
103	avtA
2161	yiaK
2163	yiaM
2164	yiaN
2165	yiaO
2166	lyxK
2167	sgbH
2169	sgbE
2174	aldB
930	selA
608	mtlA
609	mtlD
1887	lldP
1889	lldD
182	cysE
2443	gpsA
2176	grxC
2178	gpmM
982	tdh
505	kbl
829	rfaD
2097	waaF
1170	waaC
1388	rfaL
-1	waaK
1390	rfaZ
1389	waaY
1322	waaJ
1321	waaI
1320	waaB
1319	rfaS
1311	waaP
1310	waaG
1312	waaQ
513	waaA
1171	coaD
4	dfp
245	dut
799	pyrE
954	gmk
955	spoT
399	gltS
1175	xanP
1285	ade
1043	uhpT
495	ilvN
487	ilvB
1649	yidK
2441	dgoT
2440	dgoK
994	tnaA
995	tnaB
1663	purP
111	bglF
774	pstB
773	pstA
775	pstC
725	pstS
375	glmS
1179	glmU
96	atpC
97	atpD
100	atpG
94	atpA
101	atpH
99	atpF
98	atpE
95	atpB
102	atpI
87	asnA
1495	kup
808	rbsD
805	rbsA
807	rbsC
806	rbsB
809	rbsK
490	ilvE
489	ilvD
486	ilvA
488	ilvC
406	gpp
1020	trxA
831	rfe
1268	wzzE
1414	rffE
1415	rffD
1416	rffG
1417	rffH
1418	rffC
1419	rffA
1442	wzxE
1420	wzyE
1421	rffM
426	hemX
423	hemD
422	hemC
166	cyaA
1597	cyaY
203	dapF
1425	corA
729	pldA
1430	rhtC
1431	rhtB
730	pldB
1432	yigL
577	metE
1034	udp
1435	ubiE
1437	ubiB
1363	ubiD
328	fre
272	fadA
273	fadB
1010	trkH
1441	hemG
2452	alaT
1760	mobB
1761	mobA
1270	dsbA
1767	hemN
376	glnA
4465	ompL
1778	yihU
1787	fdoI
1788	fdoH
1789	fdoG
1797	rhaD
1798	rhaA
1799	rhaB
1284	rhaT
942	sodA
1800	kdgT
1803	fieF
691	pfkA
918	sbp
134	cdh
1004	tpiA
621	fpr
1472	glpX
391	glpK
389	glpF
1810	menA
575	metB
583	metL
578	metF
504	katG
1833	gldA
1834	fsaB
1838	pflD
1839	pflC
747	ppc
1259	argE
61	argC
60	argB
1201	argH
1392	sthA
122	btuB
1184	murI
1185	murB
913	coaA
1539	thiH
1538	thiG
1537	thiF
1536	thiE
1535	thiC
1645	nudC
1497	hemE
783	purD
786	purH
574	metA
20	aceB
19	aceA
580	metH
543	lysC
694	pgi
1065	xylE
549	malG
548	malF
547	malE
551	malK
521	lamB
1337	ubiC
1338	ubiA
731	plsB
218	dgkA
1	alr
1029	tyrB
1862	aphA
1870	actP
1411	acs
1715	nrfA
1872	nrfB
1873	nrfC
1874	nrfD
398	gltP
279	fdhF
1883	alsK
1884	alsE
1885	alsC
1886	alsA
2306	alsB
1759	rpiB
715	phnN
1560	proP
2307	adiC
1457	adiA
570	melA
571	melB
350	fumB
5	dcuB
546	lysU
2308	yjdL
127	cadA
128	cadB
2071	dipZ
1203	dcuA
91	aspA
327	frdD
326	frdC
325	frdB
324	frdA
766	psd
4486	rsgA
1332	amiB
781	purA
4500	ulaG
4501	ulaA
2310	ulaB
2311	ulaC
4502	ulaD
4503	ulaE
4504	ulaF
2312	cycA
4510	ytfE
156	cpdB
39	cysQ
1397	msrA
746	ppa
2313	ytfQ
2315	ytfT
2294	yjfF
277	fbp
2295	mpl
4601	nrdG
1382	nrdD
1368	treC
2029	treB
2317	mgtA
802	pyrI
796	pyrB
65	argI
1056	valS
4532	lptF
4533	lptG
2318	idnT
4536	idnO
4537	idnD
2051	idnK
284	fecE
283	fecD
282	fecC
281	fecB
280	fecA
4558	sgcE
4565	nanC
2324	gntP
1055	uxuA
2447	uxuB
2326	yjjL
4587	yjjN
4591	fhuF
2019	yjjG
215	deoC
213	deoA
214	deoB
216	deoD
1730	lplA
934	serB
939	slt
2328	yjjX
2060	ytjC
2741	glcF
4417	frlC
2439	dgoA
2314	ytfR
1251	thrL
2852	yaaX
9	yaaA
1468	yaaH
2853	yaaW
1465	htgA
4602	yaaI
235	dnaK
234	dnaJ
2854	insL-1
2855	yi82_1
2857	insA-1
910	rpsT
2858	yaaY
541	lspA
1068	fkpB
2331	caiE
1513	caiA
1515	fixA
1516	fixB
1517	fixC
1518	fixX
1519	yaaU
1520	kefF
43	apaG
516	rsmA
974	surA
1521	lptD
1522	djlA
2333	yabP
2332	rluA
1071	hepA
738	polB
1523	yabI
1253	leuL
1247	fruL
1072	mraZ
1073	rsmH
1074	ftsL
338	ftsW
336	ftsQ
333	ftsA
341	ftsZ
1075	secM
925	secA
2860	b0100
2192	yacG
2191	zapD
2861	b0105
1732	hofC
2011	hofB
2012	ppdD
38	ampE
2193	yacH
2329	yacL
1077	yacC
2197	yadG
2198	yadH
2199	yadI
1687	yadE
1686	yadD
1621	yadC
2201	yadK
2202	yadL
2203	yadM
1897	htrE
1898	yadV
2204	yadN
683	pcnB
1331	gluQ
224	dksA
2206	ligT
2205	hrpB
2208	erpA
2209	yadS
456	degP
2212	yaeH
2213	yaeI
2862	b0165
1377	glnD
563	map
892	rpsB
1022	tsf
329	frr
2291	rseP
2864	bamA
448	hlpA
852	rnhB
232	dnaE
2866	yaeR
2867	tilS
2868	rof
2869	yaeQ
2224	arfB
2038	nlpE
2039	yaeF
1459	yaeB
1458	rcsF
2533	rrsH
2519	rrfH
1594	yafD
1595	yafE
240	mltD
2871	yafS
851	rnhA
237	dnaQ
2872	yafT
2873	yafU
2874	yafV
2875	ivy
2878	yafJ
2879	yafK
2880	yafQ
2882	yafL
2883	rayT
2884	lfhA
2885	lafU
2886	dinB
2887	yafN
2888	yafO
2889	yafP
2890	ykfJ
1452	prfH
1079	frsA
2891	ykfI
2892	yafW
2893	ykfG
2894	yafX
2895	ykfF
2896	ykfB
2897	yafY
2898	yafZ
2899	ykfA
2901	insN-1
2903	insO-1
2904	ykfC
2216	afuC
2908	afuB
2215	yagB
2911	yagE
2912	yagF
2913	yagG
2914	yagH
2918	yagJ
2919	yagK
2920	yagL
2921	yagM
2922	yagN
2923	intF
2925	paoD
2926	paoC
2927	paoB
2928	paoA
2929	yagU
2930	ykgJ
2931	ecpE
2932	ecpD
2933	ecpC
2934	ecpB
2935	ecpA
2937	ykgL
2938	ykgM
2057	eaeH
2942	ykgB
2943	ykgI
2944	ykgC
2949	b0309
2950	ykgH
1214	yahA
2952	yahC
2954	yahE
2955	yahF
2956	yahG
2958	yahJ
2959	yahK
2960	yahL
2961	yahM
2962	yahN
2963	yahO
2968	prpE
517	lacA
2972	yaiL
2975	yaiO
2976	yaiX
2977	insC-1
2979	yaiF
2980	yaiP
2981	yaiS
2985	ykiB
2986	yaiT
2989	yaiU
2411	ampH
917	sbmA
2992	yaiY
2993	yaiZ
1231	iraP
1367	psiF
1232	adrA
2994	yaiI
1081	yaiA
79	aroM
2056	yaiE
2995	ykiA
2055	rdgC
56	araJ
916	sbcC
1082	sbcD
724	phoR
2996	proY
803	queA
985	tgt
1084	yajC
927	secD
929	secF
1085	yajD
2414	yajI
659	nusB
2998	yajO
1086	xseB
2827	yajL
3002	yajQ
3003	yajR
2075	yajG
992	tig
154	clpP
155	clpX
535	lon
3004	ppiD
3005	ybaV
3006	fadM
2432	ybaE
3010	mdlA
1570	mdlB
2080	glnK
3011	ybaY
3012	atl
2470	ffs
1087	ybaA
3013	ylaB
3014	ylaC
432	hha
2286	tomB
3015	mscK
2391	ybaM
756	priC
2397	ybaN
239	dnaX
1088	ybaB
825	recR
454	htpG
1089	aes
2336	ybaL
3016	fsr
2304	ybaK
3017	ybaP
3021	ybaT
3023	ybbJ
3024	qmcA
3025	ybbL
3026	ybbM
3027	ybbN
3028	ybbO
1600	ybbA
3029	ybbP
840	rhsD
1705	ybbC
3030	ylbH
1706	ybbD
-1	b0501
1704	ybbB
-1	ybbV
3040	ybbY
3042	allE
3045	fdrA
3046	ylbE_2
3047	ylbF
749	ppiB
2367	ybcI
2419	ybcJ
3048	sfmA
3049	sfmC
3050	sfmD
3051	sfmH
2254	sfmF
500	intD
3053	ybcC
3056	renD
622	emrE
3057	ybcK
3058	ybcL
3059	ybcM
3060	ybcN
3061	ninE
3062	ybcO
3063	rusA
3064	ybcQ
652	nmpC
3066	essD
3067	rrrD
3068	rzpD
3069	borD
3070	ybcV
3071	ybcW
3072	tfaD
3073	ybcY
3074	tfaX
666	ompT
2301	ybcH
1679	nfrA
1678	nfrB
3075	cusS
3080	ybdG
3081	ybdF
3082	ybdJ
3083	ybdK
291	fepE
1093	entH
163	cstA
2358	ybdH
3085	ybdL
3086	ybdM
3087	ybdN
1351	ahpC
1352	ahpF
3090	uspG
3091	ybdR
3093	rnk
847	rna
3100	citC
3101	dpiB
2096	crcB
2095	ybeM_1
3104	ybeM_2
1278	tatE
1541	ybeD
845	rlpA
600	mrdB
1229	rlmH
1230	rsfS
1378	holA
846	lptE
2401	ybeL
3107	ybeQ
3108	ybeR
3109	djlB
3110	ybeT
3111	ybeU
3112	djlC
3117	ybeX
3118	ybeY
3119	ybeZ
3120	miaB
627	nagD
3122	chiP
3123	ybfN
1709	ybfE
1710	ybfF
2086	seqA
3124	ybfP
