"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose minus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"G7203"	37.3146	33.7264666667	37.3146	34.3229666667	59.4245666667
"G7204"	2.45536666667	2.23253333333	2.45536666667	2.19756666667	2.93066666667
"G7205"	2.044	2.32976666667	2.044	3.31806666667	3.09976666667
"G7206"	1.77813333333	1.81573333333	1.77813333333	1.3843	2.78326666667
"G7207"	1.17176666667	0.808433333333	1.17176666667	0.9899	1.30963333333
"G7208"	1.2004	1.26433333333	1.2004	1.4106	1.82206666667
"G7209"	4.5301	4.13893333333	4.5301	3.31743333333	7.62593333333
"G7210"	0.6864	0.339566666667	0.6864	0.497366666667	0.509933333333
"G7211"	53.5647333333	145.221033333	53.5647333333	90.5565333333	129.2742
"G7212"	3.85486666667	11.5064	3.85486666667	17.8163333333	10.9420666667
"G7213"	4.44486666667	11.5785333333	4.44486666667	16.6104333333	8.60936666667
"G7214"	409.751566667	36.1054	409.751566667	82.3479666667	195.517933333
"G7215"	3.1603	2.13566666667	3.1603	2.75803333333	3.58456666667
"G7216"	81.5323666667	87.2293333333	81.5323666667	81.4999	88.0871
"G7217"	5.43753333333	8.61903333333	5.43753333333	9.03866666667	55.0717666667
"G7218"	14.5175	13.6637	14.5175	14.5365333333	7.1353
"G7219"	52.5404333333	88.1902	52.5404333333	57.2204	31.1655333333
"G7220"	134.059133333	213.6287	134.059133333	111.0255	44.6542666667
"G7221"	20.5015333333	27.7554666667	20.5015333333	14.4525333333	3.95486666667
"G7222"	8.29346666667	7.96853333333	8.29346666667	10.8432333333	27.7877333333
"G7223"	5.20546666667	5.2413	5.20546666667	6.3343	8.37776666667
"G7224"	0.901866666667	0.561733333333	0.901866666667	0.5295	0.806166666667
"G7225"	0.121566666667	0.0618333333333	0.121566666667	0.3795	0.113533333333
"G7226"	0.110833333333	0.0667333333333	0.110833333333	0.25	0.3487
"G7227"	0.151533333333	0.0447666666667	0.151533333333	0.259533333333	0.141533333333
"G7228"	2.6339	3.0273	2.6339	2.41836666667	4.04606666667
"G7229"	2.66963333333	4.05186666667	2.66963333333	4.10753333333	4.89056666667
"G7230"	0.582066666667	0.401933333333	0.582066666667	0.939733333333	0.587833333333
"G7231"	1.58726666667	1.94483333333	1.58726666667	2.33593333333	2.36363333333
"G7232"	4.78563333333	4.98633333333	4.78563333333	4.66856666667	8.46746666667
"G7233"	0.5604	0.741666666667	0.5604	1.06116666667	1.70953333333
"G7234"	1.19696666667	1.05863333333	1.19696666667	1.0984	2.6486
"G7235"	0.479533333333	0.552266666667	0.479533333333	0.903533333333	0.743566666667
"G7236"	0.569266666667	1.0994	0.569266666667	1.34683333333	1.0292
"G7237"	1.0297	1.22263333333	1.0297	1.5343	0.9796
"G7238"	0.492333333333	0.9814	0.492333333333	0.8692	0.940133333333
"G7239"	4.63426666667	3.5602	4.63426666667	2.84753333333	8.56903333333
"G7240"	9.20793333333	4.94206666667	9.20793333333	6.34026666667	43.3570333333
"G7241"	59.3242333333	56.5950333333	59.3242333333	12.9986666667	51.9990666667
"G7242"	27.6559	34.7354333333	27.6559	40.1638333333	42.6400333333
"G7243"	20.8455666667	13.8104	20.8455666667	13.0025	17.3900333333
"G7244"	35.0616333333	29.7317	35.0616333333	36.7831	51.9363666667
"G7245"	9.88196666667	8.39893333333	9.88196666667	8.80213333333	17.4301333333
"G7246"	1.88343333333	1.69246666667	1.88343333333	2.65356666667	2.37656666667
"G7247"	1.43283333333	1.52783333333	1.43283333333	2.11763333333	2.08706666667
"G7248"	1.16946666667	1.01146666667	1.16946666667	2.1079	1.47736666667
"G7249"	0.6093	0.602233333333	0.6093	1.00046666667	1.0819
"G7250"	0.6921	0.815466666667	0.6921	1.43673333333	0.836433333333
"G7251"	15.2779333333	12.7794666667	15.2779333333	14.0273	34.5331333333
"G7252"	200.842166667	148.328133333	200.842166667	222.392766667	583.4004
"G7254"	231.0001	177.1228	231.0001	276.943866667	990.323
"G7255"	32.7365666667	38.7928666667	32.7365666667	31.3434666667	38.2243
"G7256"	1.3497	2.44496666667	1.3497	2.50843333333	6.06783333333
"G7257"	8.11396666667	8.05076666667	8.11396666667	9.15346666667	12.5420333333
"G7258"	203.140233333	150.324933333	203.140233333	168.680133333	210.130666667
"G7259"	61.3955333333	60.5395333333	61.3955333333	74.5641666667	70.3227
"G7260"	12.3624666667	18.2848333333	12.3624666667	12.0561666667	8.1239
"G7261"	17.6692	36.5777	17.6692	26.9397	55.9504
"G7262"	10.2448333333	4.3134	10.2448333333	3.95843333333	4.1319
"G7263"	10.4773666667	7.0994	10.4773666667	9.3534	6.91406666667
"G7264"	6.8771	5.05316666667	6.8771	6.21686666667	8.00796666667
"G7265"	5.84336666667	5.07763333333	5.84336666667	5.8278	5.70656666667
"G7266"	197.818766667	77.7227666667	197.818766667	135.530233333	101.91
"G7267"	54.0406333333	66.7163	54.0406333333	69.0654	45.3262666667
"G7268"	13.3895333333	16.6293	13.3895333333	20.0217666667	22.7396333333
"G7269"	29.3577	30.4591	29.3577	36.5993333333	46.4943
"G7270"	16.3187333333	17.2186333333	16.3187333333	29.1982333333	37.0833333333
"G7271"	13.9124333333	13.8784333333	13.9124333333	25.1024666667	31.0754666667
"G7272"	40.8517333333	44.4103	40.8517333333	27.7915	24.8384333333
"G7273"	23.8115	19.4237	23.8115	16.5823666667	20.6072666667
"G7274"	3.23203333333	3.78713333333	3.23203333333	3.36446666667	3.6018
"G7275"	2.4254	2.64356666667	2.4254	2.23736666667	4.01216666667
"G7276"	2.15173333333	4.39993333333	2.15173333333	5.39833333333	9.8881
"G7277"	2.45096666667	3.78243333333	2.45096666667	5.87043333333	9.4021
"G7278"	5.3411	4.6511	5.3411	4.13823333333	3.49126666667
"G7279"	18.8790666667	21.4978666667	18.8790666667	32.6586333333	49.8878333333
"G7280"	37.0290333333	38.7755	37.0290333333	53.6455	30.7014333333
"G7281"	0.846566666667	1.08526666667	0.846566666667	0.972366666667	2.38926666667
"G7282"	1.35536666667	1.165	1.35536666667	2.02016666667	2.50933333333
"G7283"	0.757966666667	0.611066666667	0.757966666667	1.05003333333	1.7083
"G7284"	0.4008	0.508233333333	0.4008	0.9055	0.9628
"G7285"	0.321266666667	0.489933333333	0.321266666667	0.7536	0.901833333333
"G7286"	0.4623	0.846	0.4623	1.46276666667	0.878633333333
"G7287"	4.5572	4.71656666667	4.5572	7.71446666667	8.50986666667
"G7288"	1.45093333333	2.20466666667	1.45093333333	3.04743333333	2.60386666667
"G7289"	1.23853333333	1.15756666667	1.23853333333	2.12006666667	1.74196666667
"G7290"	0.767666666667	1.41996666667	0.767666666667	2.77236666667	2.14883333333
"G7291"	1.26023333333	0.998733333333	1.26023333333	1.82746666667	1.67506666667
"G7292"	0.232966666667	1.20366666667	0.232966666667	1.30363333333	1.10103333333
"G7293"	31.0351	65.9431666667	31.0351	163.804133333	91.37
"G7295"	3.79693333333	6.66296666667	3.79693333333	3.8168	32.6029333333
"G7296"	32.9993	26.2584	32.9993	21.7292	57.2134666667
"G7297"	22.4986666667	23.4046	22.4986666667	17.0199666667	25.8846666667
"G7298"	63.3705333333	60.1499333333	63.3705333333	47.4948	109.841533333
"G7300"	0.985233333333	0.708866666667	0.985233333333	0.786466666667	1.11716666667
"G7301"	0.813166666667	0.744	0.813166666667	1.0301	1.04656666667
"G7302"	1.87646666667	1.4602	1.87646666667	1.26983333333	1.88613333333
"G7303"	2.23883333333	1.60906666667	2.23883333333	1.9085	3.46533333333
"G7304"	3.2988	2.34076666667	3.2988	2.92553333333	4.7934
"G7305"	2.5241	2.74453333333	2.5241	4.08773333333	5.31063333333
"G7306"	2.54396666667	3.3107	2.54396666667	2.59156666667	5.53526666667
"G7307"	1.9358	2.63106666667	1.9358	2.85966666667	5.12036666667
"G7308"	2.90566666667	2.53646666667	2.90566666667	2.33296666667	3.8361
"G7309"	8.15753333333	10.5451666667	8.15753333333	6.4185	9.50036666667
"G7310"	18.0521666667	21.3827333333	18.0521666667	18.9631666667	27.0956
"G7311"	50.8775666667	56.2078	50.8775666667	64.3703	89.8134
"G7312"	247.381	358.345133333	247.381	294.8562	211.883766667
"G7313"	120.212266667	96.3100666667	120.212266667	36.8122666667	54.6854666667
"G7314"	3.81586666667	3.447	3.81586666667	2.9404	3.7492
"G7315"	332.402333333	305.649033333	332.402333333	254.4802	442.954633333
"G7316"	1.71963333333	2.02753333333	1.71963333333	2.8112	4.57206666667
"G7317"	4.5657	4.36946666667	4.5657	4.50846666667	8.85613333333
"G7318"	100.266766667	100.7677	100.266766667	65.2552333333	83.4529
"G7319"	79.8776666667	95.4045666667	79.8776666667	76.4724333333	103.5639
"G7320"	120.873666667	147.6301	120.873666667	124.0402	163.327066667
"G7321"	168.898866667	215.1497	168.898866667	179.3203	208.155733333
"G7322"	3.80933333333	3.11976666667	3.80933333333	3.48736666667	6.4097
"G7323"	22.8743	13.3295333333	22.8743	20.2978333333	50.0265
"G7324"	341.570466667	413.501333333	341.570466667	511.365433333	673.7122
"G7325"	247.381766667	326.2516	247.381766667	451.226433333	486.645666667
"G7326"	157.4659	343.4657	157.4659	684.904466667	873.872366667
"G7327"	167.896766667	109.451733333	167.896766667	77.9534333333	106.265766667
"G7328"	3.672	3.30533333333	3.672	2.1252	2.49796666667
"G7329"	5.06526666667	7.10883333333	5.06526666667	9.08626666667	40.4259
"G7330"	5.61336666667	10.3962	5.61336666667	8.0183	8.1744
"G7331"	5.3615	28.9059666667	5.3615	49.1690333333	16.9911333333
"G7334"	4.9668	6.02406666667	4.9668	8.20756666667	10.6935333333
"G7335"	2.8506	5.89526666667	2.8506	7.53056666667	8.44436666667
"G7336"	5.40036666667	5.59063333333	5.40036666667	7.34133333333	9.1489
"G7337"	5.90176666667	9.2733	5.90176666667	13.9061333333	39.6512333333
"G7338"	4.25463333333	4.7852	4.25463333333	7.02886666667	8.5664
"G7339"	4.60753333333	5.35983333333	4.60753333333	6.92316666667	8.0326
"G7340"	1.08473333333	0.9858	1.08473333333	1.77316666667	1.77173333333
"G7341"	2.0726	1.37446666667	2.0726	2.36866666667	2.17566666667
"G7342"	0.690533333333	1.30126666667	0.690533333333	2.66746666667	1.5371
"G7343"	1.07506666667	1.00483333333	1.07506666667	1.4403	1.34286666667
"G7344"	6.52033333333	8.1522	6.52033333333	10.364	8.0216
"G7345"	18.3446666667	19.0053666667	18.3446666667	20.8253	27.0863333333
"G7346"	13.4269	34.1887333333	13.4269	9.47786666667	7.87896666667
"G7347"	53.9115666667	66.8120333333	53.9115666667	38.0471666667	73.4367333333
"G7348"	145.8751	153.456966667	145.8751	104.761066667	191.912066667
"G7349"	13.6817	20.2205333333	13.6817	10.5962333333	11.7520333333
"G7350"	18.3738333333	16.3144666667	18.3738333333	30.8518	23.1318
"G7352"	386.323333333	444.6134	386.323333333	417.084166667	252.014366667
"G7353"	6.2048	8.19743333333	6.2048	5.77876666667	4.32126666667
"G7354"	62.5248	33.1732666667	62.5248	17.7902666667	27.5844
"G7355"	36.4499666667	46.0279333333	36.4499666667	45.6451666667	44.1285333333
"G7357"	76.3255	74.5783333333	76.3255	54.0206333333	55.4217333333
"G7358"	73.8429	72.2765	73.8429	63.2632333333	80.9912
"G7359"	7.4088	9.1677	7.4088	6.40863333333	8.54826666667
"G7360"	3.683	2.67193333333	3.683	2.8916	2.9782
"G7361"	1.0438	1.68833333333	1.0438	2.12503333333	1.8048
"G7362"	19.8514333333	27.7362	19.8514333333	27.1606	36.2764333333
"G7363"	39.4338666667	36.5675	39.4338666667	39.8462333333	42.9376
"G7364"	9.15733333333	5.54223333333	9.15733333333	4.6232	5.85953333333
"G7365"	127.3254	126.2235	127.3254	68.5368666667	75.1517
"G7366"	59.3276333333	74.3915666667	59.3276333333	38.9945666667	92.6398333333
"G7367"	3.19136666667	2.35833333333	3.19136666667	4.732	5.40813333333
"G7368"	2.0568	1.914	2.0568	2.07683333333	3.00043333333
"G7369"	2.2195	1.99113333333	2.2195	2.04966666667	2.53296666667
"G7370"	1.61326666667	2.83783333333	1.61326666667	2.5085	1.73646666667
"G7371"	3.59206666667	4.79543333333	3.59206666667	6.68363333333	3.30043333333
"G7372"	7.2436	10.4038333333	7.2436	11.5085666667	23.8996
"G7373"	9.73233333333	24.8456666667	9.73233333333	17.3792666667	32.9791
"G7374"	8.475	16.3617666667	8.475	12.8947666667	13.1686666667
"G7375"	6.85083333333	2.5147	6.85083333333	1.55096666667	1.4551
"G7376"	8.785	7.2571	8.785	7.17296666667	5.4481
"G7377"	5.77356666667	8.695	5.77356666667	5.69216666667	7.16106666667
"G7378"	2.56043333333	2.0801	2.56043333333	3.32733333333	4.17343333333
"G7379"	1.0871	1.31256666667	1.0871	1.13503333333	1.92396666667
"G7380"	2.65576666667	1.46026666667	2.65576666667	2.3867	3.30273333333
"G7381"	3.2531	3.04533333333	3.2531	2.91393333333	4.9362
"G7382"	3.25973333333	5.0929	3.25973333333	4.2096	13.1670666667
"G7383"	2.11523333333	2.54696666667	2.11523333333	1.17183333333	1.32073333333
"G7384"	0.8599	0.426933333333	0.8599	0.459333333333	0.2466
"G7385"	0.342866666667	0.1149	0.342866666667	0.130466666667	0.180566666667
"G7386"	0.338866666667	0.120933333333	0.338866666667	0.4093	0.395533333333
"G7387"	0.0	0.0	0.0	0.0	0.0
"G7388"	0.290733333333	0.8767	0.290733333333	0.602066666667	1.20336666667
"G7389"	0.0671666666667	0.166666666667	0.0671666666667	0.4197	0.1832
"G7391"	0.253466666667	0.423033333333	0.253466666667	0.5622	0.706333333333
"G7392"	0.3265	0.990133333333	0.3265	0.643266666667	0.8326
"G7393"	1.3537	0.763433333333	1.3537	0.651033333333	0.913333333333
"G7394"	2.26673333333	12.9248333333	2.26673333333	63.0982333333	82.7494
"G7395"	36.951	112.2844	36.951	126.897366667	1570.96863333
"G7396"	38.2271	46.0533333333	38.2271	49.6032	269.756866667
"G7397"	13.334	8.8387	13.334	10.4655666667	22.9554333333
"G7398"	13.0218	29.0192666667	13.0218	14.6495666667	37.9923666667
"G7399"	13.4737	5.82853333333	13.4737	27.871	124.910433333
"G7400"	45.7643666667	88.0909333333	45.7643666667	75.63	778.529033333
"G7401"	645.7667	1006.1889	645.7667	1934.252	2701.27146667
"G7402"	195.0198	307.120633333	195.0198	768.714933333	1407.62406667
"G7403"	4.31396666667	8.04843333333	4.31396666667	5.5377	7.1329
"G7404"	3.69853333333	5.09126666667	3.69853333333	3.65736666667	6.8269
"G7405"	99.6149333333	103.228466667	99.6149333333	73.5849	52.5435
"G7406"	110.123933333	105.0431	110.123933333	86.2231333333	53.1406
"G7407"	62.9083	63.9431666667	62.9083	61.7774	57.8904
"G7408"	69.5482	54.9625666667	69.5482	54.0275	42.2293
"G7409"	33.9394666667	37.0183	33.9394666667	44.9434666667	29.3305333333
"G7410"	11.215	21.2677	11.215	18.4293333333	21.6587666667
"G7413"	3.14026666667	3.0281	3.14026666667	3.7484	6.78956666667
"G7414"	19.2201333333	18.5595666667	19.2201333333	21.9351333333	35.4482333333
"G7415"	2.13163333333	2.79253333333	2.13163333333	1.98326666667	1.74963333333
"G7416"	16.7089666667	16.3648666667	16.7089666667	17.9663	22.899
"G7417"	2.51256666667	2.60733333333	2.51256666667	3.81473333333	2.90973333333
"G7418"	4.91213333333	4.5577	4.91213333333	5.63156666667	4.7651
"G7419"	3.6651	2.53746666667	3.6651	5.13533333333	4.2454
"G7420"	4.94946666667	3.46403333333	4.94946666667	6.33463333333	6.6116
"G7421"	3.43336666667	3.27293333333	3.43336666667	3.23146666667	5.08556666667
"G7422"	81.9727	82.4132	81.9727	68.7912666667	64.6825333333
"G7423"	57.2275333333	61.3351666667	57.2275333333	39.6186333333	46.7003333333
"G7424"	101.387066667	99.9539333333	101.387066667	55.9065	68.6399333333
"G7425"	4.24793333333	7.83953333333	4.24793333333	7.32186666667	11.3347666667
"G7426"	5.60553333333	10.8726	5.60553333333	14.78	15.9898666667
"G7427"	4.9054	6.7249	4.9054	7.756	9.64413333333
"G7428"	3.3443	4.11893333333	3.3443	4.6395	6.5115
"G7429"	3.49826666667	5.77573333333	3.49826666667	6.86036666667	7.26403333333
"G7430"	1.16836666667	1.65526666667	1.16836666667	1.72303333333	2.537
"G7431"	17.1584666667	43.9033333333	17.1584666667	16.2348	19.7831666667
"G7432"	4.05033333333	2.88353333333	4.05033333333	2.36213333333	2.3508
"G7433"	6.16756666667	3.9143	6.16756666667	5.8432	5.3007
"G7434"	5.02076666667	3.35703333333	5.02076666667	4.0764	2.95296666667
"G7435"	1.7849	1.7037	1.7849	2.0823	3.01106666667
"G7436"	1.40636666667	1.17763333333	1.40636666667	1.68486666667	2.30016666667
"G7437"	0.511066666667	0.6284	0.511066666667	0.803133333333	0.8968
"G7439"	1.0987	1.2993	1.0987	2.60603333333	2.5295
"G7440"	0.336733333333	0.2857	0.336733333333	2.1093	0.223766666667
"G7442"	1.83263333333	2.1011	1.83263333333	4.32036666667	2.7758
"G7443"	17.7119	12.5694666667	17.7119	12.3164666667	40.9004
"G7444"	1.13393333333	0.762233333333	1.13393333333	0.839533333333	1.027
"G7445"	3.15453333333	3.43966666667	3.15453333333	5.88103333333	10.6948333333
"G7446"	2.701	2.0884	2.701	2.70013333333	4.28566666667
"G7447"	1.1764	1.10403333333	1.1764	1.61043333333	1.2695
"G7448"	85.2482333333	57.655	85.2482333333	103.157633333	126.4526
"G7449"	23.6801666667	27.1636	23.6801666667	20.6361333333	37.0238333333
"G7450"	26.8044666667	28.5942333333	26.8044666667	22.9985333333	42.8848
"G7451"	86.2954666667	72.4033333333	86.2954666667	57.9700666667	84.9693
"G7452"	61.5830666667	58.1465666667	61.5830666667	59.8053666667	65.4181666667
"G7453"	29.4663	64.0675333333	29.4663	62.9204666667	428.6109
"G7454"	40.3212	31.659	40.3212	22.4047666667	39.3797333333
"G7455"	53.5842666667	45.5780333333	53.5842666667	33.6847333333	61.1348666667
"G7456"	21.7769333333	27.0293333333	21.7769333333	25.9754666667	32.414
"G7457"	18.8556	32.5168	18.8556	18.5038666667	17.7354
"G7458"	38.7658	29.2963	38.7658	73.2031666667	35.4996
"G7459"	309.580566667	212.773933333	309.580566667	200.5686	251.863066667
"G7460"	20.4437333333	31.8461333333	20.4437333333	23.9263333333	33.0079666667
"G7461"	107.510166667	95.5413	107.510166667	163.922733333	369.249133333
"G7462"	104.210433333	119.497533333	104.210433333	159.275833333	166.0447
"G7463"	5.27926666667	4.9405	5.27926666667	14.1293	7.88816666667
"G7464"	6.5027	31.6088	6.5027	58.5532666667	8.28873333333
"G7465"	9.82686666667	3.29056666667	9.82686666667	10.1712	7.02923333333
"G7466"	4.39293333333	2.5886	4.39293333333	4.18996666667	3.37633333333
"G7467"	6.37816666667	2.5545	6.37816666667	2.7816	2.56316666667
"G7468"	3.24243333333	2.493	3.24243333333	1.37303333333	1.22773333333
"G7469"	0.171266666667	0.7625	0.171266666667	0.433666666667	0.459033333333
"G7470"	0.509866666667	0.501133333333	0.509866666667	0.161133333333	0.237733333333
"G7471"	0.217533333333	0.314533333333	0.217533333333	0.618466666667	0.2942
"G7472"	0.6257	0.537766666667	0.6257	0.663233333333	0.6006
"G7473"	1.17933333333	1.24906666667	1.17933333333	1.35763333333	1.6002
"G7474"	0.116466666667	0.432066666667	0.116466666667	0.3633	0.241833333333
"G7475"	0.315433333333	0.287166666667	0.315433333333	0.456666666667	0.4749
"G7476"	0.290133333333	0.355733333333	0.290133333333	0.360566666667	0.492266666667
"G7477"	0.539866666667	0.4321	0.539866666667	0.234333333333	0.181566666667
"G7478"	0.514966666667	2.10873333333	0.514966666667	1.07226666667	0.663533333333
"G7479"	2.0563	3.9768	2.0563	2.15896666667	3.1133
"G7480"	7.3435	5.22403333333	7.3435	6.51313333333	10.0344666667
"G7481"	6.7581	6.114	6.7581	8.1899	14.6323333333
"G7482"	6.02086666667	7.65376666667	6.02086666667	6.73273333333	13.0223
"G7483"	10.8663666667	9.79746666667	10.8663666667	6.0172	6.67843333333
"G7484"	60.2322666667	48.6941333333	60.2322666667	50.2541666667	54.3741
"G7485"	2.8403	2.3777	2.8403	7.2178	3.80076666667
"G7486"	2.25606666667	2.4773	2.25606666667	6.91076666667	3.653
"G7487"	2.61263333333	2.51386666667	2.61263333333	6.9067	4.2478
"G7488"	10.6948	4.5289	10.6948	16.1739666667	5.2295
"G7489"	1.1611	0.886466666667	1.1611	1.3556	0.900533333333
"G7490"	2.27956666667	2.45223333333	2.27956666667	2.59726666667	2.97946666667
"G7491"	1.5374	1.56396666667	1.5374	2.73213333333	2.47796666667
"G7492"	1.89253333333	1.71953333333	1.89253333333	2.0166	2.66233333333
"G7493"	6.61393333333	3.9187	6.61393333333	6.11853333333	8.7324
"G7494"	2.62713333333	2.79983333333	2.62713333333	4.70723333333	3.8145
"G7495"	1.79296666667	1.56753333333	1.79296666667	5.07693333333	1.50486666667
"G7496"	8.02236666667	5.82886666667	8.02236666667	10.0075666667	14.0379666667
"G7497"	1.93966666667	1.6156	1.93966666667	2.09143333333	2.4108
"G7498"	0.984866666667	0.680133333333	0.984866666667	0.772866666667	1.06056666667
"G7499"	2.20516666667	2.18483333333	2.20516666667	2.81633333333	3.74023333333
"G7500"	4.15303333333	3.1191	4.15303333333	3.75853333333	5.15176666667
"G7501"	4.19433333333	3.9709	4.19433333333	3.9871	6.10626666667
"G7502"	7.99493333333	9.298	7.99493333333	13.0867	12.0551333333
"G7503"	2.89613333333	4.02366666667	2.89613333333	8.59943333333	4.97693333333
"G7505"	4.10543333333	3.1622	4.10543333333	5.90196666667	5.40833333333
"G7506"	1.62303333333	2.00713333333	1.62303333333	2.33576666667	1.9789
"G7507"	0.6126	0.607833333333	0.6126	0.9802	0.702633333333
"G7508"	13.6873333333	18.2068666667	13.6873333333	15.9119	52.9805666667
"G7509"	111.026466667	63.5310333333	111.026466667	50.5324333333	45.8204
"G7510"	165.077666667	90.4935	165.077666667	83.4992	90.5848666667
"G7511"	172.9559	119.511333333	172.9559	193.006733333	210.314833333
"G7512"	171.0796	98.5282666667	171.0796	101.514966667	232.560266667
"G7513"	96.9062333333	61.2927	96.9062333333	77.9679333333	79.5356333333
"G7514"	9.8063	8.72393333333	9.8063	47.5114666667	59.9006333333
"G7515"	4.0155	3.9656	4.0155	3.50426666667	4.4975
"G7516"	3.43083333333	3.3324	3.43083333333	3.10663333333	4.1274
"G7517"	3.00136666667	2.9153	3.00136666667	2.7352	4.57103333333
"G7518"	4.8828	6.54063333333	4.8828	4.79136666667	7.93113333333
"G7520"	0.492533333333	1.19526666667	0.492533333333	1.27256666667	2.05356666667
"G7521"	38.9025666667	62.1818	38.9025666667	85.6151333333	22.7854
"G7522"	160.848333333	272.0312	160.848333333	318.131533333	79.3333666667
"G7523"	21.5161	65.6357666667	21.5161	41.7925666667	226.094133333
"G7524"	87.1612666667	125.641966667	87.1612666667	98.5912	143.317266667
"G7525"	75.4922333333	124.2416	75.4922333333	84.2312	96.4008333333
"G7526"	3.11576666667	3.33733333333	3.11576666667	3.62553333333	3.52176666667
"G7527"	37.2636666667	40.6903333333	37.2636666667	33.8965666667	35.5511
"G7528"	71.1863	88.0768333333	71.1863	69.6461	54.2592
"G7529"	53.5726	60.8631333333	53.5726	41.3524333333	31.6663666667
"G7530"	46.4389	68.6060333333	46.4389	50.9873333333	42.6433
"G7531"	30.7152	42.1436666667	30.7152	29.8714333333	25.4703
"G7532"	209.2749	196.784133333	209.2749	216.916466667	163.146566667
"G7533"	47.2378	58.2119333333	47.2378	32.5351666667	25.3112333333
"G7534"	27.4043333333	4.4662	27.4043333333	3.948	9.88056666667
"G7535"	4.46026666667	5.17353333333	4.46026666667	4.42893333333	3.66056666667
"G7536"	17.2459	27.7905666667	17.2459	18.7127666667	17.1556
"G7537"	4.08323333333	2.2412	4.08323333333	2.11953333333	0.812766666667
"G7538"	15.2654	7.57576666667	15.2654	6.58626666667	1.64313333333
"G7539"	15.3482	6.2602	15.3482	6.55046666667	3.3471
"G7541"	52.1743666667	8.0959	52.1743666667	14.5050333333	8.20016666667
"G7542"	1.91516666667	4.54106666667	1.91516666667	5.0148	5.68456666667
"G7543"	25.7955333333	41.8451333333	25.7955333333	65.3849333333	33.0443666667
"G7544"	1.51413333333	3.28573333333	1.51413333333	5.12576666667	5.02713333333
"G7545"	1.29363333333	4.61763333333	1.29363333333	6.42016666667	5.09523333333
"G7546"	5.41773333333	30.8481333333	5.41773333333	21.1032666667	21.5867666667
"G7547"	12.1218333333	13.4497	12.1218333333	12.785	12.6014333333
"G7548"	140.3422	170.9556	140.3422	212.429766667	215.010166667
"G7549"	5.9653	4.2093	5.9653	3.88363333333	5.12683333333
"G7550"	0.4385	1.04256666667	0.4385	1.0624	1.1338
"G7551"	0.935966666667	1.5188	0.935966666667	2.23663333333	1.6618
"G7552"	0.748433333333	0.306866666667	0.748433333333	0.8027	0.6038
"G7553"	28.5275333333	66.3020666667	28.5275333333	88.4661666667	151.9407
"G7554"	40.1042666667	2.50086666667	40.1042666667	23.3268	40.527
"G7555"	40.5499333333	2.887	40.5499333333	132.9469	308.162933333
"G7556"	3.6111	5.10113333333	3.6111	13.0141666667	43.1281
"G7557"	2.23073333333	10.3465333333	2.23073333333	7.35656666667	71.8318
"G7558"	9.28636666667	11.0323333333	9.28636666667	53.9821666667	19.3684666667
"G7559"	64.7295666667	111.530033333	64.7295666667	102.206833333	66.1852333333
"G7561"	132.0222	135.119	132.0222	90.5738333333	132.6385
"G7562"	255.197066667	6.48126666667	255.197066667	6.52123333333	9.92406666667
"G7563"	11.1954	10.4887666667	11.1954	13.2524333333	12.3572
"G7564"	30.5692333333	31.6643333333	30.5692333333	55.4214666667	58.692
"G7565"	18.4706666667	45.2930333333	18.4706666667	54.4354	232.333366667
"G7566"	4.9562	3.55433333333	4.9562	2.61946666667	5.6375
"G7567"	5.31696666667	7.5472	5.31696666667	4.04486666667	5.34193333333
"G7568"	24.0216	46.7170333333	24.0216	15.2435666667	6.7313
"G7570"	17.8947333333	14.8943333333	17.8947333333	29.4950333333	9.6414
"G7571"	23.9769333333	26.3525333333	23.9769333333	40.1449333333	62.9660666667
"G7572"	37.3184	35.2677	37.3184	46.0060333333	55.7606
"G7573"	8.32826666667	7.05833333333	8.32826666667	6.18363333333	26.7389
"G7574"	8.54213333333	12.9214	8.54213333333	12.5155666667	164.544033333
"G7575"	5.22743333333	2.7593	5.22743333333	2.80773333333	5.83886666667
"G7577"	1.04416666667	0.749566666667	1.04416666667	0.402433333333	0.507066666667
"G7578"	82.8935666667	99.1244	82.8935666667	87.2788666667	84.8196
"G7579"	114.3831	130.277533333	114.3831	175.215733333	170.4459
"G7580"	111.9907	117.572533333	111.9907	152.218133333	120.7145
"G7582"	404.856366667	279.246466667	404.856366667	264.800666667	221.310866667
"G7583"	5.8848	6.2293	5.8848	7.6166	15.2131666667
"G7584"	8.10216666667	5.88296666667	8.10216666667	6.24573333333	10.3192
"G7585"	1.95623333333	2.0554	1.95623333333	1.6683	2.0294
"G7586"	1.15163333333	1.5661	1.15163333333	1.34446666667	0.823066666667
"G7587"	3.054	3.05306666667	3.054	2.79953333333	3.02466666667
"G7588"	5.92933333333	2.70796666667	5.92933333333	2.83116666667	2.53886666667
"G7589"	3.73203333333	2.18076666667	3.73203333333	2.435	2.78573333333
"G7590"	29.8364333333	34.5763666667	29.8364333333	31.4130333333	54.0253333333
"G7593"	68.1612	80.8989666667	68.1612	113.040966667	49.7741666667
"G7594"	42.3399	25.6904	42.3399	35.3424	25.1328333333
"G7595"	30.1891	41.6283333333	30.1891	84.0611	16.6050666667
"G7596"	6.61513333333	74.6728666667	6.61513333333	28.9108	768.704633333
