"Gene"	"M9 Glucose minus AAs"
"EG10162"	1349.616667
"EG10163"	487.9923333
"EG10164"	3455.63
"EG10165"	4626.223333
"EG10166"	1860.16
"EG10167"	2128.936667
"EG10168"	1022.444667
"EG10169"	2855.696667
"EG10170"	680.6406667
"EG10172"	1671.813333
"EG10173"	1744.373333
"EG10174"	2154.123333
"EG10175"	155.7416667
"EG10176"	579.5143333
"EG10177"	580.057
"EG10178"	5931.766667
"EG10179"	5031.92
"EG10180"	4282.653333
"EG10181"	4447.523333
"EG10182"	2139.966667
"EG10183"	1352.833333
"EG10184"	681.3433333
"EG10185"	1914.436667
"EG10186"	4790.836667
"EG10187"	1394.5
"EG10188"	845.354
"EG10189"	2581.696667
"EG10190"	2907.873333
"EG10191"	3093.5
"EG10192"	7411.623333
"EG10193"	1265.633333
"EG10194"	2896.78
"EG10195"	2539.573333
"EG10196"	1307.646667
"EG10197"	1602.423333
"EG10198"	1395.923333
"EG10200"	664.056
"EG10201"	1973.43
"EG10202"	193.208
"EG10203"	1209.61
"EG10204"	1967.953333
"EG10205"	3491.623333
"EG10206"	2280.433333
"EG10207"	3394.603333
"EG10208"	463.015
"EG10209"	2598.693333
"EG10210"	555.1766667
"EG10211"	696.2583333
"EG10212"	940.6196667
"EG10213"	433.1623333
"EG10214"	1679.353333
"EG10215"	1131.206667
"EG10216"	908.6466667
"EG10217"	1919.486667
"EG10218"	1141.020333
"EG10219"	1045.848333
"EG10220"	1370.376667
"EG10221"	1333.306667
"EG10222"	2485.486667
"EG10223"	510.244
"EG10224"	1056.256667
"EG10225"	233.3066667
"EG10226"	1190.573333
"EG10227"	65.79476667
"EG10228"	165.4843333
"EG10229"	973.3236667
"EG10230"	2576.703333
"EG10231"	1074.471
"EG10232"	102.7765667
"EG10233"	101.1180667
"EG10234"	1180.833333
"EG10235"	1503.19
"EG10236"	1345.746667
"EG10237"	389.905
"EG10238"	2433.593333
"EG10239"	1436.816667
"EG10240"	2436.43
"EG10241"	3887.786667
"EG10242"	1309.726667
"EG10243"	1003.543667
"EG10244"	1430.223333
"EG10245"	1215.516667
"EG10246"	1441.996667
"EG10247"	1202.44
"EG10248"	2614.986667
"EG10249"	442.2146667
"EG10250"	129.107
"EG10251"	912.0046667
"EG10252"	310.248
"EG10253"	108.939
"EG10254"	966.3983333
"EG10255"	1298.97
"EG10256"	1579
"EG10257"	1963.35
"EG10258"	5812.946667
"EG10259"	1441.07
"EG10260"	742.5566667
"EG10261"	588.1706667
"EG10262"	81.8596
"EG10263"	571.478
"EG10264"	311.7233333
"EG10265"	2916.24
"EG10266"	2374.813333
"EG10267"	229.591
"EG10268"	59.32456667
"EG10269"	412.3623333
"EG10270"	693.4696667
"EG10271"	1764.286667
"EG10272"	1708.15
"EG10273"	1774.17
"EG10274"	3346.383333
"EG10275"	3382.2
"EG10276"	1560.63
"EG10277"	3140.633333
"EG10278"	859.5313333
"EG10279"	267.5656667
"EG10280"	287.3743333
"EG10281"	981.8646667
"EG10282"	2834.826667
"EG10283"	1939.966667
"EG10284"	610.3366667
"EG10285"	306.407
"EG10286"	329.6036667
"EG10287"	169.469
"EG10288"	239.888
"EG10289"	237.2023333
"EG10290"	216.052
"EG10291"	525.4123333
"EG10292"	204.01
"EG10293"	591.225
"EG10294"	306.6426667
"EG10295"	949.6346667
"EG10296"	393.4643333
"EG10297"	1009.338667
"EG10298"	250.575
"EG10299"	663.7186667
"EG10300"	1363.213333
"EG10301"	486.24
"EG10302"	869.6733333
"EG10303"	857.8183333
"EG10304"	1125.406667
"EG10305"	607.1306667
"EG10306"	76.12786667
"EG10307"	711.6973333
"EG10308"	2299.08
"EG10309"	388.6963333
"EG10310"	385.964
"EG10311"	162.4443333
"EG10312"	297.6043333
"EG10313"	258.2983333
"EG10314"	191.7293333
"EG10315"	206.2223333
"EG10316"	3189.16
"EG10317"	3265.883333
"EG10318"	2794.433333
"EG10319"	708.667
"EG10320"	555.3833333
"EG10321"	725.8463333
"EG10322"	158.1076667
"EG10323"	493.0396667
"EG10324"	382.2936667
"EG10325"	2785.483333
"EG10326"	903.541
"EG10327"	1093.488333
"EG10328"	2457.793333
"EG10329"	399.4113333
"EG10330"	1892.53
"EG10331"	333.41
"EG10332"	424.6746667
"EG10333"	193.3333333
"EG10334"	1428.67
"EG10335"	2387.253333
"EG10336"	257.039
"EG10337"	537.7656667
"EG10338"	743.9423333
"EG10339"	3449.2
"EG10340"	1599.723333
"EG10341"	1459.886667
"EG10342"	1569.273333
"EG10343"	661.6883333
"EG10344"	1075.086667
"EG10345"	908.2716667
"EG10346"	1550.596667
"EG10347"	3177.633333
"EG10348"	38.77933333
"EG10349"	386.4036667
"EG10350"	1228.6
"EG10351"	151.0633333
"EG10352"	91.6682
"EG10353"	318.0886667
"EG10355"	1386.343333
"EG10356"	1290.213333
"EG10357"	46.74086667
"EG10358"	537.3496667
"EG10359"	3611.806667
"EG10360"	7055.946667
"EG10361"	751.5116667
"EG10362"	1455.513333
"EG10363"	2381.483333
"EG10364"	590.5313333
"EG10365"	155.715
"EG10366"	667.443
"EG10367"	7581.1
"EG10368"	2330.483333
"EG10369"	785.746
"EG10370"	1227.926667
"EG10371"	3813.933333
"EG10372"	2587.216667
"EG10373"	1005.98436385
"EG10374"	529.3556667
"EG10375"	533.6246667
"EG10376"	330.1656667
"EG10377"	1295.486667
"EG10378"	2164.916667
"EG10379"	2362.68
"EG10380"	906.3906667
"EG10381"	1978.083333
"EG10382"	1842.41
"EG10383"	2425.39
"EG10384"	1142.256667
"EG10385"	808.273
"EG10386"	4602.603333
"EG10387"	986.4903333
"EG10388"	1881.57
"EG10389"	2236.293333
"EG10390"	1339.673333
"EG10391"	303.0246667
"EG10392"	353.7986667
"EG10393"	211.4123333
"EG10394"	419.9266667
"EG10395"	859.8436667
"EG10396"	213.141
"EG10397"	1344.576667
"EG10398"	233.21
"EG10399"	295.9393333
"EG10400"	894.629
"EG10401"	427.7593333
"EG10402"	4711.096667
"EG10403"	5647.646667
"EG10404"	4575.973333
"EG10405"	232.7483333
"EG10406"	347.2586667
"EG10407"	1949.083333
"EG10408"	4306.736667
"EG10409"	1604.336667
"EG10410"	2078.22
"EG10411"	4964.36
"EG10412"	1498.623333
"EG10413"	497.585
"EG10414"	1949.6
"EG10415"	835.23
"EG10416"	1626.833333
"EG10417"	568.8873333
"EG10418"	2799.683333
"EG10419"	1136.356667
"EG10420"	2079.49
"EG10421"	3440.476667
"EG10422"	2351.96
"EG10423"	1155.296667
"EG10424"	1058.16
"EG10425"	1622.646667
"EG10426"	996.818
"EG10427"	993.5893333
"EG10428"	1228.156667
"EG10429"	1247.416667
"EG10430"	1337.943333
"EG10431"	436.4206667
"EG10432"	578.8896667
"EG10433"	1320.276667
"EG10434"	719.2876667
"EG10435"	1550.836667
"EG10436"	1996.29
"EG10437"	2755.226667
"EG10438"	3198.956667
"EG10439"	2185.12
"EG10440"	2902.906667
"EG10441"	3660.37
"EG10442"	513.7873333
"EG10443"	369.2526667
"EG10444"	2650.93
"EG10445"	2004.83
"EG10446"	2646.906667
"EG10447"	1633.486667
"EG10448"	2355.896667
"EG10449"	2838.05
"EG10450"	1693.26
"EG10451"	1344.443333
"EG10452"	1403.496667
"EG10453"	1900.106667
"EG10454"	1431.066667
"EG10455"	6006.5
"EG10456"	529.946
"EG10457"	5202.07
"EG10458"	846.7766667
"EG10459"	933.572
"EG10460"	437.2503333
"EG10461"	560.9196667
"EG10462"	1267.663333
"EG10463"	570.315
"EG10464"	782.502
"EG10465"	738.2416667
"EG10466"	5760.073333
"EG10467"	3023.506667
"EG10468"	129.251
"EG10469"	564.831
"EG10470"	261.371
"EG10471"	42.80983333
"EG10472"	378.2626667
"EG10473"	7.821713333
"EG10474"	16.75493
"EG10475"	201.153
"EG10476"	113.737
"EG10477"	787.7763333
"EG10478"	93.09363333
"EG10479"	158.9483333
"EG10480"	241.2976667
"EG10481"	475.0183333
"EG10482"	794.479
"EG10483"	388.916
"EG10484"	1115.096667
"EG10485"	406.6216667
"EG10486"	345.7896667
"EG10487"	626.3206667
"EG10488"	312.069
"EG10489"	8134.536667
"EG10490"	388.7106667
"EG10491"	659.1523333
"EG10492"	2306.293333
"EG10493"	996.218
"EG10494"	2015.906667
"EG10495"	6968.766667
"EG10496"	1552.283333
"EG10497"	3647.39
"EG10498"	1005.98436385
"EG10499"	2697.656667
"EG10500"	2225.63
"EG10501"	1670.916667
"EG10502"	1543.976667
"EG10503"	540.658
"EG10504"	4330.66
"EG10505"	2330.663333
"EG10506"	6643.083333
"EG10507"	346.378
"EG10508"	1806.523333
"EG10509"	1753.766667
"EG10510"	3790.056667
"EG10511"	1293.936667
"EG10512"	912.47
"EG10513"	177.6486667
"EG10514"	61.18996667
"EG10515"	978.823
"EG10516"	629.3383333
"EG10517"	650.2056667
"EG10518"	2027.146667
"EG10519"	1539.583333
"EG10520"	997.6356667
"EG10521"	458.8193333
"EG10522"	3867.743333
"EG10523"	1284.723333
"EG10524"	33.68916667
"EG10525"	364.893
"EG10526"	1005.98436385
"EG10527"	689.2953333
"EG10528"	879.555
"EG10529"	1247.126667
"EG10530"	759.9683333
"EG10531"	130.8586667
"EG10532"	2734.253333
"EG10533"	1326.106667
"EG10534"	1071.24
"EG10535"	47.79036667
"EG10536"	2226.25
"EG10537"	2953.73
"EG10538"	3511.826667
"EG10539"	5767.506667
"EG10540"	3326.596667
"EG10541"	2498.63
"EG10542"	1854.166667
"EG10543"	4667.213333
"EG10544"	7235.086667
"EG10545"	1869.153333
"EG10546"	787.813
"EG10547"	3082.293333
"EG10548"	1461.893333
"EG10549"	703.8466667
"EG10550"	1409.453333
"EG10551"	134.039
"EG10552"	1532.466667
"EG10553"	469.8623333
"EG10554"	1122.786667
"EG10555"	508.207
"EG10556"	157.1516667
"EG10557"	303.5903333
"EG10558"	332.2503333
"EG10559"	506.6343333
"EG10560"	1279.916667
"EG10561"	851.7346667
"EG10562"	713.9126667
"EG10563"	268.135
"EG10564"	274.1633333
"EG10565"	487.836
"EG10566"	858.6376667
"EG10567"	4793.746667
"EG10568"	4437.606667
"EG10569"	1219.62
"EG10570"	2018.516667
"EG10571"	1305.793333
"EG10572"	1298.63
"EG10573"	211.8803333
"EG10574"	425.953
"EG10575"	182.1076667
"EG10576"	5608.733333
"EG10577"	282.024
"EG10578"	135.2153333
"EG10579"	642.5986667
"EG10580"	763.9516667
"EG10581"	2055.433333
"EG10582"	1302.446667
"EG10583"	1062.976
"EG10584"	5029.903333
"EG10585"	1653.406667
"EG10586"	1066.301667
"EG10587"	1299.383333
"EG10588"	2311.36
"EG10589"	2969.783333
"EG10590"	1317.16
"EG10591"	639.1306667
"EG10592"	490.404
"EG10593"	1014.144667
"EG10594"	880.163
"EG10595"	4432.336667
"EG10596"	2840.25
"EG10597"	2724.44
"EG10598"	2385.81
"EG10599"	2876.163333
"EG10600"	5981.946667
"EG10601"	386.3473333
"EG10602"	497.5913333
"EG10603"	2782.37
"EG10604"	1222.516667
"EG10605"	1028.443333
"EG10606"	471.1633333
"EG10607"	1245.493333
"EG10608"	2016.09
"EG10609"	784.8143333
"EG10610"	813.7676667
"EG10611"	1737.9
"EG10612"	621.707
"EG10613"	855.0793333
"EG10614"	1042.833333
"EG10615"	762.844
"EG10616"	657.6766667
"EG10617"	396.4853333
"EG10618"	1038.203
"EG10619"	1016.186333
"EG10620"	947.3863333
"EG10621"	1388.88
"EG10622"	1475.923333
"EG10623"	824.73
"EG10624"	238.8943333
"EG10625"	986.8053333
"EG10626"	441.5373333
"EG10627"	792.216
"EG10628"	739.4116667
"EG10629"	277.9596667
"EG10630"	1950.676667
"EG10631"	905.7913333
"EG10632"	1017.880333
"EG10633"	593.7603333
"EG10634"	1011.224667
"EG10635"	576.0683333
"EG10636"	1075.84
"EG10637"	241.8683333
"EG10638"	815.3863333
"EG10639"	994.7143333
"EG10640"	581.365
"EG10641"	657.9596667
"EG10642"	241.812
"EG10643"	1464.42
"EG10644"	130.5413333
"EG10645"	314.7793333
"EG10646"	1409.156667
"EG10647"	365.1776667
"EG10648"	362.6566667
"EG10649"	586.9103333
"EG10650"	3488.086667
"EG10651"	679.027
"EG10652"	892.9933333
"EG10653"	174.4153333
"EG10654"	321.8956667
"EG10655"	100.4019
"EG10656"	108.7135333
"EG10657"	1955.01
"EG10658"	1765.49
"EG10659"	4648.633333
"EG10660"	1271.03
"EG10661"	1408.49
"EG10662"	339.434
"EG10663"	2500.053333
"EG10664"	170.0766667
"EG10665"	3505.266667
"EG10666"	2979.126667
"EG10667"	2204.136667
"EG10668"	365.6536667
"EG10669"	8694.703333
"EG10670"	5879.81
"EG10671"	8545.57
"EG10672"	557.9276667
"EG10673"	7933.94
"EG10674"	2760.766667
"EG10675"	1273.65
"EG10676"	1500.413333
"EG10677"	1248.273333
"EG10678"	972.2436667
"EG10679"	1215.323333
"EG10680"	2646.14
"EG10681"	822.335
"EG10682"	362.0216667
"EG10683"	1052.76
"EG10684"	5970.57
"EG10685"	323.168
"EG10686"	1139.106667
"EG10687"	492.522
"EG10688"	902.702
"EG10689"	1404.22
"EG10690"	2807.293333
"EG10691"	1421.163333
"EG10693"	1271
"EG10694"	1885.146667
"EG10695"	1496.096667
"EG10696"	1159.04
"EG10697"	1332.7
"EG10698"	1419.653333
"EG10699"	1795.886667
"EG10700"	1401.193333
"EG10701"	2450.743333
"EG10702"	1771.816667
"EG10703"	3682.9
"EG10704"	1014.137
"EG10705"	1323.618667
"EG10706"	799.5823333
"EG10707"	2277.593333
"EG10708"	195.5553333
"EG10709"	2322.87
"EG10710"	3832.333333
"EG10711"	1495.15
"EG10712"	392.521
"EG10713"	297.0273333
"EG10714"	609.9573333
"EG10715"	182.8193333
"EG10716"	404.6036667
"EG10717"	202.0336667
"EG10718"	266.3563333
"EG10719"	907.1296667
"EG10720"	133.538
"EG10721"	260.823
"EG10722"	77.24483333
"EG10723"	762.2253333
"EG10724"	490.5753333
"EG10725"	344.1433333
"EG10727"	670.8896667
"EG10728"	364.8563333
"EG10729"	147.848
"EG10730"	142.3466667
"EG10731"	2508.806667
"EG10732"	728.7576667
"EG10733"	140.044
"EG10734"	1199.236667
"EG10735"	410.4273333
"EG10736"	674.562
"EG10737"	173.3616667
"EG10738"	924.4976667
"EG10739"	590.0916667
"EG10740"	749.4433333
"EG10741"	944.464
"EG10742"	1531.88
"EG10743"	3462.453333
"EG10744"	6016.613333
"EG10745"	2995.206667
"EG10746"	851.102
"EG10747"	265.5273333
"EG10748"	900.0223333
"EG10749"	1496.07
"EG10750"	750.941
"EG10751"	2315.486667
"EG10752"	2673.62
"EG10753"	94.44633333
"EG10754"	1465.35
"EG10755"	2594.12
"EG10756"	3066.9
"EG10757"	1192.156667
"EG10758"	4197.373333
"EG10759"	1857.836667
"EG10760"	1086.913333
"EG10761"	661.208
"EG10762"	3150.85
"EG10763"	271.67
"EG10764"	6141.5
"EG10765"	1813.91
"EG10766"	5912.57
"EG10767"	2252.73
"EG10768"	1518.763333
"EG10769"	1358.72
"EG10770"	2236.46
"EG10771"	1005.98436385
"EG10772"	732.1106667
"EG10773"	747.346
"EG10774"	2016.523333
"EG10775"	1051.330667
"EG10776"	807.3573333
"EG10777"	962.075
"EG10778"	509.5493333
"EG10779"	511.2403333
"EG10780"	557.7993333
"EG10781"	1354.616667
"EG10782"	648.369
"EG10783"	1545.59
"EG10784"	1325.796667
"EG10785"	973.0506667
"EG10786"	893.0463333
"EG10787"	3839.146667
"EG10788"	6410.67
"EG10789"	5888.823333
"EG10790"	1675.116667
"EG10791"	2937.216667
"EG10792"	1362.08
"EG10793"	2666.74
"EG10794"	1308.06
"EG10795"	2605.423333
"EG10796"	1677.246667
"EG10797"	1403.343333
"EG10798"	2436.963333
"EG10799"	2225.843333
"EG10800"	1398.423333
"EG10801"	277.527
"EG10802"	1728.72
"EG10803"	1263.013333
"EG10804"	2689.02
"EG10805"	7835.243333
"EG10806"	3121.9
"EG10807"	1612.2
"EG10808"	927.687
"EG10809"	1229.136667
"EG10810"	2868.246667
"EG10811"	6822.576667
"EG10812"	739.2143333
"EG10813"	46.42566667
"EG10814"	528.8463333
"EG10815"	2156.213333
"EG10816"	897.8073333
"EG10817"	1525.68
"EG10818"	1225.73
"EG10819"	312.8956667
"EG10820"	89.54063333
"EG10821"	2387.6
"EG10822"	590.8833333
"EG10823"	1707.32
"EG10824"	639.254
"EG10825"	308.6156667
"EG10826"	425.9893333
"EG10827"	186.131
"EG10828"	1084.463333
"EG10829"	404.4276667
"EG10830"	651.432
"EG10831"	399.449
"EG10832"	392.2996667
"EG10833"	694.6046667
"EG10834"	1345.903333
"EG10835"	921.064
"EG10836"	1317.44
"EG10837"	542.4473333
"EG10838"	2272.873333
"EG10839"	576.0873333
"EG10840"	643.4043333
"EG10841"	105.9623333
"EG10842"	351.4726667
"EG10843"	384.3063333
"EG10844"	1894.33
"EG10845"	2002.066667
"EG10846"	1005.98436385
"EG10847"	42.55693333
"EG10848"	0
"EG10849"	315.443
"EG10850"	1358.046667
"EG10851"	1841.936667
"EG10852"	481.651
"EG10853"	366.4826667
"EG10854"	1440.806667
"EG10855"	1892.926667
"EG10856"	827.1236667
"EG10857"	1539.59
"EG10858"	758.3473333
"EG10859"	1548.873333
"EG10860"	953.7303333
"EG10861"	1266.503333
"EG10862"	2462.886667
"EG10863"	854.9756667
"EG10864"	6248.873333
"EG10865"	7357.113333
"EG10866"	7478.26
"EG10867"	7745.916667
"EG10868"	8258.353333
"EG10869"	6724.596667
"EG10870"	2771.173333
"EG10871"	6478.363333
"EG10872"	6498.316667
"EG10873"	5460.333333
"EG10874"	7786.2
"EG10875"	7746.793333
"EG10876"	6769.206667
"EG10877"	6308.99
"EG10878"	5242.436667
"EG10879"	6239.466667
"EG10880"	3493.3
"EG10881"	2651.146667
"EG10882"	8211.273333
"EG10883"	7826.693333
"EG10884"	6840.78
"EG10885"	6897.98
"EG10886"	5551.736667
"EG10887"	4819.123333
"EG10888"	5296.716667
"EG10889"	4157.616667
"EG10890"	4090.26
"EG10891"	5946.01
"EG10892"	3998.166667
"EG10893"	6189.34
"EG10894"	4292.916667
"EG10895"	1732.276667
"EG10896"	1341.45
"EG10897"	1392.486667
"EG10898"	3481.456667
"EG10899"	3094.52
"EG10900"	6527.573333
"EG10901"	5584.52
"EG10902"	7372.796667
"EG10903"	5658.603333
"EG10904"	6115.55
"EG10905"	5927.43
"EG10906"	6044.903333
"EG10907"	7449.97
"EG10908"	5450.1
"EG10909"	7128.733333
"EG10910"	6429.016667
"EG10911"	6972.486667
"EG10912"	6566.13
"EG10913"	7126.246667
"EG10914"	3439.15
"EG10915"	4837.826667
"EG10916"	5950.243333
"EG10917"	5337.206667
"EG10918"	8944.246667
"EG10919"	3857.3
"EG10920"	4774.006667
"EG10921"	1469.5
"EG10922"	611.901
"EG10925"	1164.12
"EG10926"	472.464
"EG10927"	774.3016667
"EG10928"	342.9176667
"EG10929"	1210.286667
"EG10930"	478.0913333
"EG10931"	5207.016667
"EG10932"	2151.106667
"EG10933"	3507.193333
"EG10934"	4385.48
"EG10935"	422.2986667
"EG10936"	1436.813333
"EG10937"	2048.746667
"EG10938"	1456.316667
"EG10939"	3130.59
"EG10940"	984.8626667
"EG10941"	1505.85
"EG10942"	589.8013333
"EG10943"	1777.476667
"EG10944"	5767.913333
"EG10945"	1266.983333
"EG10946"	3374.74
"EG10947"	1339.673333
"EG10948"	1455.933333
"EG10949"	2610.406667
"EG10950"	562.622
"EG10951"	1379.293333
"EG10952"	1020.144
"EG10953"	4255.006667
"EG10954"	4475.57
"EG10955"	1305.226667
"EG10956"	910.3646667
"EG10957"	108.2873667
"EG10958"	428.922
"EG10959"	1393.693333
"EG10960"	2007.23
"EG10961"	466.3366667
"EG10962"	2831.363333
"EG10963"	2728.963333
"EG10964"	256.0533333
"EG10965"	2059.66
"EG10966"	1467.746667
"EG10967"	993.104
"EG10968"	694.7546667
"EG10969"	417.9476667
"EG10970"	140.091
"EG10971"	340.955
"EG10972"	246.4836667
"EG10973"	1413.186667
"EG10974"	531.2983333
"EG10975"	793.7696667
"EG10976"	1631.5
"EG10977"	2577.24
"EG10978"	1147.636667
"EG10979"	4780.26
"EG10980"	5997.726667
"EG10981"	6980.64
"EG10982"	3364.083333
"EG10983"	562.669
"EG10984"	730.4586667
"EG10985"	2666.276667
"EG10986"	678.9416667
"EG10987"	586.79
"EG10988"	483.851
"EG10989"	346.6286667
"EG10990"	75.3877
"EG10991"	210.977
"EG10992"	7.847323333
"EG10993"	935.1916667
"EG10994"	811.5973333
"EG10995"	321.4443333
"EG10996"	2192.23
"EG10997"	1234.47
"EG10998"	5084.283333
"EG10999"	3226.196667
"EG11000"	3510.383333
"EG11001"	5093.483333
"EG11002"	1552.603333
"EG11003"	3277.276667
"EG11004"	646.0973333
"EG11005"	45.27323333
"EG11006"	115.6701
"EG11007"	1385.053333
"EG11008"	4235.976667
"EG11009"	1589.47
"EG11010"	1200.51
"EG11011"	1245.62
"EG11012"	1007.753333
"EG11013"	1162.333333
"EG11014"	559.708
"EG11015"	3067.076667
"EG11016"	167.839
"EG11017"	510.9446667
"EG11018"	628.6793333
"EG11019"	396.3883333
"EG11020"	178.7186667
"EG11021"	559.242
"EG11022"	1011.692667
"EG11023"	6587.85
"EG11024"	2611.806667
"EG11025"	3677.686667
"EG11026"	3650.766667
"EG11027"	2106.12
"EG11028"	2150.496667
"EG11029"	710.1616667
"EG11030"	867.2596667
"EG11031"	2856.27
"EG11032"	1355.98
"EG11033"	5131.51
"EG11034"	742.8343333
"EG11035"	2553.616667
"EG11036"	9134.663333
"EG11037"	1005.98436385
"EG11038"	299.219
"EG11039"	1088.546667
"EG11040"	1645.756667
"EG11041"	550.7846667
"EG11042"	653.5636667
"EG11043"	2103.06
"EG11044"	194.367
"EG11045"	1296.53
"EG11046"	531.8573333
"EG11047"	569.237
"EG11048"	908.6743333
"EG11049"	287.8996667
"EG11050"	1512.4
"EG11051"	883.5696667
"EG11052"	330.0136667
"EG11053"	612.7426667
"EG11054"	82.94466667
"EG11055"	428.2753333
"EG11056"	162.933
"EG11057"	184.45
"EG11058"	804.201
"EG11059"	1004.013333
"EG11060"	1178.496667
"EG11061"	473.6613333
"EG11062"	1289.12
"EG11063"	926.4653333
"EG11064"	698.748
"EG11065"	232.8876667
"EG11066"	291.709
"EG11067"	1682.606667
"EG11068"	1264.543333
"EG11069"	1311.98
"EG11070"	1211.283333
"EG11071"	1360.276667
"EG11072"	759.0286667
"EG11073"	1953.626667
"EG11074"	595.639
"EG11075"	139.0516667
"EG11076"	144.4203333
"EG11078"	602.8376667
"EG11079"	2286.703333
"EG11080"	1364.193333
"EG11081"	948.926
"EG11082"	563.9883333
"EG11083"	869.0843333
"EG11084"	2813.31
"EG11085"	1312.64
"EG11086"	1446.29
"EG11087"	1360.653333
"EG11088"	650.9053333
"EG11089"	963.5713333
"EG11090"	1045.016667
"EG11091"	635.492
"EG11092"	3526.26
"EG11093"	1204.713333
"EG11094"	500.403
"EG11095"	975.489
"EG11096"	3184.513333
"EG11097"	933.228
"EG11098"	2594.333333
"EG11099"	413.1733333
"EG11100"	2446.82
"EG11101"	85.07543333
"EG11102"	588.731
"EG11103"	38.31296667
"EG11104"	521.2553333
"EG11105"	313.937
"EG11108"	1351.42
"EG11109"	629.5486667
"EG11110"	1822.756667
"EG11111"	1955.08
"EG11112"	445.9003333
"EG11113"	2705.663333
"EG11116"	2024.413333
"EG11117"	807.4093333
"EG11118"	943.9596667
"EG11119"	5978.223333
"EG11120"	213.827
"EG11121"	1221.846667
"EG11122"	883.25
"EG11123"	1093.553333
"EG11124"	458.7983333
"EG11125"	227.524
"EG11126"	513.0843333
"EG11127"	626.9583333
"EG11128"	1474.37
"EG11129"	171.265
"EG11130"	454.447
