"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose plus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"EG10936"	19.7550702353	1.40756290564	15.1367411728	41.8934696582	38.798173067
"EG10937"	89.6750591488	85.6139336401	166.501655948	84.111352583	57.420313769
"EG10938"	19.9246154292	11.5920892566	10.9208241447	70.399724668	12.9621153109
"EG10939"	85.6005574359	73.6198168521	86.3544146719	144.118774049	23.8758818336
"EG10940"	11.4923989373	24.7371198809	11.3402880622	35.8671916009	25.5284801741
"EG10941"	3.87596439612	6.6587561401	11.8272622924	3.80424762601	3.35503104804
"EG10942"	4.99488738612	5.16172774692	11.2260456083	8.65020808998	7.37720136637
"EG10943"	26.8354175174	6.83462020403	46.9332593513	82.70335362	18.8441034102
"EG10944"	399.118251023	299.834515414	56.2775455518	221.990960852	194.418950037
"EG10945"	13.4187418685	6.74238335704	4.79549788865	16.4094921717	4.11668556001
"EG10946"	285.231034952	118.356454126	108.692988428	164.906033951	85.3865248932
"EG10947"	21.8163845156	36.5916333789	58.1811673425	87.2251777489	118.63001138
"EG10948"	14.833974518	30.2714062001	26.6674601965	72.1660518065	5.86413108085
"EG10949"	54.6882111001	69.5479489273	20.0715794097	24.9053749219	59.2262419315
"EG10950"	6.92643005691	4.14599003054	3.61347939434	8.02053198568	4.38397460455
"EG10951"	9.85603537602	11.2907676149	2.00119964022	13.0403872642	7.67064534443
"EG10952"	37.8243867542	51.5390340745	35.6007247117	122.010147256	36.972423958
"EG10953"	519.843983262	258.974549779	237.291741182	768.97122729	326.802503254
"EG10954"	16.2992310657	211.865654209	29.6099060001	23.4852570776	0.965418734712
"EG10955"	56.7440581324	65.3979296308	28.3495773043	44.5800340212	18.5650648621
"EG10956"	69.7227719854	61.7853593769	25.9968773766	36.3384479581	38.278694248
"EG10957"	2.52353587915	2.78372053195	0.886246767742	4.33563528601	12.9261401818
"EG10958"	16.0368367621	18.712506513	16.1689125588	20.036767038	20.6550873475
"EG10959"	18.1381265111	10.4091514223	32.3070910689	135.888399922	12.5148565047
"EG10960"	4.30449764781	4.07436293589	22.0033550472	5.60978609218	27.0630769377
"EG10961"	2.73622002039	1.22679800022	1.5425411934	13.2296837957	4.9916163047
"EG10962"	39.4037802755	101.147995037	191.950045932	133.000395864	14.9878561954
"EG10963"	31.2717769456	43.2814521475	87.5017479825	59.2572800028	9.76960763456
"EG10964"	0.639557138443	0.509640396096	0.551089829338	0.0264575131106	0.300055550412
"EG10965"	26.3592532772	39.8496691747	16.2097635187	37.4426632778	52.2599770379
"EG10966"	5.81062245662	11.9626794657	16.4503505535	39.8453765616	19.4818539501
"EG10967"	8.21477530632	14.6538493236	1.5221804536	24.6325827581	3.98838730985
"EG10968"	6.68105031663	16.6515775028	6.62939916835	12.8506653524	11.2896516037
"EG10969"	2.05660723847	1.69800863759	1.6869005108	9.89328223257	1.23439593864
"EG10970"	1.84762009082	2.06606711734	1.90896132316	4.92115162674	0.996544028129
"EG10971"	4.20680797438	1.48193567112	5.40727596238	13.7746760397	2.68075238195
"EG10972"	2.57200959044	1.28650689854	5.50827559223	1.05878861598	2.21597232233
"EG10973"	4.63452262914	3.66895534633	7.79811729415	9.37251478171	4.66750825745
"EG10974"	11.1607944759	18.0040856474	14.3966674385	27.6945897243	5.96608190803
"EG10975"	17.4062756882	4.24802306962	11.6309515231	10.9139558975	12.6457542282
"EG10976"	11.0318191307	17.0348593576	33.7350282842	31.436577952	9.65730983936
"EG10977"	91.7880544152	97.0961659044	139.298803417	135.456532265	31.8161531301
"EG10978"	76.8060785355	77.1868972041	80.4066603792	82.9843003224	33.2863715856
"EG10979"	80.8506563568	37.8074648714	33.6050725338	285.635862769	36.9565343794
"EG10980"	309.555344056	253.575652814	133.798808664	216.416845078	37.7783672666
"EG10981"	177.587131572	56.0247198416	14.2804668458	233.31340153	44.2957198835
"EG10982"	191.003741063	21.1184216582	30.7908108587	193.43567053	44.7151890674
"EG10983"	95.21656316	106.285029206	15.9973820775	25.7491287879	4.83637605375
"EG10984"	21.3200758285	17.443815523	12.4428814991	36.6751637124	8.88355972194
"EG10985"	19.1830246138	19.4850156103	31.2699664215	52.5351853523	34.6831404768
"EG10986"	16.1017773346	15.6360385008	5.58437403236	14.6211365267	10.9615707512
"EG10987"	133.716214923	94.3127144133	35.6402455098	117.343701294	230.169627232
"EG10988"	224.910836185	176.311503406	80.4134853948	301.381251408	441.245587438
"EG10989"	0.180277563773	1.17236228758	2.27532415273	6.95111741617	0.13316656237
"EG10990"	0.0602771377334	0.450924975282	0.747016287194	1.62278567079	0.16
"EG10991"	0.100166528009	0.994535067255	1.98285988747	2.3629289734	0.55054518434
"EG10992"	0.0	0.0	0.219620885467	4.36299209259	0.571576766498
"EG10993"	6.26723490332	3.76001773045	10.1443695385	117.061654838	67.7628174837
"EG10994"	18.4257347208	24.3087151724	11.1915250674	13.7710614454	8.26233824854
"EG10995"	5.29501967261	2.46783981112	2.35650164439	13.2218090038	7.13128553161
"EG10996"	37.1995730262	49.2497137048	1.48016890928	34.4195976153	5.22460843828
"EG10997"	14.1217432824	26.42145782	38.7461004489	2.90675649708	7.36047099942
"EG10998"	243.168981232	166.766464554	229.592110129	48.5799166323	44.702434311
"EG10999"	148.004507026	32.050959944	83.2939339528	78.6609695677	30.2037784612
"EG11000"	177.639997467	82.7285496871	136.33068559	99.6803275476	26.2696345616
"EG11001"	160.939650905	288.725147213	267.448941358	94.1640504651	27.5622803846
"EG11002"	19.2315478663	22.134390286	8.83506083737	15.2060558112	19.2379494749
"EG11003"	89.836483309	36.6748065207	221.843456143	515.369991268	82.4976781491
"EG11004"	7.6253808648	9.25376319847	1.36697963896	1.06037729134	12.4161561416
"EG11005"	15.5832516932	14.1539158304	4.56131925361	8758.28967469	0.269629375254
"EG11006"	1.38904043618	1.3770620901	1.0685972113	351.763385009	0.352325606979
"EG11007"	6.05500068814	9.32511304668	10.9885349342	14.6557645087	4.01709264684
"EG11008"	30.6364592166	59.3919559649	89.1508835253	52.6123771876	65.2876703521
"EG11009"	112.722612195	152.677942196	99.6139001345	17.7384694943	44.9583885387
"EG11010"	12.0422423161	19.9221091588	9.06435509749	44.8022398994	15.5241500036
"EG11011"	7.31894118025	14.1769543038	3.20603077548	28.3337084289	7.80134817409
"EG11012"	87.1079267346	115.092690037	12.9624624718	61.7541634224	89.1256564258
"EG11013"	11.454520214	23.0537350553	49.3263796901	50.1866944518	23.4392071823
"EG11014"	11.0883467358	5.62851075626	7.87662575811	12.6180439583	4.25796117095
"EG11015"	134.648101484	128.53133509	93.6724913373	242.768345822	283.435270623
"EG11016"	0.0	0.0	0.0	0.0	0.0
"EG11017"	9.32634976826	10.9818213426	1.22087400387	3.55505743038	2.75264115593
"EG11018"	8.4139348702	4.19953965731	1.84399023859	105.108346164	16.1995277709
"EG11019"	14.3119122878	12.4469126025	7.97264280733	14.9299196247	16.7019649543
"EG11020"	10.8627666826	11.1879414252	13.4496146165	4.18129166646	2.36271736213
"EG11021"	2.01207190064	2.06356487662	9.52649113438	8.55622190767	3.44546561924
"EG11022"	9.20389591423	9.39072414673	1.61527087512	8.03931796444	6.61242265235
"EG11023"	240.230993074	431.640529299	597.230799133	418.841995546	79.4447967669
"EG11024"	402.882577558	143.211436811	12.1050086053	4048.32815049	15.5997339721
"EG11025"	466.492105399	246.408821474	16.5926439525	3557.95401997	15.8263988323
"EG11026"	244.504698592	124.298185023	8.54193381696	2164.54553704	14.4951382654
"EG11027"	166.68312882	74.2107582048	1.44115694264	2661.76885253	1.25431256073
"EG11028"	257.546120595	160.306855853	4.1975866082	2575.36875037	1.90659382145
"EG11029"	6.49212856722	14.8400550313	20.1085578797	53.5935098683	4.66809382939
"EG11030"	54.7335217212	45.035923809	3.23181579508	26.0275860066	41.3718249537
"EG11031"	93.3778439103	303.181648741	299.982826897	557.968673075	305.312974067
"EG11032"	36.2097450051	36.5478485459	38.0501655713	44.672717625	77.3048969988
"EG11033"	186.075141542	163.097432945	113.420975573	94.851665422	24.394171435
"EG11034"	125.760294741	68.8102812086	116.686986992	265.299487561	125.470538906
"EG11035"	62.4512708704	98.5095093549	43.1138249289	67.1413064613	11.4024514908
"EG11036"	1222.4005266	1136.66504459	1599.23445287	537.57430336	645.190420496
"EG11037"	946.519478528	840.948553183	937.996513693	702.723221072	581.481287088
"EG11038"	9.17364158881	7.61807718522	0.554105886391	1.67649435828	0.900018518328
"EG11039"	539.046401466	245.802712014	1.44507208586	20.3560809915	2.29373058575
"EG11040"	86.0076021834	64.7887222696	21.56322564	11.4875062568	25.4374061833
"EG11041"	2.98899648712	1.19437570862	1.22042342379	1.79305140287	0.30664855019
"EG11042"	15.1710151275	11.4650614186	21.1921778022	12.5883689703	6.56082311909
"EG11043"	54.1099778229	52.986089684	9.65200669982	52.1572049992	34.5281223546
"EG11044"	7.31931007678	10.078761498	3.28177289484	11.8297985331	3.47000480307
"EG11045"	17.7015969148	17.7359136594	75.4375532035	185.433911767	59.7683653784
"EG11046"	0.969346859145	1.15179569948	0.137961347244	2.1845441935	0.879223141946
"EG11047"	24.5069813183	32.3931510251	1.73165623994	25.1898716419	15.5121898304
"EG11048"	12.9298762562	21.4201525049	18.4584154249	3.68552574269	5.14039233263
"EG11049"	0.961734544109	4.71942086843	0.237135685491	0.972573904647	1.49814329533
"EG11050"	5.25328785936	12.5669778918	3.2470961386	4.37345401256	12.4216598461
"EG11051"	12.6140252629	13.2849802409	5.21920492029	16.8926680348	8.12141818486
"EG11052"	2.90388245859	6.16033278322	1.21835955284	4.6519780739	0.261533936612
"EG11053"	2.21143241663	1.06828523033	2.71757244614	2.04020423814	0.952837866586
"EG11054"	8.6000310077	5.68450818746	8.90562930586	77.2652884548	33.7771184877
"EG11055"	0.23965252624	0.407308237088	0.361662826401	2.65183584208	0.217944947177
"EG11056"	2.88924442257	2.36189189705	0.525579045752	1.33245387663	1.83989130114
"EG11057"	0.729817328743	0.780832888652	2.14154928342	1.41170110151	5.78758441263
"EG11058"	17.2710432034	28.1243672521	27.9903864449	15.5557620621	3.40747707256
"EG11059"	11.7080869488	4.11430431543	12.6428649179	12.6529258803	6.46888965228
"EG11060"	36.2243067567	30.4973151824	6.01564903675	36.0527077115	20.8693387533
"EG11061"	5.53375400007	3.8544692674	4.64187821182	4.95744221684	18.4508563487
"EG11062"	10.2658966161	9.45143375367	5.53554875329	14.1590830682	9.31851919567
"EG11063"	13.6531107566	12.6972949875	13.0323226377	12.2700285248	30.9244989181
"EG11064"	8.56573989799	7.72290748358	6.59577895324	13.6703035811	10.1151816593
"EG11065"	0.860174400921	0.32083225108	1.22087400387	2.68159156721	1.52270592477
"EG11066"	7.52994245219	7.09099663893	0.968142551487	39.5930562094	5.82922807926
"EG11067"	39.6516914309	31.7307758073	32.8995506555	34.7261414499	17.0475540768
"EG11068"	3.0405756034	3.28201157829	4.70047160754	5.12691265123	2.86583902781
"EG11069"	62.5735921402	80.0952514198	26.6862942351	37.1925507775	24.152054433
"EG11070"	35.2331723427	44.0309258741	33.9339097855	16.2528192426	10.2430268964
"EG11071"	11.2986592125	13.1753456628	5.30694199453	6.71905747358	3.12090264721
"EG11072"	11.6904704781	13.3656013707	13.5378186328	14.8416115477	16.9937557159
"EG11073"	4.20876862435	5.44716439994	5.1769778829	4.06706692019	12.9683319411
"EG11074"	1.07500387596	0.919474487592	0.446131520219	2.33165892303	2.93714146748
"EG11075"	4.64897121236	2.9422666999	3.10796289124	5.60880557695	3.41017594854
"EG11076"	3.7842348412	4.66217760279	0.689420046126	9.85413787875	3.00935762802
"EG11078"	8.11336551623	13.3762525893	5.06859283562	1.96878981441	11.4658507462
"EG11079"	16.2437074996	7.48413210288	9.88480820923	37.4791306374	7.86611085607
"EG11080"	2.13317447325	13.5800822285	19.5763564877	46.6343031827	17.4095960129
"EG11081"	18.4197566035	20.0232365016	11.5428953618	16.8208214227	8.69892138908
"EG11082"	2.35497346057	1.32929806038	1.71316471284	33.3957517258	1.78841643174
"EG11083"	9.67252466181	12.1661182525	11.1008167868	11.7228153615	7.06382568679
"EG11084"	78.4407842473	37.7549851013	45.5595712593	54.584243453	19.9841295365
"EG11085"	21.2875550498	9.15024225545	23.0112385586	55.1223415081	26.9519479815
"EG11086"	4.36321364745	5.5293248533	10.3178211524	38.6975778742	4.02150469352
"EG11087"	41.6892867933	75.3701939319	117.351917042	25.2184238207	34.2303963362
"EG11088"	16.4309535126	20.2245749852	18.0397514765	9.9385763568	20.4533526184
"EG11089"	69.9588729183	99.3559058805	91.7120931684	41.3232670538	31.1995037354
"EG11090"	27.0528944847	8.5756418613	24.948597823	12.8003137982	22.6293371534
"EG11091"	5.65989693664	2.40127049705	16.1743047249	25.3531069759	4.78547803255
"EG11092"	1.02805641869	2.03608284049	3.58900171821	1.48594526593	1.58594871712
"EG11093"	192.80631378	298.023620261	23.8163242336	77.0600227096	319.759483988
"EG11094"	5.23883892989	3.86996554679	0.976029371143	2.22419273745	4.94793222805
"EG11095"	4.11151229274	3.74680308174	6.41285427871	4.94167313097	3.78940628595
"EG11096"	90.5690975628	55.8069658137	129.714673547	112.869904019	77.3144257777
"EG11097"	49.9164044512	86.9981369532	133.412720158	81.2980313415	1.9567064164
"EG11098"	214.398990436	302.160061943	273.374965203	172.17633645	42.9537390689
"EG11099"	1.07684725008	1.10192256231	2.55041826635	3.66937324348	18.7381491437
"EG11100"	50.478165907	51.0089495416	75.6830128452	148.571362988	31.7641889555
"EG11101"	0.287112057102	0.691688754667	1.25802755667	1.13852243427	0.588245980295
"EG11102"	4.51310683824	5.31130868996	5.54430338275	19.8043252851	3.58360619116
"EG11103"	0.453100430368	1.0793670985	0.422532050066	0.483873261643	0.591382560897
"EG11104"	24.5224230722	11.5009260497	5.18773874953	26.521857024	11.4505822268
"EG11105"	108.431329575	300.252091472	55.0423748882	111.084901014	54.2730451821
"EG11108"	18.7831316168	39.2525366484	1.3855083303	6.5788246164	131.100572463
"EG11109"	8.76927781139	12.6497443979	10.3215841807	3.26694046472	1.06401754372
"EG11110"	25.7814894837	17.6976636876	10.6232496597	38.5723610028	23.7316357071
"EG11111"	614.224605933	430.689867886	86.9040766209	1091.39201885	374.569424317
"EG11112"	4.50003333321	13.6872215345	17.9219334894	14.2904058725	8.46234601042
"EG11113"	50.5211068103	31.666602807	101.496182687	124.038825508	193.048025458
"EG11116"	28.8551572513	27.8954661788	5.85241830357	26.6165518678	15.7043635125
"EG11117"	23.3342602197	26.9524327906	12.1880802426	8.54958673465	21.9377330947
"EG11118"	8.15985498237	9.11314618194	7.41312574649	14.3069085876	6.20390468442
"EG11119"	406.486223793	499.875090231	63.8839580803	349.170463289	43.2823016178
"EG11120"	0.525483903972	0.359212100761	0.961266525649	2.06232878077	1.45661708535
"EG11121"	23.8014901494	17.6183739318	51.8569439259	20.7674368504	2.23844440032
"EG11122"	3.16743324055	6.07029927873	1.09463844868	9.9274820574	5.16769129625
"EG11123"	5.95484116777	4.08823107631	3.41281408811	13.2716025156	4.3900607437
"EG11124"	1.08807168881	2.04052280882	19.5228720565	6.37962381336	0.375011110947
"EG11125"	5.86907431656	9.29609774762	3.64365658828	4.99123231277	27.1289556256
"EG11126"	13.1826565355	14.5705765157	2.24515032904	5.53108789781	28.1410447567
"EG11127"	17.1869204145	34.7052978665	1.05085679329	9.87330913794	189.26735068
"EG11128"	34.4309148876	72.2864865195	80.6378924576	38.510180905	7.22338101815
"EG11129"	7.72932295439	9.48272815878	17.4790817837	2.1275416173	8.17063237047
"EG11130"	65.9375393839	72.8301887956	58.6385163523	171.689277864	1214.6821844
"EG11131"	32.1891953922	20.5643194231	8.58700374597	27.6250665158	498.733293054
"EG11132"	22.0703806039	19.2594037637	10.0247344104	35.9883166227	14.2602992021
"EG11133"	23.6268681801	16.5304204423	30.1531529584	84.640533434	32.5343531261
"EG11134"	26.7695467525	13.49948641	17.5772760499	83.4751995106	30.3602124498
"EG11135"	18.7613281335	34.2871146837	43.9072127712	37.3300004465	7.77924375073
"EG11136"	0.955527777374	0.399291038383	0.630581741992	1.40478942669	0.288270706108
"EG11137"	72.2884038649	82.7220148046	33.8425269939	22.373952117	29.1817105964
"EG11138"	31.929723352	29.2393165675	39.1856176847	24.1095755527	10.1618961485
"EG11139"	59.2451190676	42.9252548041	29.6542818718	146.778692368	48.27282707
"EG11140"	62.2872185926	81.9259387089	31.3589801067	47.8089541822	11.5822551057
"EG11141"	0.614356031413	0.206639783198	1.21220185338	0.72210340903	0.807279381627
"EG11142"	0.355715241919	0.03	0.436615773116	0.538733081714	0.0602771377334
"EG11143"	19.7429742778	10.9649730202	3.97010495243	15.4809764981	4.49722507034
"EG11144"	5.49474597532	7.90416556844	3.83198816978	15.8197313504	9.70175929063
"EG11145"	1.76756895198	1.83532921661	0.425088226137	1.96868822654	1.20475447014
"EG11146"	1.2176343184	1.18114351372	1.95990646035	4.19006364311	0.367740850781
"EG11147"	56.1735990776	68.8042660984	28.7199831708	26.9524439213	11.3266073179
"EG11149"	73.7366618447	77.6914647822	59.248848934	42.1742164519	12.110500953
"EG11150"	0.834286121983	0.450777106783	0.340734500748	0.975499871861	0.180369990113
"EG11151"	257.059074209	252.618421801	489.951726908	4374.72738507	323.585422776
"EG11152"	9.66742468292	22.0360711864	28.6184765493	8.82252231508	7.07179609435
"EG11153"	403.819001699	243.225992101	740.83000324	1056.97213938	98.7394814651
"EG11154"	5.92938726458	7.39335737898	4.10477770409	3.86673419481	0.807279381627
"EG11155"	1.6993822407	2.86678100547	5.61115852565	1.60257085127	1.56895931538
"EG11156"	1.68455731079	1.82385123662	3.33072564666	4.98512119545	1.25117278317
"EG11157"	40.8625341848	45.3892832432	14.9403447082	2.81543957492	9.18579882209
"EG11158"	5.62242237237	1.84659145455	10.6507605362	6.71704051896	22.1489886902
"EG11159"	9.89667284158	13.0672121485	0.69505395474	30.4635886483	35.4575986215
"EG11160"	55.4434363413	38.3489039391	39.550637163	192.748025238	185.52115414
"EG11161"	0.690869017977	0.517912476518	6.13454426452	7.94935427147	3.84903018088
"EG11162"	1.91541118301	4.75151905535	8.40912004909	11.4760809222	2.18289563043
"EG11163"	36.9165983446	68.9018957165	53.6970058135	16.0043754434	18.9511591554
"EG11164"	44.340626969	53.6038005493	24.1942203842	33.1955303216	30.335230893
"EG11165"	15.2358043218	10.2675037538	18.3727597274	42.8634004717	13.4109855467
"EG11166"	5.21302535322	2.04164149644	4.25342215163	10.7334943052	3.91618862331
"EG11167"	11.1742307714	6.27863042391	22.5559726015	53.4489759802	6.35709315122
"EG11168"	0.267644042215	0.294618397253	0.663048515068	0.78034180545	0.76544104933
"EG11169"	0.415852537967	0.184752086141	0.297040962383	0.50342162581	0.216564078277
"EG11171"	7.73129570857	16.0407948681	11.4634433454	13.3336954118	9.37105294689
"EG11172"	0.399499687109	0.367468819539	0.585946527708	1.17234807118	0.411865673895
"EG11173"	0.379868398264	0.332615894589	0.538144961883	1.52945524071	0.165630109984
"EG11174"	0.262297540972	0.202237484162	0.156311654503	0.153948043183	0.0611010092661
"EG11175"	3.43873523261	1.57074292401	3.73304165527	1.18854252483	0.62864934582
"EG11176"	0.367151195014	0.466047207909	1.99622977969	3.83098333765	2.71757244614
"EG11177"	13.6902739198	15.3368064907	15.383370892	20.4151079677	3.77934297641
"EG11178"	47.2188479317	34.1845769317	28.582628174	11.5459386799	3.11464818773
"EG11179"	37.7465022662	44.6569401101	40.3764811906	83.6550442791	36.708435452
"EG11180"	256.973336036	219.271626603	84.8023507929	148.176914644	59.8139222924
"EG11181"	272.32007534	319.731363231	186.698868502	90.8250264703	329.756265192
"EG11182"	36.6828356774	16.3471220709	16.5357914839	23.2231917129	10.1585038268
"EG11183"	15.9220266717	38.1771192383	102.05098252	36.843629481	20.3215878645
"EG11184"	14.702166507	13.9617799725	2.80064873437	27.7322021003	111.063811088
"EG11186"	1.8086551173	1.29538925939	3.99238024241	0.705053189483	1.23596116444
"EG11187"	3.41764538828	5.61648763315	4.5154069584	3.60090729308	1.08346665846
"EG11188"	31.7211953327	45.6475881071	72.2804166655	19.4008693963	2.18019112312
"EG11189"	14.6702862958	16.6450513166	16.1180271746	15.2471057363	13.6010011886
"EG11190"	6.21453403992	7.44913641527	1.55770129785	7.06793699274	5.57993130185
"EG11191"	7.64988235204	1.20649630473	18.2991229298	23.2725209922	15.3200271975
"EG11192"	14.2316876488	4.53772336457	11.7341339689	8.87687632748	10.2514893227
"EG11193"	1.80644217547	1.90620915257	3.96303335002	2.3252311713	1.24073902709
"EG11194"	64.3571203002	80.7172552804	15.5401490769	87.5739329557	17.2141918195
"EG11195"	41.8753917395	70.4228260817	75.752534171	15.0248327778	23.5995218878
"EG11196"	33.2563863541	21.6629460908	5.72601955987	20.5857847393	18.2397121688
"EG11197"	90.7193476241	97.88812611	36.9875600709	136.960894784	20.5812851882
"EG11198"	27.1493947139	46.5538927839	41.2418844542	46.3784975321	13.3367249853
"EG11199"	176.506027942	215.140556459	126.495970819	23.4073343207	43.6925901422
"EG11201"	20.2067546462	20.207425203	42.1535206122	18.097602972	21.5346751388
"EG11202"	14.0718015904	4.5051119113	2.67848837966	29.7721452592	17.5933434382
"EG11203"	16.5326414506	6.57192767256	40.2376146576	32.543099627	13.5203994024
"EG11204"	5.25646268892	8.00550019258	15.4953939393	1.60869512338	7.6784395116
"EG11205"	28.4729912958	29.9727164824	15.6380220403	16.8870630958	5.1195019289
"EG11206"	0.515654923374	1.44970111862	0.788310429547	4.12982243363	1.59528471858
"EG11207"	7.50935638609	5.29249783499	2.43787475752	7.66619418834	2.01725060416
"EG11208"	3.52216316109	7.97597225004	0.96022566792	3.1305590555	0.435583899305
"EG11209"	22.9165995151	20.2965341869	5.9534779751	61.8486467111	13.4635891698
"EG11210"	41.6578928096	36.1334669432	60.3667742499	97.3770193629	19.440705577
"EG11211"	2.84099161092	3.86427656015	2.6980177909	2.96083321606	1.71887560147
"EG11212"	13.1558048024	13.7105360946	13.7616580881	20.1924911787	17.4908128265
"EG11213"	17.1339701568	29.4490514844	63.0687696091	66.2849284026	14.8474588174
"EG11214"	26.22995298	30.7631142767	44.3190662507	19.6623353988	16.1282867451
"EG11215"	2.93286549299	2.23138970151	2.15091453418	3.90925824166	2.39117823119
"EG11217"	43.8986358938	28.2997190799	3.14694031296	7.79324279959	13.0778757194
"EG11218"	7.59898896784	7.5549454002	6.97636724951	14.571795817	8.27408000928
"EG11219"	4.48852982612	8.13430390384	9.60379612445	4.62651416655	4.40732723239
"EG11221"	60.9268925298	71.7184873888	26.3788880231	25.8161235148	49.8101900552
"EG11222"	3.49082129782	2.88141169105	1.82154696161	5.65468242551	4.82416141245
"EG11223"	115.466615089	69.8251540158	4.95996975797	23.2590505682	13.2626141214
"EG11224"	49.7327631781	47.5344517166	25.2456260238	64.9379321609	3.09611046315
"EG11225"	19.8292847408	9.06303113386	27.1949486731	20.4235215703	34.4707736109
"EG11226"	188.74007868	126.028291401	10.6019447901	38.0142078702	4.24692830173
"EG11227"	0.0888819441732	0.361985266735	1.53669558903	0.251594912508	0.277368587503
"EG11228"	0.565803263806	0.531130868996	0.578878225536	0.465080638169	0.199749843554
"EG11229"	1.0635318519	1.79483518278	1.82160185917	1.96838343148	0.991581228813
"EG11230"	2.5076948246	1.37960139171	0.635924523823	39.7155502711	3.51239709221
"EG11231"	389.895571147	120.588857832	1204.7485825	1105.2476804	207.676332386
"EG11232"	1116.23473177	1226.53029824	446.64645045	986.819789745	117.146370978
"EG11233"	7.65042700333	7.18614175572	7.02736792832	7.39554144964	6.62768687653
"EG11234"	0.465438861005	0.106926766216	0.662293993128	0.193476958146	0.367151195014
"EG11235"	7.51639097795	17.5665847563	12.096843941	2.9972376171	4.79665508454
"EG11236"	1.138698087	1.84659145455	3.10216591003	19.2114401681	0.987387124351
"EG11237"	0.560446250768	0.769566977809	0.338575447033	2.43686273721	1.52132617585
"EG11238"	8.18509213958	15.5152441167	24.1490641641	40.7832960087	42.5774310326
"EG11239"	5.68761226995	11.4903191136	4.37018687625	13.0986958638	4.8970331154
"EG11241"	21.6904794783	20.6131519505	3.20618672777	12.659231151	117.906621103
"EG11242"	3.40000490196	3.96351275176	2.97296709254	7.13136966742	6.08895995498
"EG11244"	43.4378882237	50.4981191069	16.8100237953	52.0722962172	139.768563108
"EG11245"	0.790759128939	0.580258563056	0.336204302967	0.918313671901	0.948700866097
"EG11246"	100.497180557	90.6314564597	35.5787525545	232.357058067	47.875762483
"EG11247"	3.7255916756	2.98645832607	3.02741363763	3.00739089578	1.89858719403
"EG11249"	11.1296286251	13.9916058168	10.9006712332	14.682441895	1.31458485209
"EG11250"	12.8726337631	6.15348952492	2.73781543084	4.4713197157	10.5156217125
"EG11251"	11.3359178426	12.1673018099	18.6022498639	27.6641506888	12.2720699151
"EG11252"	24.7348155441	32.5766577987	29.6373570572	3.81308274235	8.57252004955
"EG11253"	9.73819969673	9.416104998	11.8127939117	35.4442694005	23.6034030032
"EG11254"	39.9315994337	45.9326532364	25.088778368	40.4416728141	8.54099720954
"EG11255"	56.1623512684	68.763749413	38.5022821834	49.9872227007	5.56600694694
"EG11256"	162.562626804	202.338261664	152.62279952	134.894468876	112.818664679
"EG11257"	1.21911169846	0.848783443131	1.50387277831	1.06659895618	0.523736575007
"EG11258"	12.6786119114	13.5398781383	208.129714601	12.9388871237	21.0332150023
"EG11259"	17.3052631686	12.8053270165	12.3059389456	67.8954618022	12.8227545143
"EG11260"	1.7006175349	1.16508941002	1.97145462371	2.4346320735	0.421939964134
"EG11261"	24.7081390099	10.8942064114	10.6926937672	10.2288171359	9.12997444319
"EG11262"	7.50271950695	11.5157688989	6.82116558955	4.11013787279	4.10230829331
"EG11263"	6.02617623373	5.0133554964	7.20192335422	2.66740198195	1.82779466389
"EG11265"	14.8374896799	15.1435277704	3.52651385932	21.6169015664	9.298087617
"EG11266"	0.589434757487	1.30966916942	0.207926268983	0.737857258102	0.592818128378
"EG11267"	2.13190837827	2.16287617152	0.790084383679	0.492172056636	0.0950438495292
"EG11268"	13.9863016317	15.8527347798	19.6908921416	26.066000844	70.3529110983
"EG11269"	0.0	0.0	0.0	0.0	0.0
"EG11270"	288.409553471	191.264597177	486.920381206	252.057372503	365.561781555
"EG11271"	0.0	0.0	0.0	0.0	0.0
"EG11272"	0.0	0.0	0.0	0.0	0.0
"EG11273"	0.0	0.0	0.0	0.0	0.0
"EG11274"	0.0	0.0	0.0	0.0	0.0
"EG11275"	48.0701834127	0.0	32.0405872813	85.9431395362	0.0
"EG11276"	0.0	0.0	0.0	0.0	0.0
"EG11277"	0.0	0.0	0.0	0.0	0.0
"EG11279"	188.986155048	117.075499287	40.3194791633	26.7636027719	12.6525109497
"EG11280"	0.0	0.0	0.0	0.0	0.0
"EG11281"	7.02717819137	2.33295949386	0.548117992163	9.18226733075	7.3217415961
"EG11282"	0.582866479851	0.350285597763	0.531632705289	0.304138126515	0.0850490054812
"EG11283"	0.847604467504	0.205993527406	0.300222139979	0.497225636239	0.30859898466
"EG11284"	203.59239827	268.259098883	315.291265393	303.891006174	20.6061552293
"EG11285"	2.36101673014	1.22747708736	3.85125087904	2.82790263859	1.60799046432
"EG11286"	39.9975949277	13.0605717078	5.00105322241	57.2700282289	21.3448666741
"EG11287"	0.434319390925	2.02954017781	1.14901407012	4.87395458876	3.55367884499
"EG11288"	11.2100267618	3.65730775298	7.49125490155	7.2164695893	5.00028999159
"EG11289"	2.40346277969	2.91274784353	2.11878109613	0.623538290725	0.393234450847
"EG11290"	16.8808333128	19.8713361403	7.59012735949	7.09924174355	9.12365606542
"EG11291"	8.62427001742	14.6632840796	17.0575564878	13.2817857735	4.54787862635
