# id = reaction id, values = flux mmol/L/s
"id"	"average"	"distribution"
"TRANS-RXN0-461"	0.0007704035193305699	"[0.0005169206751565442, 0.00048500578541464537, 0.0007441140618464865, 0.0006982072553100026, 0.0006698095677248989, 0.0007911065259726096, 0.0007464875122973341, 0.0007678258713380025, 0.0007866913351336022, 0.0008438438066851031, 0.0006164155683436762, 0.0008277420169581325, 0.0007873954933955903, 0.0007891603994400793, 0.0006316515765368557, 0.0006258112568390643, 0.0007693359921688276, 0.0008560131453531772, 0.0008264114370897564, 0.0006159092679208004, 0.00077361690879871, 0.0005141146577553186, 0.0007733956807979854, 0.0008466580279558129, 0.0006961829343055736, 0.0007876092631836809, 0.0008859750761427404, 0.0004980713509526469, 0.0005969340557705368, 0.0008354456087582259, 0.0007857058446504419, 0.0006734835949905648, 0.0008085280384301953, 0.0007577525032059496, 0.0006122151544999555, 0.0008411691505368347, 0.0007714376851765841, 0.0007875974106455446, 0.0007554053223617534, 0.0008927608571190033, 0.000496970607319564, 0.0007838428704454509, 0.0008495329688055754, 0.000785289911748945, 0.0008731085569860292, 0.0006227659415199913, 0.000786578091233427, 0.0007870330687235729, 0.0007841187005126191, 0.0008506970928661051, 0.0007711206615336834, 0.0007784951836359596, 0.0008306344682828315, 0.0007715631588657189, 0.0004960169721355001, 0.0007710654161817566, 0.0004163564966460612, 0.0008566514063053536, 0.0008000074981903175, 0.0006988875754159746, 0.0006727644785689004, 0.0007913066464299434, 0.0008361072583767106, 0.0007487465918832148, 0.0007490511560837758, 0.0007641799736424009, 0.0007732246527512008, 0.0008859909131822379, 0.00076628661726883, 0.0008353722590897074, 0.0008241621242525766, 0.0008587652991317126, 0.0008198676763074287, 0.0007757718502898689, 0.0007397831337933367, 0.0005053181255519495, 0.0008535312241882973, 0.0007787797162127301, 0.0006660629228702928, 0.0006163642707965309, 0.0006204418378789589, 0.0008094166327935315, 0.0007749910985695237, 0.0007845536686036076, 0.000805804520023218, 0.0007985093511864655, 0.0007375866656180431, 0.000821355963555209, 0.0008600224420781655, 0.0007800419422618125, 0.000590311221858293, 0.0008326807041738005, 0.0007419808127876596, 0.0006826669169057554, 0.0007838400583209544, 0.0008325708412435921, 0.0007760664674486278, 0.0008403210189562137, 0.0007739150347077614, 0.0008599734726415137, 0.0007329642256029649, 0.0007852159674863296, 0.0008060850442388138, 0.000590192806971982, 0.0008371418617826403, 0.0008738349146142354, 0.0008420394141369042, 0.000849722639206582, 0.0005868872808483034, 0.0014410156982513442, 0.000608593761836618, 0.0008409798349824866, 0.0008781736473095749, 0.0006569585845613582, 0.0007787838817626182, 0.0008048797390051591, 0.0006094123270812745, 0.0007541141572629804, 0.0007899226374916463, 0.0007794331126258207, 0.0008284354238364818, 0.0007462301615318009, 0.00075798998019933, 0.0006830998415534173, 0.000869371368183346, 0.0007700909856649151, 0.0007970907484062177, 0.0008204601782184023, 0.0007524231943666177, 0.0008570362905626155, 0.0008603160659322463, 0.0007880034478488212, 0.0008304995197909053, 0.0008696360133883128, 0.0006088829264065466, 0.000787749873157288, 0.0008326549900666004, 0.0007566634840740615, 0.0007637862241337733, 0.0007745274793464803, 0.0008367044536249866, 0.0007848267382529031, 0.000542579503629229, 0.0007905449348643102, 0.000761932860173079, 0.0007992964928784305, 0.0008359584371474561, 0.0006703769908476226, 0.0007751825524106664, 0.0006863455533317266, 0.0008426746149114419, 0.0008839492575191193, 0.0006905441007454115, 0.00084550635414918, 0.0007730263856598627, 0.0006808007818714836, 0.0008690890856003857, 0.0008162222643147215, 0.00063807516808483, 0.0008613024035026986, 0.0008350407599673274, 0.0008132195840946226, 0.000764535351474573, 0.0008405675212477582, 0.0007699135768876691, 0.0008764273830827021, 0.0008027902217612431, 0.0007513074985252599, 0.0007769839839787117, 0.0008579792102987239, 0.00044469090143166843, 0.000765205515643903, 0.0007470361720162086, 0.0008324005917825578, 0.0008068066991000758, 0.0008244873995552079, 0.000854174460687696, 0.0006221798756153523, 0.000723466296485962, 0.0008512425496224417, 0.0005902385708272207, 0.0008330136822962934, 0.0006192540864883378, 0.0008318203685011254, 0.0007491100576392161, 0.0007692428565992299, 0.0006000049022753842, 0.000841773962737592, 0.0007785987739839165, 0.0008505573427797541, 0.000795434283343122, 0.0007884029858610457, 0.0008803700248243399, 0.0008293145838622801, 0.0008346000027963507, 0.0007926338131732788, 0.0006149262396453889, 0.0007252903304733855, 0.0007646904612469949, 0.0007948167366017492, 0.0008184536086935675, 0.0007921395227512747, 0.0007762840840059285, 0.0008124036810858766, 0.0008449195092206539, 0.000681749048591993, 0.0007861853021871107, 0.0007930909716732953, 0.0007703499955486065, 0.0007493722247670246, 0.0008254474306304648, 0.0008519703974916338, 0.0007689570937767066, 0.0007762701186943929, 0.0005348852068818965, 0.0005466896539024189, 0.0008738745589397442, 0.0007628145415078677, 0.0008670249214094909, 0.0007848123630844032, 0.000828304040879086, 0.000683904390573136, 0.0007888268275361068, 0.0008795341225567452, 0.0007899395822870371, 0.0007954343969807253, 0.0008465772075034624, 0.0008047732720435237, 0.0007834107568220843, 0.0008588991376551787, 0.0007672428084463161, 0.0008577670200654114, 0.0007742505257221417, 0.0007702867075640753, 0.0007780831305012029, 0.0007881111365127877, 0.0007344224485599663, 0.0007800715017139047, 0.0008001381498185875, 0.0007807514956828746, 0.000671404148162541, 0.0008377265254879466, 0.000787202088152701, 0.0007615419546441391, 0.0007852355195739659, 0.0008764598428382039, 0.0, 0.0008259435002102017, 0.000603006364571275, 0.0007856169862248568, 0.0008531562409664697, 0.0007643031557400795, 0.000730932598088703, 0.0007703585792629233, 0.0008349528989741579, 0.0007384876410509173, 0.000794034492004634, 0.0007293287907716119, 0.0007585321920518363, 0.0008552409266182517, 0.0007877926595582254, 0.0006098064324958475, 0.0007456329314006634, 0.0008774588916568975, 0.0007542769825120006, 0.0007408273838631365, 0.000789939365868277, 0.0006445680818078367, 0.0007654724296467619, 0.0006158301448208941, 0.0008350673999419242, 0.0007207831322455138, 0.0007708922257247852, 0.0007522417077489286, 0.0008071779936957592, 0.0008206595062720121, 0.0007880765787840629, 0.0007668473349285156, 0.0008016504895986598, 0.0006909794240848912, 0.0007911393849748012, 0.0007954035396914303, 0.0008213426552073839, 0.0008170649929696572, 0.0007752269018355397, 0.000762138467316343, 0.0008190105435614848, 0.0007568245286276422, 0.0007490190626818707, 0.000839141347332416, 0.0007934240226916294, 0.0007057056346536155, 0.0008212020580889432, 0.0006126102049724225, 0.0008620828191809641, 0.0007894553645128874, 0.0006896765968610021, 0.00085168305921422, 0.0008645416405599784, 0.0006869562500134334, 0.000740081609090487, 0.0007970548669912053, 0.0007512375815512355, 0.0008065859667331836, 0.0007830545932731226, 0.0007879434642000782, 0.0006206133518459657, 0.000809391687390378, 0.0007841524088007445, 0.0007484929559847968, 0.0007845856332270705, 0.0007032477361362095, 0.0007515815347857035, 0.0006413170223841914, 0.000779947732415255, 0.0006221882287671922, 0.0008318301037362922, 0.0007979694686658651, 0.0007606058308073071, 0.000768946756172377, 0.0007678483593240689, 0.0005439486856823298, 0.0007860666964028947, 0.0006195300339244844, 0.0008239768752336444, 0.000899323981345901, 0.0007528676251502129, 0.0005116975963825322, 0.0006999216082935106, 0.0004951438484749735, 0.0008544690729165442, 0.000779377268317823, 0.0006353364004445622, 0.0007650286804565388, 0.0007589433023497199, 0.0008901992799732745, 0.0007823699209251737, 0.0007461873810613778, 0.0008253915934152128, 0.0007268676014673426, 0.0008307076987437878, 0.0007300242728216628, 0.0007739823186861697, 0.0008225368780088876, 0.0007593399891378291, 0.0007634251406600932, 0.0007740084215391954, 0.0005586208611313216, 0.0007964767638772926, 0.0006896526333157643, 0.000885097773411748, 0.0007764795989637131, 0.0007548231691229158, 0.0008142654579083691, 0.0007738998037623365, 0.0006183683520601347, 0.0008345570827203807, 0.000757542042810374, 0.0008256640188962862, 0.0008264984253534333, 0.0007847250253873715, 0.0008418050115558882, 0.000749895915567076, 0.0008188002226103252, 0.0006288357232269392, 0.0008646355400613616, 0.000525134023279351, 0.0007729529404436741, 0.0007493672287740751, 0.0008328028915628727, 0.0008192540752681781, 0.0008109977564976566, 0.000595993524405908, 0.0007953285683139894, 0.0008079599924040591, 0.0007822424848838527, 0.0007853890621479666, 0.0008770541818921708, 0.0008071015085934908, 0.0005915175418519083, 0.0006908976036672856, 0.0005341369182973218, 0.0007936657974244426, 0.0009147709611081762, 0.000834915246570354, 0.0007611258462939132, 0.0007935599094863826, 0.0023864831929699005, 0.0007966771056246138, 0.0007742174968376985, 0.0007814968253243092, 0.0007935046041653948, 0.0006897118103086513, 0.000792982260666267, 0.0008396812561715692, 0.00050192169464458, 0.0007285807270666642, 0.0008236810039842385, 0.0007224519476846905, 0.0007498095814010675, 0.0008713339548999853, 0.0007736120201438397, 0.0007917968166778281, 0.0007691798500677008, 0.0007029658198481624, 0.0008551692577996826, 0.0006069920609386974, 0.0008029328363908735, 0.0008272657150393517, 0.0005293850742198116, 0.0008122866322737369, 0.000834800975919887, 0.0005291504355347071, 0.0006109716523259181, 0.0006226269405562978, 0.000839116999136267, 0.0008213228257616597, 0.0007495019687192839, 0.0007538177957796182, 0.0007840110365986651, 0.0008445726847335928, 0.0007712400270712212, 0.0006890564306873602, 0.0005950153156437772, 0.0007866521649766971, 0.0007878708260067662, 0.0008384372824865943, 0.0008349249008327421, 0.0007891955604704376, 0.0008082414290445529, 0.0006195692327452927, 0.0008569903471657226, 0.0008355559133603069, 0.0005050065423578558, 0.0007431493529213967, 0.0007262252254932588, 0.0007881125190650853, 0.0007262888706469225, 2.1616308351339978e-07, 0.000738234861204441, 0.0006169100765296847, 0.0005845404468026726, 0.0007849498467823668, 0.000834032170025039, 0.0008160163219832723, 0.0007565431371674713, 0.000724387030111857, 0.0005328043032147361, 0.0005509989462100008, 0.0008137446360772278, 0.0005091007615512483, 0.0007992351770725868, 0.0007696249767654302, 0.0007526842227078945, 0.0006817461875438628, 0.0004937136840884678, 0.0008615159171691638, 0.0008196429041046186, 0.0006760560836557507, 0.000720447433917267, 0.0008558083508325877, 0.0008286144812061558, 0.0005087693273686201, 0.0007875726355776991, 0.0008862393577517376, 0.0007708063894260632, 0.0007150468455969998, 0.0006161345874914193, 0.0006991081902741422, 0.0005449493899454956, 0.0007850461969885395, 0.0008434081444708218, 0.000604499922383124, 0.0007918639271177047, 0.0006889273005997635, 0.0007796885489423054, 0.000712566840872926, 0.0006092291301376131, 0.000632822861553751, 0.0007705452349262141, 0.000775996643945972, 0.0008024200965739346, 0.0007859132285359665, 0.0008357013939828978, 0.0008003021513200695, 0.0006861686322088497, 0.0007899666188799996, 0.0008847177679087546, 0.0008161346267161882, 0.0008665966692127805, 0.0006273369158393224, 0.0007604845194588689, 0.0007443440021649143, 0.0008231959653359183, 0.0007585012311623023, 0.0005569997016608972, 0.0008738411571828633, 0.0007703915034843594, 0.0008714670400258504, 0.0007727970671542297]"
"ABC-8-RXN-ATP/CPD0-2190/WATER//ADP/CPD0-2190/Pi/PROTON.45."	0.0	"[]"
"TRANS-RXN0-507"	0.0	"[]"
"TRANS-RXN0-506"	0.0	"[]"
"TRANS-RXN0-505"	0.0	"[]"
"TRANS-RXN0-288-CPD0-1445/PROTON//CPD0-1445/PROTON.35."	0.0	"[]"
"3.6.3.39-RXN-CPD0-937/ATP/WATER//CPD0-937/ADP/Pi/PROTON.43."	0.0	"[]"
"TRANS-RXN0-500"	2.334543631390286e-05	"[2.2364173693623837e-05, 2.3485677446998285e-05, 2.5304444629826566e-05, 1.914184371697905e-05, 2.471678763353923e-05, 2.326976405829234e-05, 2.29092279351819e-05, 2.562811108886592e-05, 2.4954860365671182e-05, 2.3021382705210237e-05, 2.4840499009357523e-05, 2.658548942446366e-05, 2.339335532941454e-05, 2.519628503014812e-05, 1.8345341802911483e-05, 2.4851213175367637e-05, 2.3447979253579414e-05, 2.4802658171034303e-05, 1.957026000456707e-05, 1.577770497002213e-05, 2.627957146181906e-05, 2.386819636306806e-05, 2.5686475326325613e-05, 2.4302139161201085e-05, 2.315147405233433e-05, 2.355873828286303e-05, 1.7848677905151135e-05, 2.699916503774204e-05, 1.7854547252022204e-05, 2.338619408059497e-05, 2.4908856331578766e-05, 2.6485751676145767e-05, 2.5705647953462734e-05, 2.503311162861503e-05, 2.3384214711151275e-05, 2.4067032763128048e-05, 2.5370205121417433e-05, 1.7153916044222874e-05, 2.479654800276328e-05, 2.6519345582944732e-05, 2.245027898288005e-05, 2.3943647133342414e-05, 2.3915788884674454e-05, 2.3527098173032743e-05, 2.2501210898347523e-05, 1.739374868871454e-05, 2.582290501647794e-05, 2.3642982985780804e-05, 2.508132867336678e-05, 2.2779294283879793e-05, 2.2784623911922276e-05, 2.1888447564473856e-05, 2.275576730222598e-05, 1.811088788995406e-05, 2.1694199109730618e-05, 2.513241852419244e-05, 2.2055726938052252e-05, 2.3596830150946075e-05, 2.4300776269451596e-05, 2.4124183017607303e-05, 2.081648447141458e-05, 2.6533773997344598e-05, 2.3991612464817717e-05, 2.2453859844152957e-05, 2.32343027413998e-05, 2.6717526006780665e-05, 2.322482980544611e-05, 2.7324787575416712e-05, 2.4184815493616253e-05, 2.480115170252356e-05, 1.7121409417401248e-05, 2.361046456179731e-05, 1.736139918918747e-05, 2.634297765421824e-05, 2.3609244498718845e-05, 1.806069902363558e-05, 1.819078557910315e-05, 2.4698533856583238e-05, 2.3636791978528892e-05, 2.3379679385895067e-05, 1.564806218741981e-05, 1.8057203928631848e-05, 2.5723692300402868e-05, 2.605623789394579e-05, 2.3455237406953933e-05, 2.2152743061259584e-05, 2.331783080273724e-05, 2.2625850691046466e-05, 2.2323720972072208e-05, 2.329065150767886e-05, 2.7050793360869347e-05, 2.2399801165530687e-05, 2.578857804550482e-05, 2.6124475988782192e-05, 2.335335777941224e-05, 2.4632487572014678e-05, 2.587458215741904e-05, 1.7366829038861272e-05, 1.915814362454447e-05, 2.522754298238519e-05, 2.4096123675538643e-05, 2.266243008166826e-05, 2.4202375900004713e-05, 2.213886108398099e-05, 2.3422604565945934e-05, 2.3366869639910213e-05, 2.38990205649117e-05, 2.632410078561495e-05, 2.202371894785596e-05, 2.6606490577289765e-05, 2.5745868381255916e-05, 2.555593243016325e-05, 2.345797559935447e-05, 2.570968265894195e-05, 2.6779009127037958e-05, 2.133260279238584e-05, 2.551612984195239e-05, 2.4149417242147112e-05, 2.5867881608797207e-05, 2.3838378601680816e-05, 1.6334561151518786e-05, 2.179574915565708e-05, 2.4239500659369383e-05, 2.672389697413306e-05, 1.5005248348083114e-05, 2.638210400327305e-05, 2.1414391969531585e-05, 2.1226318796312936e-05, 1.819983527729238e-05, 2.463055532992015e-05, 2.2615295986212024e-05, 2.2247328721388135e-05, 2.5396642951237232e-05, 2.2332154544996506e-05, 2.29230894135318e-05, 2.6080139018221808e-05, 2.2305302761087462e-05, 2.4610169628017477e-05, 2.6765621787297254e-05, 2.356168595934719e-05, 2.4308453440002473e-05, 2.2369917892351867e-05, 2.55937722929977e-05, 2.3933624105040264e-05, 2.316806401686041e-05, 2.2725556039377126e-05, 2.6189366806808824e-05, 2.412242131728149e-05, 2.3646726553973676e-05, 1.6099430000332802e-05, 2.0984885357348108e-05, 2.6141065067643638e-05, 2.4996053042031622e-05, 2.5852861615320374e-05, 2.4809899413425667e-05, 1.7696486825643682e-05, 1.794686360092985e-05, 2.3810742202016498e-05, 2.300439917154848e-05, 2.4617887679012132e-05, 2.3467648330010182e-05, 2.5655578959507483e-05, 2.311598684562365e-05, 2.1565082957587188e-05, 1.6869000441528596e-05, 2.334579854554346e-05, 2.587556514884619e-05, 2.36195078643404e-05, 2.195009610588707e-05, 2.4831965531123187e-05, 2.318536160611812e-05, 2.4442638404089427e-05, 2.3674763305274745e-05, 2.3437583599445062e-05, 2.309332547238107e-05, 2.3442857239441613e-05, 2.4618590330869312e-05, 2.364094579916232e-05, 2.2773910770231314e-05, 2.6232550228158164e-05, 2.079830397407368e-05, 2.388627701634865e-05, 2.3400095762251678e-05, 2.4529817853292013e-05, 2.657557274565085e-05, 1.984955014243714e-05, 1.8820129951593404e-05, 2.1935205105208018e-05, 2.4274130289299984e-05, 2.552961883165402e-05, 2.3716813149701657e-05, 2.4465896794827232e-05, 2.4153505803222308e-05, 2.489125702339125e-05, 2.327793692361648e-05, 2.1908258874045418e-05, 2.270576615440966e-05, 1.4973158238291357e-05, 2.551450163165711e-05, 2.3237685091046594e-05, 2.1916689432992973e-05, 1.709519672260435e-05, 1.8958191921401776e-05, 1.918127725128223e-05, 2.5206398260389703e-05, 2.520015330035504e-05, 2.400766865280571e-05, 2.6566647965661252e-05, 2.3760202147806188e-05, 2.4838549101942052e-05, 2.4238327558769538e-05, 1.6638670232916014e-05, 2.5424742967790188e-05, 2.203925789728906e-05, 2.494549603099944e-05, 2.2908443457508062e-05, 2.3424620447378748e-05, 2.5865767045053895e-05, 1.940497309512733e-05, 2.422548106807223e-05, 1.491018605481896e-05, 2.4724811292507925e-05, 1.8497895166297346e-05, 2.47670348988854e-05, 2.3915924097506928e-05, 1.5729960070703847e-05, 1.9869532819888243e-05, 2.3113414914457505e-05, 2.4246471442173285e-05, 2.053970332980208e-05, 2.622796311351152e-05, 2.094936094841013e-05, 2.592574996870771e-05, 2.297438496818899e-05, 2.69205006182551e-05, 2.193038806846672e-05, 2.3550184990669728e-05, 2.2853718002076078e-05, 2.2691195711686213e-05, 2.0651491638704366e-05, 2.2488600497629316e-05, 2.6748265897600117e-05, 2.3440819198275823e-05, 2.342410745690819e-05, 2.2327954718729636e-05, 2.4011791889609707e-05, 2.3793345914561315e-05, 2.279304473402158e-05, 2.424311934225553e-05, 2.629916580911667e-05, 2.4495543303813666e-05, 2.058065086763265e-05, 2.3530083124647875e-05, 2.3158509119549603e-05, 2.315776650103116e-05, 2.380357978283731e-05, 2.947048586251197e-05, 2.553695575313558e-05, 2.3228698245319977e-05, 2.2984334745371283e-05, 2.2863046107625657e-05, 2.503292529753226e-05, 2.3782182760279733e-05, 2.5319025158795067e-05, 2.453042437294036e-05, 2.2679004916261457e-05, 2.2945024913037834e-05, 2.396141176360306e-05, 1.7571729760337247e-05, 2.2841794803238768e-05, 2.35106287467803e-05, 1.6951729437906796e-05, 2.173968487693159e-05, 2.705166902767584e-05, 2.4381807323630784e-05, 2.5017663064561676e-05, 1.746625835630719e-05, 2.412588525899588e-05, 2.5100278165607515e-05, 2.4362280730724747e-05, 2.7561339120417897e-05, 2.4364403944377858e-05, 2.4805798127314124e-05, 1.861340250768901e-05, 2.6221961871494463e-05, 2.2754030907521472e-05, 2.430903781639538e-05, 2.4254035114983748e-05, 2.3365421504549198e-05, 1.5531593205510762e-05, 2.6116975916726607e-05, 2.6653245001182055e-05, 2.3594499143918738e-05, 1.52871232575839e-05, 2.5751806199347706e-05, 2.1773517559891838e-05, 2.380264921120317e-05, 2.5515355999556567e-05, 2.506351738081511e-05, 1.7552037738329864e-05, 2.386118526694134e-05, 2.415915887982931e-05, 2.4019140823339174e-05, 2.7015748903703288e-05, 2.2393182449056602e-05, 2.62704938653551e-05, 1.615152118571374e-05, 2.3835094759471287e-05, 2.3484066852362107e-05, 2.3577661499149475e-05, 0.0, 2.4742319162260898e-05, 2.564090201524368e-05, 2.169436956087094e-05, 2.530154660861987e-05, 2.364514454985911e-05, 2.5922913892564652e-05, 2.4167187321580516e-05, 2.5634338563418287e-05, 2.2582858968000127e-05, 2.4919156909894606e-05, 1.8189075780955816e-05, 2.4142229414227006e-05, 1.828403747786555e-05, 2.3481210061710882e-05, 2.3600779382143802e-05, 2.6329403852071798e-05, 2.3800655459975097e-05, 2.3069324206757522e-05, 2.3926200466775444e-05, 2.4691137895045857e-05, 2.372832360592742e-05, 2.5768817074653526e-05, 1.7585268564368656e-05, 2.3308939390557954e-05, 2.432576178250547e-05, 2.6973251871590442e-05, 1.9901526223859824e-05, 2.3829467542237254e-05, 1.5519648448741577e-05, 2.5965676436439e-05, 1.4835210875659653e-05, 2.1181214452885638e-05, 2.159914731106378e-05, 2.1362022844354463e-05, 1.806935587581634e-05, 2.1221737703518046e-05, 0.00010894953603823243, 2.1848381924732405e-05, 2.391850739516554e-05, 2.2727823248867166e-05, 2.3321696808582625e-05, 2.4780438211354373e-05, 2.1957984709113535e-05, 2.2879799215835194e-05, 2.679786926961755e-05, 1.8011174704439596e-05, 1.750379958234636e-05, 2.313821012821955e-05, 2.4877283443466122e-05, 2.7107037435238553e-05, 2.6357522941739572e-05, 2.2943700414397393e-05, 2.614980788951207e-05, 2.2519834174870068e-05, 2.363311852223908e-05, 2.3522379853890136e-05, 2.274957970021361e-05, 2.6244130961691762e-05, 2.597353729318921e-05, 1.5509803950003456e-05, 2.3176088031624985e-05, 2.3614407845187416e-05, 2.3731612894792034e-05, 2.6064085848921474e-05, 2.418579968386281e-05, 2.603552105703258e-05, 2.641134139576261e-05, 2.2381905653651677e-05, 2.16025758333573e-05, 2.4945500835248205e-05, 2.3462004135321422e-05, 2.483093699182804e-05, 1.7006466784219787e-05, 2.566972953260144e-05, 2.5160586172089684e-05, 2.1705922153633015e-05, 2.4436077254285733e-05, 2.3648489857869496e-05, 2.3220768553778688e-05, 2.5225636281535686e-05, 2.4032463360289543e-05, 2.4406635277090823e-05, 2.558787951324079e-05, 2.2769214672877614e-05, 2.5648146784000105e-05, 1.4456284772933298e-05, 2.3774889590311716e-05, 2.3546283300189353e-05, 2.487633738485992e-05, 2.314981555318121e-05, 2.5252778568581003e-05, 2.2423420229734896e-05, 2.2028605742295465e-05, 2.505095376230367e-05, 2.49417850322082e-05, 2.2062038307979954e-05, 2.511882917443274e-05, 2.6132266511856705e-05, 2.2737977211035184e-05, 2.0980156188907957e-05, 2.6779424634969313e-05, 1.861688457068313e-05, 2.537448442134924e-05, 2.5255372794641763e-05, 2.0118807683393965e-05, 2.360597275625018e-05, 1.6324232138071764e-05, 2.4478050938555435e-05, 2.6156540888412393e-05, 2.5335745828597145e-05, 2.6380721289319997e-05, 2.501832152676449e-05, 2.3183820670145926e-05, 1.8970840198682956e-05, 2.3466180556826155e-05, 2.495783816893422e-05, 2.2858902447232723e-05, 2.4676638588544625e-05, 2.712962570558479e-05, 2.1718022563608088e-05, 2.4177716487609903e-05, 2.3194394218909414e-05, 0.0, 2.501421307886939e-05, 2.2452019811564716e-05, 2.4647488213855437e-05, 2.1551046524655504e-05, 2.0024398404492526e-05, 2.34463477503879e-05, 2.36885972367593e-05, 1.5022580490548792e-05, 1.9038217985287586e-05, 1.855563815381336e-05, 2.5498569672866085e-05, 1.8476278966024032e-05, 2.4844595184996894e-05, 2.2058102867038226e-05, 2.5111808077525315e-05, 2.4024206355839293e-05, 1.905140358807899e-05, 1.933092945341266e-05, 2.2192721508296343e-05, 2.5619606356440664e-05, 2.5411458584899293e-05, 2.2401187598554097e-05, 1.642154257793141e-05, 2.617403158947836e-05, 2.306209283652369e-05, 2.194969721540096e-05, 2.5453117879091886e-05, 2.4861606627345966e-05, 2.2355727963197936e-05, 2.6394508901884237e-05, 2.3558520343724923e-05, 2.183897901669724e-05, 2.338397510842458e-05, 1.7802704456403415e-05, 2.4781085860241357e-05, 2.196413419774644e-05, 2.318138220607154e-05, 2.235027912288441e-05, 2.5177152923637613e-05, 2.086777640348495e-05, 1.7625940473595975e-05, 2.2971936463047763e-05, 2.3169025386209463e-05, 2.2606529322678096e-05, 2.4518569425120796e-05, 1.8724502256605557e-05, 1.6151083503285282e-05, 2.5176239271048623e-05, 2.7098416177126558e-05, 2.4630632658140773e-05, 2.275801071569497e-05, 2.3132481888225807e-05, 1.7396057728754493e-05, 2.323956113743589e-05, 2.5157981507578002e-05, 1.613638873806922e-05, 2.3718653106938487e-05, 1.9987645479985888e-05, 1.7103155221023784e-05, 2.2532644588504e-05, 2.614812820553972e-05, 1.487995193732105e-05, 2.6017134517754017e-05, 2.351199840926036e-05, 2.3747270675811095e-05, 2.332945876593148e-05]"
"TRANS-RXN-106"	0.0	"[]"
"TRANS-RXN-104"	0.0	"[]"
"TRANS-RXN0-593"	0.0	"[]"
"ATPSYN-RXN[CCO-PM-BAC-NEG]-ATP/PROTON/WATER//ADP/Pi/PROTON.48."	0.0	"[]"
"TRANS-RXN-101"	0.0	"[]"
"TRANS-RXN-241"	1.6103729805412266e-08	"[]"
"RXN0-5202"	0.0	"[]"
"RXN0-5205"	4.261660600626485e-11	"[]"
"TRANS-RXN0-569-L-CYSTATHIONINE//L-CYSTATHIONINE.33."	0.0	"[]"
"TRANS-RXN0-468-DEOXYCYTIDINE//DEOXYCYTIDINE.29."	0.0	"[]"
"3.6.3.39-RXN-CPD0-933/ATP/WATER//CPD0-933/ADP/Pi/PROTON.43."	0.0	"[]"
"RXN-5076"	1.3556288570967237e-23	"[]"
"TRANS-RXN-205A-CPD-12301//CPD-12301.21."	0.0	"[]"
"TRANS-RXN0-468-CPD0-1320//CPD0-1320.21."	0.0	"[]"
"TRANS-RXN0-569-PRO//PRO.9."	0.0	"[]"
"TRANS-RXN0-288-CARNOSINE/PROTON//CARNOSINE/PROTON.35."	0.0	"[]"
"TRANS-RXN0-468-CPD0-1321//CPD0-1321.21."	0.0	"[]"
"TRANS-RXN-108-CPD0-1322/PROTON//CPD0-1322/PROTON.35."	0.0	"[]"
"RXN0-5266-CPD-9956/OXYGEN-MOLECULE/PROTON//UBIQUINONE-8/WATER/PROTON.59."	0.0	"[]"
"ABC-8-RXN-ATP/CPD-13393/WATER//ADP/CPD-13393/Pi/PROTON.45."	0.0	"[]"
"ABC-56-RXN-ATP/CPD-10434/WATER//CPD-10434/ADP/Pi/PROTON.45."	0.0	"[]"
"3.6.3.39-RXN-CPD0-1283/ATP/WATER//CPD0-1283/ADP/Pi/PROTON.45."	0.0	"[]"
