# id = reaction id, values = flux mmol/L/s
"id"	"average"	"distribution"
"TRANS-RXN-141B"	9.308108801856498e-06	"[9.969967109622063e-06, 4.715340802193832e-06, 8.488087858774588e-06, 1.0250137172022376e-05, 6.324399949487306e-06, 9.710241407228556e-06, 1.093533675222351e-05, 8.358930508778213e-06, 1.0249260654009933e-05, 9.504194264851338e-06, 6.845031089856411e-06, 8.307496110122993e-06, 1.2582859206565932e-05, 1.2183737832839214e-05, 8.053981031291529e-06, 7.635503429665995e-06, 1.2260988696012259e-05, 1.4145307989243142e-05, 1.073164993157924e-05, 1.265572655276972e-05, 4.070149883433394e-06, 7.450068308106452e-06, 1.1273239645392222e-05, 5.067480190988353e-06, 1.211202203539748e-05, 7.4119974236309904e-06, 5.644844719691728e-06, 1.0382602050944329e-05, 8.606887557982585e-06, 6.878463270539256e-06, 7.777777486263377e-06, 9.550140344540353e-06, 3.3409166310556597e-06, 9.154060317546756e-06, 5.754448662388066e-06, 9.969003194480132e-06, 1.0130825674057023e-05, 8.236479455200192e-06, 7.537293050973843e-06, 1.0701311052150694e-05, 1.2680648213289952e-05, 8.145882495562372e-06, 8.583039861889027e-06, 1.0805114601377327e-05, 1.3556090616677343e-05, 9.322865053716323e-06, 1.3846672561822765e-05, 9.455016062910943e-06, 6.37191181986192e-06, 1.0998443271879572e-05, 8.298954306202838e-06, 1.5755569775217395e-05, 8.308416667580415e-06, 1.0368905460035158e-05, 1.0421076806170184e-05, 8.026763593065124e-06, 6.1978477755250016e-06, 6.4753469965994345e-06, 1.1293752938456988e-05, 1.0350639392616943e-05, 4.873487053835843e-06, 1.2545843966201528e-05, 7.247642145143279e-06, 8.589553150998015e-06, 8.7032997336612e-06, 5.387329951446144e-06, 9.526655473309783e-06, 1.4138666687172788e-05, 1.0913400108373788e-05, 8.36527837688669e-06, 7.75599625330924e-06, 7.878545438573764e-06, 1.0465426179369028e-05, 4.912748870987006e-06, 1.1066514934481984e-05, 1.253721317403037e-05, 1.0027836891674837e-05, 1.058695288544659e-05, 1.2249094827165316e-05, 9.566851058775876e-06, 6.427836355811876e-06, 8.10278501345165e-06, 4.991529450550549e-06, 8.931302072824135e-06, 1.0098118956808038e-05, 8.061611309060148e-06, 7.323786017748288e-06, 9.655277018212854e-06, 9.702642185135126e-06, 9.383249552952492e-06, 6.48559002532852e-06, 6.963907659127169e-06, 7.911854629857249e-06, 8.940381866367977e-06, 9.033450200020146e-06, 8.715926382760486e-06, 6.4921510414780654e-06, 6.734676924886346e-06, 8.913739099487368e-06, 5.773047019825636e-06, 4.187660755888284e-06, 8.48410332409319e-06, 7.563816313331522e-06, 1.0519506298136571e-05, 1.1932953467510839e-05, 1.0546857717634664e-05, 1.504892772349087e-05, 7.025773844085252e-06, 1.0764654700136756e-05, 9.213838953186052e-06, 1.4324298953165897e-05, 1.0027519088894536e-05, 3.0641201486514364e-06, 8.11244086265633e-06, 6.287601967495174e-06, 9.971938914668514e-06, 4.499331045690313e-06, 9.41673146357651e-06, 1.0970809657163571e-05, 1.253844043816107e-05, 6.872321454664476e-06, 1.3211147475237032e-05, 9.2983437593483e-06, 9.064822918103504e-06, 1.3122481609484185e-05, 1.2417070920315026e-05, 6.99426837141106e-06, 9.101534187073339e-06, 1.275951070383776e-05, 9.023831624905182e-06, 7.005411471478691e-06, 1.1897131516253506e-05, 1.5020145076269681e-05, 6.5077028049984706e-06, 1.2894787710752996e-05, 8.701391639199143e-06, 7.808755208029563e-06, 7.981325862317937e-06, 3.938237414686982e-06, 1.093027822692855e-05, 9.834692776628957e-06, 1.4062385429171632e-05, 7.721587926778079e-06, 1.0015745177285088e-05, 9.716882012121591e-06, 9.136744582901065e-06, 8.166835073918473e-06, 9.289618780790054e-06, 9.551781054326718e-06, 5.637604225013719e-06, 7.770343731327762e-06, 8.999725212586355e-06, 9.202112905550494e-06, 7.968141254935207e-06, 1.2156886709340947e-05, 1.1672790406201845e-05, 9.546505356306928e-06, 6.344443711172223e-06, 8.713038821284469e-06, 6.493665191543238e-06, 9.102996640119142e-06, 7.688746514994962e-06, 8.87391268271611e-06, 1.064928163343037e-05, 5.138372221937137e-06, 1.2821471693939457e-05, 9.859372102508452e-06, 7.450829497029176e-06, 6.655694391189402e-06, 1.5014982193786913e-05, 1.6117788950940248e-05, 1.1421789685568065e-05, 1.1007124595403918e-05, 8.645693857561995e-06, 9.269470274180438e-06, 8.917774010483142e-06, 7.779967369370541e-06, 1.2071295976985756e-05, 7.4161595444044235e-06, 8.561653132192596e-06, 7.8298555998046e-06, 6.8903457230376285e-06, 1.2476697117977626e-05, 6.318612215738253e-06, 7.369343848447622e-06, 8.304692450767184e-06, 7.988199272932789e-06, 5.4954255124348135e-06, 8.008065340903002e-06, 1.0800759017813633e-05, 1.1780207641833124e-05, 9.425656838575714e-06, 1.1844006873161212e-05, 1.0137581095103144e-05, 9.74353723148122e-06, 6.848421510274822e-06, 7.961242510736577e-06, 9.820480070461936e-06, 5.777543356403707e-06, 1.696148393934979e-05, 1.0834009454999002e-05, 8.215096215943936e-06, 7.619024522973399e-06, 6.221557464450895e-06, 9.376891996519214e-06, 7.731813482869654e-06, 9.675760599246205e-06, 1.5412942670498875e-05, 1.0081717244009764e-05, 8.036346205750399e-06, 9.030318357992281e-06, 5.395587837470786e-06, 1.1623301080318666e-05, 8.778705422501098e-06, 7.710245442217863e-06, 7.858484795702013e-06, 9.482146948080415e-06, 1.1921494003325453e-05, 1.4279344026587667e-05, 9.156825249945667e-06, 8.824611195145932e-06, 1.1909425168878029e-05, 7.242322859584933e-06, 5.508413363043162e-06, 5.977268185469375e-06, 9.619385160957548e-06, 1.1224622515270755e-05, 8.370307347007361e-06, 1.3670965126643947e-05, 1.3210215613747145e-05, 1.0398422864129171e-05, 1.0641341577118893e-05, 1.34276169572732e-05, 7.33814352268729e-06, 1.1469232507149555e-05, 1.2206137470112064e-05, 7.255912096516156e-06, 8.419444686741554e-06, 1.0015177952961777e-05, 1.115341804052896e-05, 8.871347242898691e-06, 7.610706189172877e-06, 3.456091804383488e-06, 1.1471978828379672e-05, 1.1474791752407721e-05, 7.967332997513876e-06, 7.67889208597336e-06, 1.0559014685537127e-05, 7.823678012190404e-06, 1.1974280386580576e-05, 7.349641013326443e-06, 7.953022885821972e-06, 1.3849802826576303e-05, 8.70696698623844e-06, 1.0505666481238346e-05, 1.2122938450854494e-05, 1.3108698136216023e-05, 6.180688853091984e-06, 1.3832454318100299e-05, 7.4448795979702645e-06, 5.8948355916262385e-06, 9.39104777027858e-06, 1.4475557779172745e-05, 8.999302830503707e-06, 5.202811881564709e-06, 1.2062881611081024e-05, 5.08207750798597e-06, 9.800351456065013e-06, 1.133905013594208e-05, 9.239007876765928e-06, 1.1428222887310357e-05, 1.2776992890625694e-05, 1.4420259317191388e-05, 8.427203342300731e-06, 1.233070884404177e-05, 5.9100584372524585e-06, 8.870359821971126e-06, 8.359160570347307e-06, 1.140803094894697e-05, 9.398244328907079e-06, 6.6437246752778525e-06, 1.0963009583738852e-05, 1.0746635043251232e-05, 1.708698214873633e-05, 6.428699218691109e-06, 1.591436940705372e-05, 1.1772356140298069e-05, 9.37700133933301e-06, 7.816029618255107e-06, 1.1829909920187164e-05, 8.895128461409601e-06, 7.448469514653425e-06, 1.2265964441617631e-05, 1.1162991699256798e-05, 1.0394041198145495e-05, 9.153504688777361e-06, 1.3466086769253865e-05, 1.0117983183241701e-05, 8.684843748799883e-06, 8.807947741762198e-06, 9.084186794143214e-06, 9.228723604216973e-06, 9.80658977444443e-06, 1.1827822662685107e-05, 6.671244911057984e-06, 9.744121871592405e-06, 1.0817372627261642e-05, 8.733870688935602e-06, 8.262399458957999e-06, 9.770180938043717e-06, 8.992123325569137e-06, 8.025852283681962e-06, 1.2215860716564242e-05, 5.348299654450415e-06, 9.744805500517236e-06, 1.136665698094497e-05, 7.406053271047602e-06, 6.325500079013036e-06, 6.7502473976870115e-06, 6.771590169078962e-06, 8.622181814319337e-06, 9.402296882762905e-06, 1.4277465172917376e-05, 9.549741496248541e-06, 1.020892244204025e-05, 9.406028301327725e-06, 9.533338222074567e-06, 1.2712987096815896e-05, 6.893776081272872e-06, 6.802168336564166e-06, 7.242837329218349e-06, 8.907967590823165e-06, 1.4516374725340623e-05, 8.141802761861703e-06, 9.009875924718767e-06, 8.727091752359528e-06, 9.33167859603379e-06, 1.5184727678638895e-05, 7.2952730436414996e-06, 5.808247242941072e-06, 1.0040093214090445e-05, 7.406945503896886e-06, 7.896191608290227e-06, 1.004054281884943e-05, 7.87671572342505e-06, 7.1672022393250344e-06, 8.092609622221161e-06, 1.1166924177404717e-05, 6.1816310970379215e-06, 5.028807703732466e-06, 8.819436313225073e-06, 9.755796454238407e-06, 9.87557432174614e-06, 1.201927063596016e-05, 3.990822733245959e-06, 1.0337627822454034e-05, 1.208793712568393e-05, 5.0851680680092875e-06, 1.2293030681773739e-05, 9.613266651148701e-06, 1.1868180196039954e-05, 1.1965527449191396e-05, 7.08897834814406e-06, 1.1185645353910316e-05, 8.072547922191744e-06, 7.525422710680361e-06, 9.92693050988077e-06, 9.419888469152105e-06, 1.1566877441449708e-05, 5.228486732957109e-06, 8.298909256519014e-06, 7.308011299811216e-06, 5.519913403523667e-06, 3.536781275904725e-06, 1.0351708176049459e-05, 8.071873857402146e-06, 7.330161205649933e-06, 1.1539663090571896e-05, 5.344473591608732e-06, 1.2310454463425206e-05, 8.614298976948246e-06, 8.257096123436705e-06, 1.3204891210649278e-05, 8.0650887376434e-06, 1.1103593173613669e-05, 1.0181881906715622e-05, 9.533612063706353e-06, 8.792825755501554e-06, 8.644332244595164e-06, 1.1283473522013831e-05, 7.79551091191771e-06, 1.4788066328876629e-05, 9.404703919572495e-06, 7.764760914156242e-06, 9.446700774528913e-06, 7.978695994348775e-06, 9.237816623102703e-06, 9.805202970484145e-06, 9.921361695747311e-06, 6.468683699066371e-06, 1.4487878541877756e-05, 7.698880850951175e-06, 1.3049441497160918e-05, 1.2656253864126542e-05, 1.2629013710383491e-05, 3.9429948801652225e-06, 4.663836474337658e-06, 1.118518156230774e-05, 9.43932745913235e-06, 1.3015660015922644e-05, 8.587796362741783e-06, 1.1014296345600643e-05, 6.519891325194519e-06, 1.3339188200113053e-05, 8.36310340440694e-06, 4.657903696980879e-06, 5.558553422131389e-06, 1.097303622813161e-05, 5.41944864624822e-06, 6.2862477199907194e-06, 1.15556877051303e-05, 8.656425884086384e-06, 8.751389784937433e-06, 1.0713145020846308e-05, 5.407795186070238e-06, 6.758133102328051e-06, 8.032518816546733e-06, 7.238688091150414e-06, 1.23446687608766e-05, 9.758975524217382e-06, 4.571832981025432e-06, 9.713652634054016e-06, 1.1327670134694334e-05, 1.1006392996560974e-05, 7.422098907460429e-06, 9.012787705615849e-06, 1.4100716907371198e-05, 6.320708959032455e-06, 8.57951082894292e-06, 6.214691998285068e-06, 5.7873642292364725e-06, 1.1125644941720363e-05, 6.2675823355897966e-06, 9.098552652777128e-06, 3.7403642412480417e-06, 1.1183013302762855e-05, 9.30273829352201e-06, 1.1435042093756108e-05, 5.386918539649125e-06, 4.312621849826951e-06, 1.0238653659695267e-05, 1.0529634090898683e-05, 7.213738623621032e-06, 8.144072375370208e-06, 6.141107090140629e-06, 7.8893547549748e-06, 9.638680549178556e-06, 1.0972024726301518e-05, 9.369500840811913e-06, 6.202165442138082e-06, 8.6334245055612e-06, 4.79018557633613e-06, 1.0393761333467354e-05, 8.564105743418402e-06, 8.925206101238154e-06, 9.51796668207764e-06, 5.590595211607768e-06, 5.247078060808278e-06, 1.0391496820045625e-05, 7.177311756623376e-06, 1.2064585032853281e-05, 1.2297562518835475e-05, 1.3296206993394484e-05, 5.413740269710161e-06, 1.38234372258811e-05, 9.920469268788692e-06, 8.524321178391342e-06, 8.261590263797425e-06, 7.1977608177437944e-06, 9.498072565541722e-06, 4.265830565955217e-06, 6.064616859314038e-06, 9.514043703522435e-06, 8.712082200115488e-06, 1.1858744460044552e-05, 1.0461074406751253e-05, 6.489342777597076e-06, 9.459935950392707e-06, 2.991803122287897e-06, 9.35539357511509e-06, 8.687156056089241e-06, 8.94772870470738e-06, 7.256690941540014e-06, 9.508034375116692e-06, 0.0, 6.640212958127669e-06, 5.532983938383219e-06, 6.275248219009244e-06, 1.3266429687174404e-05, 9.525946524011177e-06]"
"TRANS-RXN0-468-CPD-15544//CPD-15544.21."	0.0	"[]"
"3.6.3.39-RXN-CPD-17530/ATP/WATER//CPD-17530/ADP/Pi/PROTON.45."	0.0	"[]"
"TRANS-RXN-108-DEOXYURIDINE/PROTON//DEOXYURIDINE/PROTON.41."	0.0	"[]"
"3.6.3.39-RXN-CPD0-1050/ATP/WATER//CPD0-1050/ADP/Pi/PROTON.45."	0.0	"[]"
"TRANS-RXN0-288-CPD-13398/PROTON//CPD-13398/PROTON.35."	0.0	"[]"
"TRANS-RXN-62B"	0.0	"[]"
"TRANS-RXN-62A"	3.7803033250230366e-05	"[0.0, 0.00012311873240761125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010690471550309043, 0.0001176208923261476, 0.0, 0.0, 0.00012159772796331999, 0.0, 8.18526875042962e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010765156100309426, 0.0, 0.0, 0.0, 0.0, 0.00011368707667558393, 7.419299797427529e-05, 0.0, 0.00010163278946773224, 0.00013466173385342717, 0.0, 0.00010434314783399999, 0.0, 0.0, 0.00010194225588899721, 0.0, 0.0, 0.0, 0.0, 0.00012927541121914645, 0.0, 0.0, 0.0, 0.0, 6.794920448213432e-05, 7.005021599697677e-05, 0.00011511383922417252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013051108589601096, 0.0, 7.03123395430903e-05, 0.0, 0.00013343019691221497, 0.0, 6.821896593869389e-05, 0.00012553904397369971, 0.0, 0.00010884455404000026, 0.00010137836012246628, 0.0001065652811737132, 0.00015493481054198942, 0.0001291225480667313, 0.00012066709952268976, 0.0, 0.0, 0.0, 0.0001102308882856593, 0.00011258275450286271, 0.000141940888553842, 0.0, 0.0001229790271032317, 0.0, 0.00013569340654621013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011337130882987597, 0.00015738335410620343, 0.0, 0.0, 0.00010189559835276661, 0.0, 6.832225811879907e-05, 0.0, 0.0, 0.0001058826360316662, 0.0, 0.0, 9.816351903939792e-05, 9.530585941352195e-05, 0.00011294662860249029, 0.0001580340947413031, 0.0, 0.00010120539751460614, 0.0, 0.0, 0.0, 0.00014797322620701417, 0.0, 0.00012742633438114558, 0.0, 0.00012795871103065467, 0.00011307217552688571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013492025343254322, 0.0, 7.519492123461222e-05, 0.0, 0.00012233062714136903, 0.0, 0.0, 0.00013194017001561315, 0.0, 0.0, 0.00013574623742518372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001281714802644174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010359853629303901, 0.0, 0.0, 0.00014634158847712424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010128977179114609, 0.0, 0.00015080986574382037, 0.0001076163122259921, 0.0, 0.0, 0.00013021573508863616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001497795632275828, 0.0, 0.00011814666330837688, 0.0001339062948566178, 0.0, 0.0, 0.00010688053016358505, 0.0, 0.00010876190787227219, 0.0, 0.0, 0.00010762437452079975, 0.00015168674903453557, 0.0, 0.0, 0.00010290620083953219, 0.0, 0.0, 0.00014687185276252642, 0.0, 0.00011638477710532714, 0.00013809128167073038, 0.0, 0.0, 0.0, 0.0001060933178552348, 0.00013529244047537326, 0.0, 0.0, 0.0, 0.0, 7.392786146711361e-05, 0.0, 0.0, 0.0, 0.00010914838561741482, 0.0, 0.0, 0.0, 0.0, 0.0, 9.355418258440367e-05, 0.00011818473147230668, 0.00012250891573165282, 0.0, 0.0, 0.0001272771933039691, 8.755967398901416e-05, 0.00011992321707988712, 0.0, 0.0001396748481325071, 0.0, 0.0, 0.0, 0.0, 6.0540974576120346e-05, 0.0, 0.0, 0.00014201828908232096, 0.0, 0.00012031083147359252, 0.0, 0.0, 0.0, 0.0, 7.064913055178903e-05, 0.0001354249692168102, 0.0, 0.0, 0.0, 6.748736387648817e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00014064052518680744, 0.00012150181621933125, 0.0, 0.0, 0.0, 0.00011601039411444454, 7.361830308135294e-05, 0.00016064878833928534, 0.0, 0.0, 0.00012966592275332048, 0.0, 0.0, 0.00012307016901996152, 7.356417501616556e-05, 0.0, 0.0, 0.0, 0.0, 9.917024299749582e-05, 0.0, 0.00012041735862062217, 0.00010178235214876678, 0.0, 0.0, 0.0, 0.00011043972959019294, 0.0, 0.0001558640495807647, 0.00013118632419884484, 0.0, 0.00012405807745506149, 0.0, 0.0, 0.0, 0.00011324572006365163, 0.0, 0.0, 9.015953548792068e-05, 0.0, 0.0001342955054013405, 0.0, 0.00010624966090804227, 0.0, 0.0, 0.0, 0.00010092311770891684, 0.0, 8.503154355968017e-05, 0.0, 0.00010022845162898618, 0.0, 0.00010977692790878167, 0.00011536507548860424, 0.0, 9.478099300055943e-05, 0.00010871502741733856, 0.0, 0.0, 0.00010521772610667426, 9.547625328195465e-05, 0.0, 0.0, 9.621846701159898e-05, 0.0, 0.0001271361308428229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001291193430390814, 0.00012140826740155958, 0.0, 0.00010745221307616985, 0.00011966785740653284, 0.0, 0.0, 0.00010141876466454835, 0.00011793294467563341, 0.0, 0.00013250756658803403, 0.00011079040476781463, 0.0, 0.0, 0.00011204780053768155, 0.0, 0.00013823867694950258, 0.0, 7.047207023663632e-05, 0.00012425229174317, 0.0, 0.0001201564154400369, 0.0, 0.0, 9.798317040532116e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.304744712387416e-05, 0.0, 0.00010350809559010994, 0.0, 0.0, 0.00029053947612260204, 0.00014131504203376483, 0.0, 0.00013174735404154232, 0.0, 0.00011039014774726296, 0.0, 0.000133387609720357, 0.00010831368399770692, 0.00010596066393941745, 0.00014149301184486262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010895903339209913, 0.00012238186087767372, 9.440828435321806e-05, 0.0, 0.0, 9.756141047078331e-05, 0.0009718122966885288, 6.67130123998609e-05, 0.0, 0.0, 0.00011323563586012205, 0.0, 0.0, 0.00011687678908644809, 0.00013064314203340587, 6.7980302986701e-05, 0.0, 0.0, 0.00011494910193038663, 0.0001292677533210027, 0.0, 0.0001420469580825054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012383060298201334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013429048345810207, 0.0, 0.00011306788124455733, 0.0, 0.0, 0.0, 0.0, 0.00013488598015465197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.97269727099055e-05, 0.0, 0.0, 0.00014784405337992993, 9.698092211898997e-05, 0.00010064274061607436, 0.00010277763330459564, 0.0, 0.0, 9.682873822454287e-05, 0.0, 0.0, 0.00013894150109669862, 0.0, 0.0, 0.00010246229367010937, 0.0, 0.0, 0.00016088720736288952, 0.0, 0.0, 0.00010300106097156895, 0.0, 0.0, 0.0, 0.0, 6.969445561829345e-05, 0.00011348187554551525, 0.00012524282954296914, 0.0, 0.0, 0.00015552182820985765, 0.0, 0.00012476344031090396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00015591361582930198, 0.0, 0.00014416744445377546, 0.0, 0.00010523891185701116, 0.0, 9.344516217511556e-05, 0.0, 0.0, 0.00012593593036923966, 0.0, 0.0, 0.00012175031519638748, 0.0, 0.0, 0.00015819657818159552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010096914719151229, 6.552271478463022e-05, 8.697025582630269e-05, 0.0, 0.0]"
"ABC-8-RXN-ATP/CPD-13394/WATER//ADP/CPD-13394/Pi/PROTON.45."	0.0	"[]"
"TRANS-RXN-108-CPD0-1311/PROTON//CPD0-1311/PROTON.35."	0.0	"[]"
"3.6.3.39-RXN-CPD0-932/ATP/WATER//CPD0-932/ADP/Pi/PROTON.43."	0.0	"[]"
"TRANS-RXN0-569-TRP//TRP.9."	0.0	"[]"
"TRANS-RXN0-443-CPD-7836//CPD-7836.19."	0.0	"[]"
"ABC-8-RXN-ATP/CPD-13398/WATER//ADP/CPD-13398/Pi/PROTON.45."	0.0	"[]"
"3.6.3.39-RXN-KDO2-PALMITOLEOYL-LIPID-IVA/ATP/WATER//KDO2-PALMITOLEOYL-LIPID-IVA/ADP/Pi/PROTON.81."	0.0	"[]"
"TRANS-RXN0-589"	0.0	"[]"
"TRANS-RXN0-588"	0.0	"[]"
