variant	growth_rate	rp_ratio	cell_mass	protein_mass	rna_mass	aa_mass	ribosome_mass	rrna_mass	rprotein_mass	enzyme_mass	excess_rrna_mass	excess_rprotein_mass	aa_fraction	ribosomes to enzymes	excess rrna fraction	excess rprotein fraction	rrna synth fraction	rprotein synth fraction	enzyme synth fraction	rprotein protein fraction	enzyme protein fraction	glt	glt fraction	ppGpp
0.0	1.612743164036452	0.47058583971878115	3558.2765311164867	450.2347449611037	211.97528874828228	43.77139211823676	261.67375095021964	173.8159814874489	130.74101978062973	14.127462722221095	6.041029925573791	11.535301802446275	0.012301294529507054	18.53356563076619	0.02287163767731737	0.04443731154116744	0.5059155426601847	0.445901549384803	0.04818290795501209	0.2903832695021039	0.0313771386926622	23.528660339823812	0.006612377770603663	20.593339987692154
1.0	1.5750659775224753	0.4816983077439902	3434.4581420197437	443.8138695222695	213.88843356925932	23.547503829097145	260.26160288667745	175.52334864951595	129.17824206532737	13.737137821315585	8.653811070123533	10.615829436628726	0.006866394587357647	18.954186229767497	0.03311900561450277	0.04114207829417295	0.5123196230366739	0.44079896712824773	0.046881409835078554	0.29107146031558395	0.030956397998615527	11.51433713174125	0.003358665051289833	20.593340509704003
2.0	1.5719917968968813	0.48395992083279704	3424.015600824664	443.6789750977625	214.80989332674545	20.657979915452238	262.4695777679562	176.25095831413984	129.47859222613727	14.010648951084496	7.965753792949773	9.910334608994523	0.006044643838658775	18.74571314894919	0.030265156266489325	0.03797669265145478	0.5122143913684181	0.4401512458227989	0.047634362808782894	0.2918390907081374	0.0315837732642612	11.479506759711475	0.00335856416887419	20.593340401910933
3.0	0.8180943933255617	0.38556469289201195	1596.8377462151911	219.93086072002055	71.76100508850251	7.633250504718897	87.66325516282492	58.07018006538339	46.287895326450425	7.566035467169469	1.8639372332652457	6.3528187891892145	0.0048247355402430215	11.51498782199806	0.3065063158757565	0.08793150288159782	0.49512246408129695	0.4336411696576571	0.07123636626104536	0.21254264879601997	0.0351276963458421	5.280562426971991	0.0033158784455386233	49.15573804594445
