Variant	Growth mean	Growth std	R/P ratio mean	R/P ratio std	R/(P+A) ratio mean	R/(P+A) ratio std
0	0.8750388422190509	0.022104319667250998	0.32366486155558366	0.01370211290596703	0.3128180666934616	0.013137924579428542
1	0.34325897147032536	0.0597363248451853	0.21927406898184035	0.0845701320607173	0.2132432692921351	0.08084064719074656
2	1.6178061164948325	0.03184773661923423	0.473732624363826	0.013467075942211679	0.43167026027932875	0.011928988984418952
3	0.24352809344307216	0.07235229995965518	0.23582289766745726	0.05193597464213379	0.22934324102939704	0.05016907997509624
4	0.4314872257422089	0.06452475204516396	0.2126171952353872	0.049079275651333396	0.20707150837235505	0.047321390129328664
