variant	growth_rate	rp_ratio	cell_mass	protein_mass	rna_mass	aa_mass	ribosome_mass	rrna_mass	rprotein_mass	enzyme_mass	excess_rrna_mass	excess_rprotein_mass	aa_fraction	ribosomes to enzymes	excess rrna fraction	excess rprotein fraction	rrna synth fraction	rprotein synth fraction	enzyme synth fraction	rprotein protein fraction	enzyme protein fraction	glt	glt fraction	ppGpp
0.0	1.4625002865986598	0.416096141571258	3115.083511625847	364.7888500124879	152.0434482877768	98.83308775572739	180.04221010893187	121.63167244844284	99.63552209783603	10.776159548896784	6.195664937450827	17.61712764872252	0.031550711722233504	16.685595639104523	0.03517080626922466	0.09812831077630974	0.485712241665463	0.4639920098409675	0.05029574849356946	0.27242217223509974	0.02951255292931901	56.78047878315177	0.017996603029938954	23.66516078488409
1.0	1.5225980392953702	0.4283227647345314	3186.8394448569843	384.6482929011374	165.002930876972	77.54844652253976	193.83133287414663	131.43948838879328	108.41207325728264	11.617225088938318	7.162435891004849	20.112031246853586	0.024265060403153273	16.69141680156243	0.03698085262739108	0.10366368723164501	0.4843009392969465	0.46571021493055903	0.049988845772494545	0.2812927241029983	0.03017731149823317	43.6846022009703	0.013631226258070384	19.938007611173944
2.0	1.5210546679592123	0.44713284489650307	3347.1695967024507	384.6411985396486	171.63290668025124	115.19342381452901	198.74742289803677	138.84687770380478	108.87451003253945	11.302377944809294	11.417820992231508	18.33493868905669	0.03460057130603736	17.572420933159137	0.06274483413909887	0.0928313705319338	0.5000825551750477	0.4528798592414591	0.047037585583493	0.2823379188018636	0.029315663427545963	73.95741551866989	0.02217066449488155	20.50972197861162
3.0	1.5612584639709068	0.43680231211970577	3404.6423169266077	421.873407880409	184.7990625393544	69.55321809124341	218.62302285049236	148.91991398476293	119.90196415077747	11.976401414984293	8.747401702360095	20.30804496393633	0.020499876856211748	18.219062872695762	0.040095626020390254	0.0929707414229272	0.4917529405993252	0.4619196934529232	0.046327365947751574	0.2834217026199826	0.02838142309093191	19.15350860841213	0.0056098475411395085	19.647358991980216
4.0	1.5059859357132597	0.43954728765845097	3303.1690637052047	376.14830543497345	166.30034800008815	105.21589203303469	191.020709464367	134.43085514757342	104.19079740480454	11.032586445821726	11.955864204381504	17.17113747439852	0.03172303809587014	17.208400054524837	0.0614711731615128	0.09028147795979426	0.5001386808416689	0.4515591796545277	0.048302139503803444	0.27548319279153133	0.029356025859676255	58.29681773545862	0.017515320608995768	23.59381056805047
5.0	1.58411343685698	0.46105096897078135	3388.869060225756	389.767246492796	179.3755704292955	105.75573635262069	203.70302459749846	145.06753460061887	111.31307260883104	11.498461994293136	14.461140337732294	18.51597235213826	0.030918608848738014	17.746464649706688	0.07220440979664772	0.0909759157942468	0.5051731201038195	0.44854299770853756	0.04628388218764297	0.2855258355191286	0.029486909531386652	57.80092094386354	0.016816427714369066	20.104400658045684
6.0	1.5168611558120084	0.428246339944444	3314.562424771951	375.6595965015067	161.1424483011341	118.47120174595275	192.48279060574973	129.93164810757614	104.8152110043657	11.04171016664163	6.519228049754843	17.129498664927453	0.03570579150058828	17.38066864166053	0.0346188984982636	0.08844220326892709	0.49032162803034296	0.4608052606395808	0.04887311133007618	0.27779969802185833	0.029398702978845708	69.94557860930311	0.020934831240558484	21.282125515058432
7.0	1.5507045467557488	0.42965428798641925	3332.3091581297726	401.39571165991583	172.7506655321099	90.02967390699492	209.34567913073428	138.9048739349795	114.43801743371927	11.79355887859771	4.680630776067698	19.070400713320556	0.02715789294919746	17.713435893621902	0.022926266863871485	0.09111533426126549	0.4846792667233177	0.467008041953745	0.04831269132293726	0.28436282715312594	0.029387282172930098	43.44783042605508	0.0129594914294917	21.13140131346198
8.0	1.3421403169096662	0.4056489522549153	2780.927285566751	308.0881272042836	125.45773358037948	113.58043117461109	147.22773770447375	99.79597213604619	81.21245522011468	9.670334561804536	5.399318011454052	14.142723863283859	0.040537934968491125	15.172567609073623	0.036569382683210125	0.09775702231387294	0.48401745933119045	0.46075876060874477	0.0552237800600648	0.2629154852900816	0.031443448308299995	65.42960266651495	0.02292963084956004	25.837785783177452
9.0	1.5599518370708922	0.4545156195538212	3419.691244721311	393.50711420339655	178.52183440286126	109.47913185537402	203.2167215755316	144.44389318908748	111.88328320954714	11.444292663679908	14.149297360925862	19.307718741897038	0.031782241793550554	17.804214408282828	0.06956775592909273	0.09412727314005397	0.5028789037082901	0.45096060459380094	0.04616049169790894	0.2842525758001999	0.029091268385680734	60.757028948775215	0.01765660430761095	20.575474755543652
10.0	1.50719943091567	0.4401905997439477	3152.0359004168695	378.26940065488157	166.06700895780313	92.04648317039972	191.946809119739	135.02409747218817	103.09967237990723	11.315952632033618	11.955327732853027	15.658126899509735	0.029124516609769207	16.9537175564352	0.06586667545915931	0.08153952041392258	0.5054781534669337	0.4455240082627951	0.04899783827027118	0.2721486796461318	0.029929053351196628	45.73208665010674	0.014411681925592362	20.803841493374374
11.0	1.3600320865197522	0.3860779207044554	2919.9765121688	359.95549963747476	139.652801441939	68.04521624902985	166.94312239472137	112.51224426979768	92.32659129011601	9.929076444495026	5.474858320104386	16.27549830001939	0.02357403543015436	16.72491542892162	0.03501328617896728	0.09779834181283119	0.48555398146866807	0.46410593371962433	0.050340084811707646	0.2547497054342094	0.027539205038958257	32.05292488606282	0.011042751947899922	20.64352150059306
12.0	1.5044705312898436	0.4440480086015221	3229.269942064763	377.03074509886096	167.3409151464023	107.09810289992151	191.565917304087	134.53109661887353	105.3085514717727	11.35812316414239	11.706539780867926	18.040521608405676	0.033197048221128136	16.83174262262472	0.06406859521543166	0.09534033021664887	0.4988727560916567	0.4521593849503827	0.0489678589579606	0.27876022357324515	0.030161657084811968	58.81667734859119	0.0180960127226439	20.194009968908865
13.0	1.4690716040875018	0.40622618520376835	3213.9063811938145	377.47101044827474	155.4760722190759	100.02554551276732	189.2438436366805	125.79363869491736	103.56709403642891	11.063664591718751	4.457904467729655	17.35688696849422	0.031135808547979964	16.929622362017273	0.023211347240941226	0.09279331396219571	0.48286284499913673	0.4665919130282294	0.050545241972633825	0.270720833825478	0.02914543538713732	54.86134288629078	0.017079909383574062	21.01271457823797
14.0	1.4482879987463109	0.4171890136268486	3109.7793979630683	361.7237349239353	151.31057306207904	104.6092877868951	179.23335383552669	121.94043703765253	98.29598752524143	10.7084194133682	7.023036462198761	16.64606829560368	0.033251463374679095	16.71608164202425	0.03908575729012383	0.09323886770146542	0.48909154856012127	0.46051434727279106	0.05039410416708764	0.2708938177780791	0.029611777450360668	59.22169490604509	0.018453104022077026	23.232555096087985
15.0	1.4020517933859074	0.3983872128583115	2948.9647833044783	351.116313472229	142.15682344394097	82.60483542423032	168.74847898409536	114.72847484848211	92.77656725461178	10.16547313294626	6.533565023221531	15.903042409346353	0.027459884995489542	16.455431743413484	0.03445676288801403	0.09468606220675814	0.4859828569675195	0.4624932592996592	0.05152388373282132	0.26097155984497095	0.02886091996575371	33.82623873060182	0.01121730062286856	28.782787644427266
16.0	1.4888289502238297	0.42428446645382156	3148.7135478449436	360.86245495317456	152.61281056762743	105.60371173625778	179.7423171513023	122.71345406971444	97.67799127902644	10.78018072724904	7.469726167423552	15.796213342654564	0.033480352820539724	16.67267550381899	0.04905396817092269	0.08925353237242582	0.4943648283015475	0.45536784215581205	0.05026732954264033	0.26983109669970506	0.02976173459656421	64.12443397994278	0.020390247489815626	21.780201878912546
17.0	1.4170332488320347	0.42850269946108627	2802.7757211823437	326.71329439160496	139.65605013791856	87.11247772858476	156.3400781666831	111.87083565906218	86.1289902229098	9.487851741415945	11.631706031631651	14.908123785411451	0.03102060220725899	16.433996077810257	0.07988504785783386	0.09577148907253182	0.5036633214558218	0.44688298355434175	0.04945369498983646	0.2625876130929757	0.02902730803116138	46.015939503981606	0.016266429108507036	21.766159716755567
18.0	1.542091995460864	0.4535880834051307	3475.9552438724036	403.25862389217957	183.13285911854894	96.91063952858376	209.03478079700156	147.68887024417293	114.63282878826209	11.642840439572545	13.663962909711518	19.406842089813406	0.027528928006968333	17.942880809600982	0.06387906759330123	0.09288797694647728	0.5013069608020003	0.45258006972567466	0.04611296947232502	0.28398282704789146	0.02887432175188292	55.593639093725756	0.0157322662968014	20.858686090934146
19.0	1.534110329076831	0.4340859342850001	3332.161351448472	388.35642291028154	169.352955608645	98.31962649949179	197.7935811652409	136.55186747413381	107.69558399736123	11.269526580089869	9.734376691265282	17.59053613276234	0.02942278452280082	17.443394341951223	0.05001841656357584	0.08951371430195801	0.49622775778721195	0.4556637372144185	0.048108504998369626	0.27590926239825025	0.02904918313367675	54.323679187244466	0.016275865014061093	20.492862255114126
20.0	1.4785369166756999	0.4209943915668131	3160.2636968408797	373.42349157226437	158.3624329156827	86.69402548066932	186.7856064551855	127.69102726752722	102.6346334640046	11.2747187350208	7.93141835881438	17.54427860561202	0.02757915641277785	16.459082093918358	0.0416321790296244	0.09478944654061809	0.48936675715257977	0.4595893876333183	0.05104385521410196	0.2732425241174168	0.030218490936630368	40.44661164347809	0.012659866067583552	22.51855740798919
