nhaR	0.430000
araC	0.520000
sgrR	0.890000
pdhR	0.320000
sfsA	0.530000
yafC	1.730000
dinJ	1.210000
crl	2.160000
yagI	0.200000
betI	0.100000
cynR	1.100000
lacI	0.820000
frmR	0.560000
yaiW	1.050000
phoB	0.660000
nrdR	0.460000
bolA	1.590000
hupB	2.450000
ybaO	0.700000
acrR	1.080000
ybaQ	1.280000
cueR	1.530000
allR	1.540000
appY	0.520000
cusR	0.570000
cspE	2.060000
nagC	0.650000
fur	1.100000
kdpE	0.710000
mngR	1.190000
modE	1.880000
ybiH	0.290000
mntR	0.890000
deoR	0.660000
lrp	1.440000
ihfB	1.920000
torR	1.110000
rutR	0.770000
ycfQ	0.710000
phoP	1.670000
fadR	1.930000
dhaR	0.310000
ychQ	0.070000
ychA	0.300000
narL	2.800000
hns	4.540000
cysB	2.030000
yciT	1.920000
puuR	1.090000
tyrR	1.230000
ycjZ	0.690000
fnr	1.320000
racR	0.370000
paaX	1.050000
ydcI	1.190000
ydcR	0.930000
hipA	0.920000
yneJ	0.830000
marR	0.300000
marA	2.230000
ydfH	1.040000
relB	3.520000
dicA	1.130000
rstA	0.980000
uidR	0.940000
slyA	1.390000
purR	1.500000
ydhB	0.820000
ihfA	1.120000
osmE	2.300000
ydjF	1.200000
cspC	3.260000
kdgR	1.720000
yebK	0.850000
flhC	0.890000
flhD	0.960000
uvrY	0.440000
sdiA	0.880000
yedW	0.590000
yeeY	0.030000
baeR	1.550000
yegW	0.790000
yehT	0.730000
yeiE	0.670000
narP	1.480000
ada	0.160000
rcsB	2.370000
lrhA	0.880000
evgA	0.990000
ypdB	0.550000
gcvR	0.490000
iscR	1.340000
glrR	0.370000
yfhH	0.790000
rseC	0.320000
rseB	0.410000
rpoE	0.330000
yfiE	0.910000
stpA	3.280000
mprA	2.660000
srlR	0.730000
norR	0.530000
ascG	0.930000
fhlA	0.510000
ygbI	0.940000
rpoS	0.710000
fucR	0.680000
gcvA	0.560000
galR	0.900000
lysR	0.570000
argP	1.860000
yggD	0.110000
glcC	0.550000
yqhC	1.350000
mqsA	0.900000
rpoD	1.690000
yqjI	2.610000
ebgR	0.990000
exuR	0.810000
yhaJ	0.850000
agaR	0.550000
rpoN	0.250000
yhcF	0.470000
nanR	0.830000
argR	1.530000
aaeR	0.730000
fis	3.170000
zntR	1.370000
yheO	0.480000
crp	1.450000
frlR	1.200000
ompR	1.580000
feoC	0.290000
malT	0.360000
glpR	0.920000
gntR	0.780000
rpoH	0.910000
nikR	2.750000
gadW	0.450000
gadX	0.250000
yhjC	0.270000
cspA	2.120000
xylR	1.280000
yiaJ	0.790000
mtlR	0.310000
lldR	0.300000
uhpA	0.260000
dnaA	0.350000
yidZ	0.350000
asnC	2.490000
rbsR	0.400000
ilvY	0.290000
rho	2.170000
metR	1.300000
rfaH	0.570000
glnG	0.490000
yihW	0.700000
cpxR	1.480000
cytR	0.410000
metJ	2.010000
oxyR	1.400000
fabR	0.430000
birA	0.600000
hupA	3.150000
zraR	0.390000
iclR	0.390000
lexA	1.060000
zur	0.590000
soxS	3.110000
rpiR	0.940000
basR	1.080000
dcuR	1.020000
yjdC	0.860000
nsrR	0.360000
ulaR	1.280000
treR	1.330000
idnR	0.580000
fecR	0.510000
fecI	0.300000
yjhU	0.700000
uxuR	0.830000
yjiR	0.240000
yjjJ	0.350000
trpR	1.210000
rob	0.930000
creB	0.250000
arcA	1.560000
dgoR	2.340000
hdfR	1.080000
putA	0.980000
alaS	1.300000
pepA	0.910000
nadR	0.590000
thrA	0.980000
thrB	0.630000
thrC	1.400000
talB	2.530000
mog	1.580000
nhaA	1.060000
ribF	0.260000
ileS	1.400000
ispH	1.020000
rihC	2.040000
dapB	1.760000
carA	1.060000
carB	1.480000
kefC	0.520000
folA	1.510000
apaH	1.050000
pdxA	0.170000
thiQ	0.500000
thiP	0.190000
setA	0.230000
leuD	1.780000
leuC	1.650000
leuB	1.290000
leuA	0.990000
ilvI	0.580000
ftsI	0.160000
murE	0.510000
murF	0.540000
mraY	0.420000
murD	0.510000
murG	0.420000
murC	0.750000
ddlB	0.480000
lpxC	0.500000
mutT	1.560000
coaE	0.270000
guaC	1.630000
nadC	2.050000
ampD	1.090000
aroP	0.730000
aceE	1.490000
aceF	1.620000
lpd	1.650000
acnB	1.590000
speD	1.670000
speE	1.240000
cueO	2.270000
gcd	0.920000
hpt	1.840000
can	1.690000
panD	2.260000
panC	1.180000
panB	3.080000
folK	0.360000
mrcB	0.540000
fhuA	1.050000
fhuC	0.470000
fhuD	0.410000
fhuB	0.260000
hemL	1.710000
clcA	0.390000
btuF	0.310000
mtn	1.950000
dgt	0.550000
dapD	3.240000
pyrH	1.530000
dxr	0.710000
ispU	0.270000
cdsA	0.270000
lpxD	0.510000
fabZ	1.920000
lpxA	0.280000
lpxB	0.170000
accA	1.540000
ldcC	0.250000
proS	1.500000
metQ	1.930000
metI	0.410000
metN	1.030000
gmhB	1.660000
dkgB	2.030000
gloB	1.570000
fadE	0.330000
lpcA	1.630000
pepD	2.250000
gpt	3.200000
proB	0.940000
proA	1.180000
mmuM	0.870000
argF	1.620000
betA	0.690000
betB	0.950000
betT	0.330000
codB	0.800000
codA	1.540000
frmB	1.330000
frmA	2.220000
hemB	1.820000
ddlA	1.900000
phoA	0.940000
proC	3.230000
aroL	0.450000
mak	1.700000
brnQ	1.100000
malZ	0.840000
acpH	1.040000
tsx	2.320000
ribD	0.430000
ribE	2.090000
thiL	0.450000
pgpA	0.410000
dxs	0.600000
ispA	0.550000
thiI	1.960000
panE	0.990000
cyoE	0.210000
cyoD	0.740000
cyoC	0.710000
cyoB	0.660000
cyoA	0.660000
ampG	0.240000
queC	2.150000
cof	0.310000
tesB	1.800000
maa	0.510000
acrB	0.630000
acrA	1.180000
apt	2.460000
adk	3.350000
hemH	1.030000
gsk	1.620000
ushA	1.190000
copA	0.520000
tesA	1.250000
purK	0.880000
purE	1.280000
lpxH	0.120000
cysS	1.980000
folD	2.170000
pheP	0.660000
nfsB	3.350000
entF	0.660000
entS	0.670000
fepB	1.510000
dsbG	2.480000
lipA	2.130000
lipB	1.030000
dacA	1.540000
